# Scalar ASCII output created by CarpetIOScalar
# created on malvi-BOHK-WAX9X by malvi on Jul 12 2025 at 22:24:18+0200
# parameter filename: "./TOV_example.par"
# Build ID: build-sim-malvi-BOHK-WAX9X-malvi-2025.07.12-13.11.05-262947
# Simulation ID: run-TOV_example-malvi-BOHK-WAX9X-malvi-2025.07.12-20.24.08-461160
# Run ID: run-TOV_example-malvi-BOHK-WAX9X-malvi-2025.07.12-20.24.08-461160
#
# ML_BSSN::H (ml_bssn-ml_ham)
# 1:iteration 2:time 3:data
# data columns: 3:H
181248 132.75 0.000290782714361552
181760 133.125 0.000291050250547707
182272 133.5 0.000291314489331078
182784 133.875 0.000291572574692487
183296 134.25 0.000291823919045962
183808 134.625 0.000292069040738525
184320 135 0.000292311026119521
184832 135.375 0.000292556089959109
185344 135.75 0.000292807339172142
185856 136.125 0.000293059718462015
186368 136.5 0.000293305786009773
186880 136.875 0.000293544407468465
187392 137.25 0.000293779015691504
187904 137.625 0.000294010781623024
188416 138 0.000294239329731656
188928 138.375 0.000294468482712457
189440 138.75 0.000294703974884568
189952 139.125 0.000294944844793149
190464 139.5 0.000295182193798062
190976 139.875 0.0002954077937116
191488 140.25 0.000295623540582781
192000 140.625 0.000295839372971779
192512 141 0.000296064633285855
193024 141.375 0.000296299854858965
193536 141.75 0.000296535925082371
194048 142.125 0.000296762498978264
194560 142.5 0.000296978761696742
195072 142.875 0.000297194518102654
195584 143.25 0.000297419742796559
196096 143.625 0.000297655437664085
196608 144 0.000297894635383128
197120 144.375 0.000298129317264161
197632 144.75 0.000298355820000387
198144 145.125 0.000298577002097501
198656 145.5 0.000298800486088533
199168 145.875 0.000299033257439618
199680 146.25 0.000299276035280978
200192 146.625 0.000299523267325668
200704 147 0.000299768363278179
201216 147.375 0.000300008576132348
201728 147.75 0.000300246448158241
202240 148.125 0.000300488511870179
202752 148.5 0.000300740880959026
203264 148.875 0.000301003615661823
203776 149.25 0.000301270202290547
204288 149.625 0.000301533761614715
204800 150 0.000301793531528073
205312 150.375 0.000302055169139519
205824 150.75 0.00030232572512043
206336 151.125 0.000302608947550782
206848 151.5 0.000302903616828667
207360 151.875 0.000303205085299948
207872 152.25 0.000303508180838252
208384 152.625 0.000303813662711192
208896 153 0.000304129019284967
209408 153.375 0.000304463755921248
209920 153.75 0.000304820232377971
210432 154.125 0.000305190365906486
210944 154.5 0.000305566282915403
211456 154.875 0.000305947693054692
211968 155.25 0.000306337973590637
212480 155.625 0.000306737060842379
212992 156 0.000307141576148802
213504 156.375 0.000307551338073603
214016 156.75 0.000307969200790312
214528 157.125 0.000308395253485832
215040 157.5 0.000308823622241611
215552 157.875 0.000309248497975747
216064 158.25 0.000309671739907886
216576 158.625 0.000310100597264077
217088 159 0.000310538788820373
217600 159.375 0.000310983296182067
218112 159.75 0.000311430314323786
218624 160.125 0.000311881061593245
219136 160.5 0.000312339298174114
219648 160.875 0.00031280622876414
220160 161.25 0.000313279600435061
220672 161.625 0.000313758616249912
221184 162 0.000314246171325708
221696 162.375 0.00031474582552842
222208 162.75 0.000315257730760744
222720 163.125 0.000315776906399627
223232 163.5 0.000316297509653383
223744 163.875 0.000316819443652489
224256 164.25 0.000317347959817172
224768 164.625 0.000317886371006539
225280 165 0.000318432216879512
225792 165.375 0.000318979033386642
226304 165.75 0.000319526265252923
226816 166.125 0.000320078350140524
227328 166.5 0.000320634866176586
227840 166.875 0.000321194845256382
228352 167.25 0.000321756015576498
228864 167.625 0.00032232236719371
229376 168 0.000322892094000514
229888 168.375 0.000323463006073241
230400 168.75 0.000324038365745835
230912 169.125 0.000324623532536425
231424 169.5 0.000325218175566836
231936 169.875 0.00032581616606865
232448 170.25 0.000326413296019461
232960 170.625 0.000327011676967278
233472 171 0.000327616883294933
233984 171.375 0.000328233428182521
234496 171.75 0.000328861102522154
235008 172.125 0.0003294940736899
235520 172.5 0.000330125068650502
236032 172.875 0.000330752798000129
236544 173.25 0.000331383717106289
237056 173.625 0.000332020209639716
237568 174 0.000332664162687127
238080 174.375 0.000333311762802564
238592 174.75 0.0003339612253473
239104 175.125 0.000334613258262669
239616 175.5 0.000335266879043932
240128 175.875 0.000335919136445291
240640 176.25 0.000336570640721696
241152 176.625 0.000337228032428534
241664 177 0.000337896378698642
242176 177.375 0.000338571212150858
242688 177.75 0.000339242293258031
243200 178.125 0.000339906217376625
243712 178.5 0.00034057172558324
244224 178.875 0.000341249004897338
244736 179.25 0.000341936657280642
245248 179.625 0.000342623810778963
245760 180 0.000343304286544214
246272 180.375 0.00034398332720144
246784 180.75 0.000344667686578427
247296 181.125 0.000345359874665457
247808 181.5 0.000346054857454599
248320 181.875 0.000346749319554992
248832 182.25 0.000347444043977132
249344 182.625 0.000348139448406892
249856 183 0.000348834208499161
250368 183.375 0.000349529076501124
250880 183.75 0.000350227057319792
251392 184.125 0.000350928296141681
251904 184.5 0.00035162935117819
252416 184.875 0.00035232824058051
252928 185.25 0.000353027595609966
253440 185.625 0.000353730401381562
253952 186 0.000354434834426741
254464 186.375 0.000355136836742386
254976 186.75 0.000355835905020644
255488 187.125 0.000356536233721475
256000 187.5 0.00035724151915843
256512 187.875 0.000357950200067197
257024 188.25 0.000358657160413299
257536 188.625 0.000359359288922617
258048 189 0.000360058886841938
258560 189.375 0.000360759560968853
259072 189.75 0.000361460731596891
259584 190.125 0.000362162159498189
260096 190.5 0.000362862636265152
260608 190.875 0.00036356234240891
261120 191.25 0.000364261169893352
261632 191.625 0.000364957026368313
262144 192 0.000365648484293719
262656 192.375 0.000366337998718714
263168 192.75 0.000367030457534964
263680 193.125 0.000367728063745462
264192 193.5 0.000368427547022881
264704 193.875 0.000369122218327308
265216 194.25 0.00036980867230778
265728 194.625 0.000370491585226951
266240 195 0.000371180470816698
266752 195.375 0.00037188130737878
267264 195.75 0.000372591453818336
267776 196.125 0.000373302085984667
268288 196.5 0.000374006865330328
268800 196.875 0.000374709528356981
269312 197.25 0.000375419177223617
269824 197.625 0.000376140118649818
270336 198 0.000376869242017692
270848 198.375 0.000377601258395247
271360 198.75 0.000378333257883421
271872 199.125 0.000379065478588192
272384 199.5 0.000379800420608277
272896 199.875 0.000380541384388563
273408 200.25 0.000381289190815227
273920 200.625 0.000382040450560205
274432 201 0.000382791230501162
274944 201.375 0.000383542130137062
275456 201.75 0.000384297327162902
275968 202.125 0.000385058528102152
276480 202.5 0.000385823395051434
276992 202.875 0.000386589330447138
277504 203.25 0.000387356393657152
278016 203.625 0.000388125488931296
278528 204 0.000388896936164594
279040 204.375 0.000389672228974016
279552 204.75 0.000390454073333651
280064 205.125 0.000391242653191531
280576 205.5 0.000392033047225651
281088 205.875 0.00039282056629099
281600 206.25 0.000393606895997214
282112 206.625 0.00039439867948977
282624 207 0.000395199954780783
283136 207.375 0.000396007593431699
283648 207.75 0.000396814925361269
284160 208.125 0.000397618765202033
284672 208.5 0.000398422939093104
285184 208.875 0.000399233532770649
285696 209.25 0.000400052729266856
286208 209.625 0.000400876349260992
286720 210 0.000401698046161758
287232 210.375 0.000402515997633523
287744 210.75 0.000403334328053103
288256 211.125 0.00040415810228248
288768 211.5 0.000404987873812845
289280 211.875 0.00040581966103344
289792 212.25 0.000406650214430943
290304 212.625 0.000407479898514931
290816 213 0.000408310339314578
291328 213.375 0.000409141518686837
291840 213.75 0.000409972735875122
292352 214.125 0.000410805553772841
292864 214.5 0.000411641558654195
293376 214.875 0.00041247998180486
293888 215.25 0.000413317442324328
294400 215.625 0.000414152346260825
294912 216 0.000414986618156491
295424 216.375 0.000415823406694838
295936 216.75 0.000416663548259518
296448 217.125 0.000417505526938985
296960 217.5 0.000418347084009456
297472 217.875 0.000419187207556007
297984 218.25 0.000420026813774025
298496 218.625 0.000420867412645184
299008 219 0.000421709378713144
299520 219.375 0.000422552038999536
300032 219.75 0.00042339462616704
300544 220.125 0.000424237411517985
301056 220.5 0.000425080584893161
301568 220.875 0.000425923445539747
302080 221.25 0.000426764769500861
302592 221.625 0.000427604212017865
303104 222 0.000428442493305106
303616 222.375 0.000429280699385987
304128 222.75 0.00043011965193394
304640 223.125 0.000430959000969363
305152 223.5 0.000431796579644854
305664 223.875 0.000432629667107641
306176 224.25 0.000433457535373585
306688 224.625 0.000434283098444736
307200 225 0.000435109964078956
307712 225.375 0.000435937973929039
308224 225.75 0.000436763430374364
308736 226.125 0.000437583485374619
309248 226.5 0.000438399001322251
309760 226.875 0.00043921306794681
310272 227.25 0.000440026700432169
310784 227.625 0.000440837916936866
311296 228 0.000441644388950557
311808 228.375 0.000442446113888096
312320 228.75 0.000443245393612427
312832 229.125 0.000444044035219802
313344 229.5 0.000444840920211525
313856 229.875 0.00044563290488434
314368 230.25 0.00044641764365161
314880 230.625 0.000447196774211199
315392 231 0.000447973666993642
315904 231.375 0.000448749325341395
316416 231.75 0.000449521242959885
316928 232.125 0.000450286870499715
317440 232.5 0.000451046056528437
317952 232.875 0.000451800764182205
318464 233.25 0.000452552159562256
318976 233.625 0.000453299046978177
319488 234 0.000454039520063822
320000 234.375 0.000454773332493861
320512 234.75 0.000455502121057523
321024 235.125 0.00045622743619242
321536 235.5 0.000456949031805984
322048 235.875 0.00045766489083151
322560 236.25 0.000458372775707521
323072 236.625 0.000459072159659363
323584 237 0.000459765240245354
324096 237.375 0.000460455200151041
324608 237.75 0.00046114320977394
325120 238.125 0.000461826368869333
325632 238.5 0.000462500091737119
326144 238.875 0.000463163734918751
326656 239.25 0.000463821347766246
327168 239.625 0.000464476717369521
327680 240 0.00046512926473281
328192 240.375 0.000465775301124759
328704 240.75 0.000466413053629648
329216 241.125 0.000467044603295733
329728 241.5 0.000467672037214277
330240 241.875 0.00046829480563661
330752 242.25 0.000468912026220466
331264 242.625 0.000469524169030845
331776 243 0.000470132677550857
332288 243.375 0.000470736218999031
332800 243.75 0.000471331592630741
333312 244.125 0.000471918008565819
333824 244.5 0.000472498912548344
334336 244.875 0.000473078380911887
334848 245.25 0.000473656169929639
335360 245.625 0.000474227588970343
335872 246 0.000474788558031484
336384 246.375 0.000475340011081509
336896 246.75 0.000475886673390315
337408 247.125 0.000476431893775188
337920 247.5 0.000476974643177552
338432 247.875 0.000477511223976323
338944 248.25 0.000478039343676382
339456 248.625 0.000478560005682158
339968 249 0.000479075659645567
340480 249.375 0.000479587653399942
340992 249.75 0.000480096145605712
341504 250.125 0.000480600429781794
342016 250.5 0.000481099266858773
342528 250.875 0.000481592933188691
343040 251.25 0.000482081681599435
343552 251.625 0.000482564807969129
344064 252 0.000483040909288636
344576 252.375 0.000483509681171402
345088 252.75 0.000483973278476559
345600 253.125 0.000484435070795117
346112 253.5 0.000484895750934374
346624 253.875 0.000485351590836549
347136 254.25 0.000485798031689579
347648 254.625 0.000486234897441588
348160 255 0.000486666377270054
348672 255.375 0.000487096326205374
349184 255.75 0.000487525938341871
349696 256.125 0.000487951621993113
350208 256.5 0.000488371263228712
350720 256.875 0.00048878226947864
351232 257.25 0.000489185358007135
351744 257.625 0.00048958295707551
352256 258 0.00048997798811091
352768 258.375 0.000490371459939768
353280 258.75 0.000490761438573741
353792 259.125 0.000491144940606479
354304 259.5 0.000491520934920998
354816 259.875 0.000491890855531099
355328 260.25 0.000492257001858223
355840 260.625 0.000492620654590153
356352 261 0.000492981652830795
356864 261.375 0.000493339158240598
357376 261.75 0.000493692044962401
357888 262.125 0.000494039356477658
358400 262.5 0.000494381245830569
358912 262.875 0.000494719504879448
359424 263.25 0.000495056243597759
359936 263.625 0.000495391672212686
360448 264 0.000495723591727577
360960 264.375 0.000496050561679923
361472 264.75 0.000496373127899668
361984 265.125 0.000496693743778959
362496 265.5 0.000497012425812959
363008 265.875 0.000497328737817709
363520 266.25 0.00049764088943272
364032 266.625 0.000497948857061564
364544 267 0.000498254100125016
365056 267.375 0.000498557342437556
365568 267.75 0.000498857698322585
366080 268.125 0.000499154178695542
366592 268.5 0.000499447633318367
367104 268.875 0.000499739688595493
367616 269.25 0.000500030841711813
368128 269.625 0.000500320159039938
368640 270 0.000500606462139697
369152 270.375 0.000500889466565504
369664 270.75 0.000501170293655975
370176 271.125 0.000501450601344235
370688 271.5 0.000501731219652653
371200 271.875 0.000502011099747124
371712 272.25 0.000502288435790771
372224 272.625 0.00050256274002295
372736 273 0.000502835312231662
373248 273.375 0.000503108733371803
373760 273.75 0.000503383406169007
374272 274.125 0.000503657462761344
374784 274.5 0.000503928774384417
375296 274.875 0.000504197116302066
375808 275.25 0.000504463414394905
376320 275.625 0.000504728548116077
376832 276 0.000504992850193643
377344 276.375 0.000505256782860925
377856 276.75 0.000505520883810602
378368 277.125 0.000505784731316819
378880 277.5 0.000506047133167867
379392 277.875 0.000506307519669307
379904 278.25 0.000506566842680515
380416 278.625 0.000506826866521331
380928 279 0.000507088178762044
381440 279.375 0.000507349990100153
381952 279.75 0.000507610635208037
382464 280.125 0.000507869654394965
382976 280.5 0.000508128538414426
383488 280.875 0.000508389064829746
384000 281.25 0.000508651217711814
384512 281.625 0.000508913377494118
385024 282 0.000509174184727327
385536 282.375 0.000509433899846049
386048 282.75 0.000509694104803886
386560 283.125 0.000509956297165263
387072 283.5 0.000510220613537148
387584 283.875 0.000510485789493276
388096 284.25 0.000510750618099274
388608 284.625 0.000511014750877984
389120 285 0.000511278635910992
389632 285.375 0.000511542881714412
390144 285.75 0.000511808292404624
390656 286.125 0.000512075945973549
391168 286.5 0.000512346202569483
391680 286.875 0.000512618022048376
392192 287.25 0.000512887834839674
392704 287.625 0.000513156553101809
393216 288 0.000513425041680478
393728 288.375 0.000513695371852901
394240 288.75 0.000513969917168705
394752 289.125 0.000514248977451968
395264 289.5 0.000514530204637866
395776 289.875 0.000514811012779949
396288 290.25 0.000515090036312114
396800 290.625 0.000515370015179046
397312 291 0.000515654290289811
397824 291.375 0.000515944178183576
398336 291.75 0.00051623774733935
398848 292.125 0.000516532164913197
399360 292.5 0.000516826109908816
399872 292.875 0.000517121104721338
400384 293.25 0.000517419390893964
400896 293.625 0.000517721440248926
401408 294 0.000518026145801825
401920 294.375 0.00051833286380036
402432 294.75 0.000518642478365703
402944 295.125 0.000518956042731947
403456 295.5 0.00051927245751465
403968 295.875 0.000519590158616723
404480 296.25 0.000519909381862588
404992 296.625 0.00052023223711077
405504 297 0.000520560173952178
406016 297.375 0.000520892483562465
406528 297.75 0.000521227139567948
407040 298.125 0.000521562765232414
407552 298.5 0.000521899714437628
408064 298.875 0.000522239114691774
408576 299.25 0.00052258214937467
409088 299.625 0.000522929307257957
409600 300 0.000523280043156228
410112 300.375 0.000523633178511736
410624 300.75 0.000523988056264629
411136 301.125 0.000524345230975845
411648 301.5 0.00052470594712785
412160 301.875 0.000525070898396173
412672 302.25 0.000525439610987728
413184 302.625 0.000525811483142807
413696 303 0.000526186456056252
414208 303.375 0.000526564348671166
414720 303.75 0.000526944900919405
415232 304.125 0.000527328126818237
415744 304.5 0.000527714371215167
416256 304.875 0.000528104316267147
416768 305.25 0.000528498287057705
417280 305.625 0.000528895346718922
417792 306 0.000529294232552934
418304 306.375 0.000529694483421398
418816 306.75 0.000530097213532989
419328 307.125 0.000530504103721211
419840 307.5 0.000530915860736947
420352 307.875 0.000531331085111389
420864 308.25 0.000531748061443837
421376 308.625 0.000532165062083148
421888 309 0.00053258267250004
422400 309.375 0.000533003794406988
422912 309.75 0.000533429468973973
423424 310.125 0.000533859935247782
423936 310.5 0.000534293585709517
424448 310.875 0.000534729070046572
424960 311.25 0.00053516655200328
425472 311.625 0.000535606706729605
425984 312 0.000536050244407157
426496 312.375 0.000536497212896769
427008 312.75 0.000536947458682034
427520 313.125 0.000537400937362774
428032 313.5 0.000537857646771241
428544 313.875 0.000538317337270385
429056 314.25 0.000538779525118595
