# Scalar ASCII output created by CarpetIOScalar
# created on malvi-BOHK-WAX9X by malvi on Jul 12 2025 at 22:24:18+0200
# parameter filename: "./TOV_example.par"
# Build ID: build-sim-malvi-BOHK-WAX9X-malvi-2025.07.12-13.11.05-262947
# Simulation ID: run-TOV_example-malvi-BOHK-WAX9X-malvi-2025.07.12-20.24.08-461160
# Run ID: run-TOV_example-malvi-BOHK-WAX9X-malvi-2025.07.12-20.24.08-461160
#
# ML_BSSN::M1 (ml_bssn-ml_mom)
# 1:iteration 2:time 3:data
# data columns: 3:M1 4:M2 5:M3
31744 23.25 1.46213454310139e-06 1.46213286196438e-06 1.46213426256038e-06
32256 23.625 1.45035572268659e-06 1.45035471087335e-06 1.45035576878378e-06
32768 24 1.43950507834047e-06 1.43950393835263e-06 1.43950521402025e-06
33280 24.375 1.42947927933729e-06 1.42947649755851e-06 1.42947728534377e-06
33792 24.75 1.40864345691267e-06 1.4086400216631e-06 1.40864009148884e-06
34304 25.125 1.40546784707624e-06 1.40546246247209e-06 1.40546157535097e-06
34816 25.5 1.40514752853396e-06 1.40514592733633e-06 1.40514615691604e-06
35328 25.875 1.37182008101896e-06 1.37181907889171e-06 1.37182104080803e-06
35840 26.25 1.31276483820768e-06 1.31276398521175e-06 1.31276624823383e-06
36352 26.625 1.26919891090137e-06 1.2691996257612e-06 1.26920010049327e-06
36864 27 1.23879818434827e-06 1.23879737075131e-06 1.23879836858925e-06
37376 27.375 1.2181282544765e-06 1.21812636883304e-06 1.21812784550232e-06
37888 27.75 1.23044531103294e-06 1.23044275361182e-06 1.23044405149574e-06
38400 28.125 1.25723378424296e-06 1.25723313245175e-06 1.2572321995639e-06
38912 28.5 1.29231603124231e-06 1.29231549649874e-06 1.292315664585e-06
39424 28.875 1.33105270025113e-06 1.33105186333825e-06 1.33105089622412e-06
39936 29.25 1.36999388145874e-06 1.36999438410729e-06 1.36999204542694e-06
40448 29.625 1.41344093850691e-06 1.41344196085765e-06 1.41344069332158e-06
40960 30 1.44837999805857e-06 1.44837784238454e-06 1.44837939281488e-06
41472 30.375 1.47368936867709e-06 1.47368608313369e-06 1.47368926265561e-06
41984 30.75 1.48317127483109e-06 1.48316922873314e-06 1.48317258255572e-06
42496 31.125 1.48722819238247e-06 1.48722874089559e-06 1.48722918539156e-06
43008 31.5 1.50868972190632e-06 1.5086905409613e-06 1.50868977542223e-06
43520 31.875 1.5386470531752e-06 1.53865003226157e-06 1.53864514819039e-06
44032 32.25 1.56267326478572e-06 1.56267881670369e-06 1.56266983976444e-06
44544 32.625 1.57105041060984e-06 1.57105199791628e-06 1.57104633881912e-06
45056 33 1.56276527497284e-06 1.56276512121774e-06 1.56276073657447e-06
45568 33.375 1.54147961498533e-06 1.54147353356747e-06 1.54147876711166e-06
46080 33.75 1.509458140837e-06 1.50945083955671e-06 1.50946061086547e-06
46592 34.125 1.49093531494865e-06 1.49093734970975e-06 1.4909317458139e-06
47104 34.5 1.48332557291134e-06 1.48332775789697e-06 1.48331863496407e-06
47616 34.875 1.46708338834327e-06 1.46707440399355e-06 1.46707359305583e-06
48128 35.25 1.45041631157315e-06 1.45040647756025e-06 1.45040317407475e-06
48640 35.625 1.43876132134334e-06 1.4387384557845e-06 1.43874793942845e-06
49152 36 1.42244483167497e-06 1.42242511955044e-06 1.42243159986128e-06
49664 36.375 1.40519077513659e-06 1.40516135440641e-06 1.40516920389463e-06
50176 36.75 1.36793404881347e-06 1.36789446944055e-06 1.36790228559794e-06
50688 37.125 1.31700804199618e-06 1.3169653776498e-06 1.31697417943115e-06
51200 37.5 1.26165255062392e-06 1.26162241988788e-06 1.26164164920756e-06
51712 37.875 1.21461640771976e-06 1.21459603749103e-06 1.21460662337575e-06
52224 38.25 1.23070056788448e-06 1.23067757975422e-06 1.23070341195375e-06
52736 38.625 1.27080028284524e-06 1.27076252441551e-06 1.27079969277986e-06
53248 39 1.29147282454085e-06 1.29141356528378e-06 1.29147078325945e-06
53760 39.375 1.28489481729889e-06 1.28482376117895e-06 1.2849008658464e-06
54272 39.75 1.27721776315391e-06 1.27714287158351e-06 1.27721080707776e-06
54784 40.125 1.27870397917056e-06 1.27870575264258e-06 1.27868294625771e-06
55296 40.5 1.30045739560098e-06 1.30041458094555e-06 1.30043754505019e-06
55808 40.875 1.34346732584237e-06 1.34339160344575e-06 1.34342910708851e-06
56320 41.25 1.3588530309629e-06 1.35877518646398e-06 1.35880275755164e-06
56832 41.625 1.34543270679749e-06 1.34538918062694e-06 1.34538802005821e-06
57344 42 1.32109299510537e-06 1.32107228750099e-06 1.321059043141e-06
57856 42.375 1.28096177605563e-06 1.28084921608257e-06 1.28092186009389e-06
58368 42.75 1.23410253011399e-06 1.23399152019554e-06 1.2340190856642e-06
58880 43.125 1.2087990193184e-06 1.20867144662707e-06 1.20872448432389e-06
59392 43.5 1.20297514008713e-06 1.20287217049805e-06 1.2029086000472e-06
59904 43.875 1.20748770714853e-06 1.20738203019805e-06 1.20742446427496e-06
60416 44.25 1.21222329163663e-06 1.21209059941298e-06 1.21215751970854e-06
60928 44.625 1.20715653085798e-06 1.20698468920072e-06 1.20705770414765e-06
61440 45 1.19604290656131e-06 1.195922052367e-06 1.19596065934978e-06
61952 45.375 1.18147612638499e-06 1.18141092639245e-06 1.18141765341007e-06
62464 45.75 1.17849986063441e-06 1.17843675262777e-06 1.17845244160494e-06
62976 46.125 1.18419154460014e-06 1.18413829141199e-06 1.18414827417929e-06
63488 46.5 1.19633494005802e-06 1.19629432963302e-06 1.19631120963267e-06
64000 46.875 1.20479116363592e-06 1.20467749709413e-06 1.20471494612812e-06
64512 47.25 1.20244411059321e-06 1.20230946087489e-06 1.20234753007344e-06
65024 47.625 1.18722718907633e-06 1.18711803379001e-06 1.18713738059331e-06
65536 48 1.16311579392372e-06 1.16298797949157e-06 1.16301925495012e-06
66048 48.375 1.16093100491377e-06 1.16083148648119e-06 1.16085231715649e-06
66560 48.75 1.16240277173292e-06 1.16234901637181e-06 1.16242149330758e-06
67072 49.125 1.15738269468953e-06 1.15731195953861e-06 1.15738692606311e-06
67584 49.5 1.15732351007374e-06 1.15720545691089e-06 1.15730876508041e-06
68096 49.875 1.17120488352092e-06 1.17116041175292e-06 1.17116525926581e-06
68608 50.25 1.18295792463805e-06 1.18294120755144e-06 1.18294457000437e-06
69120 50.625 1.20337878126921e-06 1.203349598655e-06 1.20338386986161e-06
69632 51 1.24600417531377e-06 1.24592958067251e-06 1.24596449931265e-06
70144 51.375 1.29272432752728e-06 1.29259373277985e-06 1.29268188435003e-06
70656 51.75 1.32231595859464e-06 1.32222909272938e-06 1.32230672818062e-06
71168 52.125 1.32771834464403e-06 1.3276393659594e-06 1.32766577212199e-06
71680 52.5 1.32201353944813e-06 1.32197185739702e-06 1.32202951617596e-06
72192 52.875 1.31000991870537e-06 1.30999115007569e-06 1.31005124642359e-06
72704 53.25 1.28930882938475e-06 1.28925976339045e-06 1.2892984363333e-06
73216 53.625 1.27738129511498e-06 1.27726440283577e-06 1.27731592108211e-06
73728 54 1.28021894516011e-06 1.28015119941262e-06 1.28016937108531e-06
74240 54.375 1.28218615784992e-06 1.28213537139919e-06 1.28216246305566e-06
74752 54.75 1.26844348685795e-06 1.26831769350714e-06 1.26834730673069e-06
75264 55.125 1.23508561603003e-06 1.2349973509153e-06 1.23501663289002e-06
75776 55.5 1.21290563072403e-06 1.21288386974621e-06 1.2129028178593e-06
76288 55.875 1.19750290209786e-06 1.1974521130095e-06 1.19745537865749e-06
76800 56.25 1.1824952966768e-06 1.18242826676612e-06 1.18244131289358e-06
77312 56.625 1.18269260255801e-06 1.18261983922996e-06 1.18265145760526e-06
77824 57 1.19354091868308e-06 1.19349896669226e-06 1.19349935830239e-06
78336 57.375 1.19310165481353e-06 1.19305218231061e-06 1.19305504205977e-06
78848 57.75 1.17884890750334e-06 1.1787703953816e-06 1.1787533866546e-06
79360 58.125 1.16778896277423e-06 1.16766060511876e-06 1.16765211511022e-06
79872 58.5 1.16159269585679e-06 1.16149556459116e-06 1.16147341396932e-06
80384 58.875 1.15893181558729e-06 1.15882915579551e-06 1.15884398013672e-06
80896 59.25 1.15919255171531e-06 1.15912964840266e-06 1.15915806881213e-06
81408 59.625 1.15617619906801e-06 1.15611434092775e-06 1.15614528967835e-06
81920 60 1.15357483912308e-06 1.15349044898174e-06 1.15352013866543e-06
82432 60.375 1.13919508303065e-06 1.13911427005266e-06 1.13917379639919e-06
82944 60.75 1.12613170461941e-06 1.1260772831143e-06 1.1260905154399e-06
83456 61.125 1.13284888855857e-06 1.13282213100664e-06 1.13282916832923e-06
83968 61.5 1.14118769331818e-06 1.14113767370734e-06 1.14113586014374e-06
84480 61.875 1.14633299247844e-06 1.14626762494915e-06 1.1462921171462e-06
84992 62.25 1.15030135556674e-06 1.15021763511461e-06 1.15026619977663e-06
85504 62.625 1.14164542248828e-06 1.14156988247509e-06 1.14161767152186e-06
86016 63 1.11322697929955e-06 1.11313750565866e-06 1.11321192948985e-06
86528 63.375 1.08481103417791e-06 1.08467622722145e-06 1.08474490881274e-06
87040 63.75 1.05589473149258e-06 1.05572457244435e-06 1.05579062163145e-06
87552 64.125 1.03912444085371e-06 1.03897399346727e-06 1.039013371094e-06
88064 64.5 1.02997173242616e-06 1.02983737798784e-06 1.02988615043489e-06
88576 64.875 1.02747257023152e-06 1.02733957854014e-06 1.02740254399273e-06
89088 65.25 1.04698088774167e-06 1.04684415465391e-06 1.04688031617962e-06
89600 65.625 1.06438513252266e-06 1.06430765201122e-06 1.0643559051737e-06
90112 66 1.08767118359982e-06 1.08760762161056e-06 1.08760937094149e-06
90624 66.375 1.10498995695421e-06 1.10485456556834e-06 1.10486561512156e-06
91136 66.75 1.11253614834933e-06 1.11242533649185e-06 1.11240854794735e-06
91648 67.125 1.11538353840901e-06 1.11531384697213e-06 1.1152363341981e-06
92160 67.5 1.11055783510389e-06 1.11046081799048e-06 1.11040242934712e-06
92672 67.875 1.10104150746669e-06 1.10091745765928e-06 1.10088341781685e-06
93184 68.25 1.08623247994334e-06 1.08614266407982e-06 1.08609687254186e-06
93696 68.625 1.07715730199818e-06 1.07704286492291e-06 1.07701421766339e-06
94208 69 1.0744349775572e-06 1.07434628864957e-06 1.07428523669849e-06
94720 69.375 1.06844269524483e-06 1.06839659924554e-06 1.06829313896616e-06
95232 69.75 1.06894092079964e-06 1.06885833995124e-06 1.06876487180948e-06
95744 70.125 1.07606521120362e-06 1.07601397896912e-06 1.07587936052939e-06
96256 70.5 1.0830661564331e-06 1.08305651996925e-06 1.08294189170795e-06
96768 70.875 1.08378437862072e-06 1.08382080010766e-06 1.08368357644705e-06
97280 71.25 1.08159757755359e-06 1.08162747055514e-06 1.08151558915211e-06
97792 71.625 1.07619822866142e-06 1.07624152366975e-06 1.07614208730833e-06
98304 72 1.06766702948033e-06 1.06768355417377e-06 1.06759631782462e-06
98816 72.375 1.0602405891186e-06 1.060282568873e-06 1.06021255120234e-06
99328 72.75 1.06432003033836e-06 1.06432543469258e-06 1.06423202026931e-06
99840 73.125 1.07152937679761e-06 1.07150696968864e-06 1.07145259896337e-06
100352 73.5 1.07380567434457e-06 1.07380093325413e-06 1.07377467728914e-06
100864 73.875 1.06437103828622e-06 1.06430966164308e-06 1.06432976937997e-06
101376 74.25 1.05414561974196e-06 1.05410485358733e-06 1.05412261043881e-06
101888 74.625 1.04982797441269e-06 1.04982244617145e-06 1.04983237098024e-06
102400 75 1.04983460383376e-06 1.04990141833726e-06 1.04986333631259e-06
102912 75.375 1.03952503279536e-06 1.0396673447009e-06 1.03960403965183e-06
103424 75.75 1.02436055726386e-06 1.024443220453e-06 1.02446718373613e-06
103936 76.125 1.01384268236932e-06 1.01388087746473e-06 1.01391861344193e-06
104448 76.5 1.00246919815079e-06 1.0024889640151e-06 1.00248652082855e-06
104960 76.875 9.97617400889288e-07 9.97682979498448e-07 9.97640190937053e-07
105472 77.25 9.91854050333071e-07 9.91876975626131e-07 9.91887207373563e-07
105984 77.625 9.90184660680561e-07 9.90239240193982e-07 9.90250929677232e-07
106496 78 9.90856489576475e-07 9.90939359897101e-07 9.90922764921422e-07
107008 78.375 9.90907669688937e-07 9.909441589648e-07 9.90965957437282e-07
107520 78.75 9.82411920398439e-07 9.82453166276399e-07 9.82454441540305e-07
108032 79.125 9.6877701376397e-07 9.68836606752944e-07 9.6875212372994e-07
108544 79.5 9.61513132542563e-07 9.61621186119161e-07 9.61476014361325e-07
109056 79.875 9.47632844690835e-07 9.47783516788239e-07 9.47659029072641e-07
109568 80.25 9.33867810594326e-07 9.33967254525649e-07 9.33929423607114e-07
110080 80.625 9.23912033869111e-07 9.2400254181318e-07 9.23993932097865e-07
110592 81 9.09138035199334e-07 9.09264581851203e-07 9.09249681085062e-07
111104 81.375 8.97261365911598e-07 8.97382760296367e-07 8.9733990164087e-07
111616 81.75 8.83124221511443e-07 8.83178691217921e-07 8.83210711446293e-07
112128 82.125 8.68482232474394e-07 8.6852483113367e-07 8.68592633634631e-07
112640 82.5 8.60692038591384e-07 8.60670220291162e-07 8.60689262447856e-07
113152 82.875 8.53183218035431e-07 8.53102814241962e-07 8.53161541120963e-07
113664 83.25 8.52234922611029e-07 8.52147843675472e-07 8.52291471795153e-07
114176 83.625 8.53243992856994e-07 8.53207445196024e-07 8.5338334312634e-07
114688 84 8.4727988532805e-07 8.47378665070801e-07 8.47510786419478e-07
115200 84.375 8.39934051379575e-07 8.40011134786797e-07 8.40061288667539e-07
115712 84.75 8.25352666660642e-07 8.25327251356752e-07 8.25392577042235e-07
116224 85.125 8.10986412405811e-07 8.10935963746356e-07 8.11016963851776e-07
116736 85.5 7.95591774473204e-07 7.95614021353102e-07 7.95638048080758e-07
117248 85.875 7.71757000935502e-07 7.7179207655024e-07 7.71816326788161e-07
117760 86.25 7.52542188606356e-07 7.52547667594161e-07 7.52649500406468e-07
118272 86.625 7.4146349834858e-07 7.41550426068107e-07 7.41598425794476e-07
118784 87 7.3577061177224e-07 7.35797775460492e-07 7.35792614581802e-07
119296 87.375 7.30759328128559e-07 7.30764025417378e-07 7.30708710019521e-07
119808 87.75 7.23985786581991e-07 7.24036544444344e-07 7.23942380292465e-07
120320 88.125 7.2637068401144e-07 7.26454346547472e-07 7.26339049055038e-07
120832 88.5 7.311811258338e-07 7.31279252167611e-07 7.31210240703533e-07
121344 88.875 7.35548033854922e-07 7.35613801362025e-07 7.35593023099706e-07
121856 89.25 7.34843918312814e-07 7.34907449320698e-07 7.34939745958539e-07
122368 89.625 7.26096201767193e-07 7.26125237398689e-07 7.26132181736611e-07
122880 90 7.17656605018172e-07 7.17677403749274e-07 7.17652123051976e-07
123392 90.375 7.06043448350124e-07 7.06016902479941e-07 7.06003912680181e-07
123904 90.75 7.0200829213196e-07 7.02076497358188e-07 7.01967382861685e-07
124416 91.125 7.07426131570264e-07 7.07534075740387e-07 7.07423415378957e-07
124928 91.5 7.16728888436306e-07 7.16839257439567e-07 7.16767995840874e-07
125440 91.875 7.23432590194051e-07 7.23514979520571e-07 7.2345035304581e-07
125952 92.25 7.24846328721618e-07 7.24926887497113e-07 7.24879070101843e-07
126464 92.625 7.20554870841143e-07 7.20558243673228e-07 7.20572760072505e-07
126976 93 7.20322248013675e-07 7.20296022571283e-07 7.20286578558063e-07
127488 93.375 7.21119882542811e-07 7.21176468611576e-07 7.21071031108865e-07
128000 93.75 7.18774759720132e-07 7.18918758708177e-07 7.1870268261481e-07
128512 94.125 7.21666763784802e-07 7.21794624255221e-07 7.2158688146821e-07
129024 94.5 7.2080415411303e-07 7.20944203664709e-07 7.20753033494037e-07
129536 94.875 7.16890128325306e-07 7.17059095641113e-07 7.16915987382279e-07
130048 95.25 7.14048982321194e-07 7.14114990237481e-07 7.14052993370604e-07
130560 95.625 7.15821021145492e-07 7.15861832831945e-07 7.15765223720541e-07
131072 96 7.22605599327697e-07 7.22599988417996e-07 7.22529770138737e-07
131584 96.375 7.28524923222133e-07 7.28436218706421e-07 7.28413715130026e-07
132096 96.75 7.31923348709154e-07 7.31801119949461e-07 7.31728678493711e-07
132608 97.125 7.33133412731586e-07 7.32962683248103e-07 7.329376741517e-07
133120 97.5 7.33017984515243e-07 7.32875642403123e-07 7.32832866834873e-07
133632 97.875 7.32923026895153e-07 7.3283469680601e-07 7.32793651729322e-07
134144 98.25 7.28597102423496e-07 7.28504875623179e-07 7.28439799672627e-07
134656 98.625 7.21544008415629e-07 7.21378946531051e-07 7.21349832074665e-07
135168 99 7.12758445178692e-07 7.12587827166801e-07 7.12561446588606e-07
135680 99.375 7.07494381191227e-07 7.07342973480996e-07 7.07302355235874e-07
136192 99.75 7.0290000298811e-07 7.02721451085023e-07 7.02696998883115e-07
136704 100.125 6.99655654133047e-07 6.99431146322428e-07 6.99432988275441e-07
137216 100.5 6.96311516600544e-07 6.96166903573504e-07 6.96141294211574e-07
137728 100.875 6.99053052570909e-07 6.98890395323814e-07 6.98866509444143e-07
138240 101.25 6.9962261038725e-07 6.9945066953321e-07 6.9933565873723e-07
138752 101.625 6.98442618882789e-07 6.98275982646299e-07 6.98226845658092e-07
139264 102 6.93340081209092e-07 6.93099183605119e-07 6.93107064202755e-07
139776 102.375 6.86654661239215e-07 6.86481309062865e-07 6.86412294692661e-07
140288 102.75 6.79432687483467e-07 6.79380777000459e-07 6.79216261927744e-07
140800 103.125 6.69253530277762e-07 6.69192916697067e-07 6.69064483608336e-07
141312 103.5 6.57929020586653e-07 6.57805226066978e-07 6.57759115345064e-07
141824 103.875 6.51489277460276e-07 6.51393895119355e-07 6.51300647759913e-07
142336 104.25 6.54425684329356e-07 6.54365795689447e-07 6.54231370788508e-07
142848 104.625 6.54968427208901e-07 6.54884302144079e-07 6.54755788316256e-07
143360 105 6.52905407733498e-07 6.52838332862038e-07 6.52730954138955e-07
143872 105.375 6.55247671972752e-07 6.5515940278586e-07 6.55136334090657e-07
144384 105.75 6.59145858891453e-07 6.5910391813603e-07 6.5911217332147e-07
144896 106.125 6.64109979384832e-07 6.6412750136207e-07 6.64115641510486e-07
145408 106.5 6.69245866125099e-07 6.69207986694418e-07 6.69144371259654e-07
145920 106.875 6.78940448601191e-07 6.78994555218542e-07 6.78906870406903e-07
146432 107.25 6.84369489273435e-07 6.84413711599729e-07 6.84352314060738e-07
146944 107.625 6.81048256913132e-07 6.80995746821122e-07 6.81036268789083e-07
147456 108 6.77096550853701e-07 6.76955917871917e-07 6.77004377726046e-07
147968 108.375 6.70888396257819e-07 6.70811085429174e-07 6.70817589144267e-07
148480 108.75 6.65895131195693e-07 6.65886023300542e-07 6.65934755502369e-07
148992 109.125 6.67339539576996e-07 6.67330542052677e-07 6.67276193458384e-07
149504 109.5 6.67593565094252e-07 6.67608492442894e-07 6.67535773759895e-07
150016 109.875 6.66862084270423e-07 6.66913623630261e-07 6.6686798219494e-07
150528 110.25 6.70198848856873e-07 6.70221875127191e-07 6.70199009356583e-07
151040 110.625 6.75852977895902e-07 6.75929007196627e-07 6.75902544331258e-07
151552 111 6.83816491664527e-07 6.83936935440473e-07 6.83879500202414e-07
152064 111.375 6.92210578712293e-07 6.92277158638569e-07 6.92219952545302e-07
152576 111.75 7.00824310166296e-07 7.00936120972435e-07 7.00884731002465e-07
153088 112.125 7.11253249723089e-07 7.1140727399822e-07 7.11327537053884e-07
153600 112.5 7.22556836512621e-07 7.22748832137962e-07 7.22652982221031e-07
154112 112.875 7.29171159393688e-07 7.29341973484959e-07 7.29286535694246e-07
154624 113.25 7.32304609311444e-07 7.32435759131106e-07 7.32412403962376e-07
155136 113.625 7.34012913882818e-07 7.34135006950775e-07 7.3415587907025e-07
155648 114 7.37958319418378e-07 7.38004726592206e-07 7.38009072058107e-07
156160 114.375 7.41865767860496e-07 7.41805819895898e-07 7.41837587113091e-07
156672 114.75 7.47268317961931e-07 7.4722415365599e-07 7.47252353221765e-07
157184 115.125 7.56860370638147e-07 7.56806942291282e-07 7.56846792872613e-07
157696 115.5 7.6453510736808e-07 7.64496313087257e-07 7.64564362671866e-07
158208 115.875 7.67065150681792e-07 7.6705488626719e-07 7.6710020541258e-07
158720 116.25 7.68053651002977e-07 7.6802674556433e-07 7.68056005065433e-07
159232 116.625 7.75034254825309e-07 7.75002701866971e-07 7.75085226624101e-07
159744 117 7.85964711544299e-07 7.85843884258359e-07 7.86007132326967e-07
160256 117.375 7.9761093616039e-07 7.97517720465178e-07 7.97674419340977e-07
160768 117.75 8.07658171699165e-07 8.07602757670816e-07 8.0772670716976e-07
161280 118.125 8.14470947509147e-07 8.14379513710308e-07 8.14441503575795e-07
161792 118.5 8.21141731135635e-07 8.21046806090029e-07 8.21138028254596e-07
162304 118.875 8.23501622953174e-07 8.2339660573595e-07 8.2355010238271e-07
162816 119.25 8.26386424268936e-07 8.26306447607701e-07 8.26427875859357e-07
163328 119.625 8.27967686221776e-07 8.27905724513249e-07 8.27982093088363e-07
163840 120 8.30384273363199e-07 8.30347787812824e-07 8.30451667013345e-07
164352 120.375 8.35977989399931e-07 8.35891434742362e-07 8.36028489561106e-07
164864 120.75 8.41226523834594e-07 8.41099712902039e-07 8.41206357721521e-07
165376 121.125 8.44127601136805e-07 8.44041620518182e-07 8.44080548045029e-07
165888 121.5 8.49833238356974e-07 8.49721485590706e-07 8.49783639648087e-07
166400 121.875 8.56838725513012e-07 8.5669304401798e-07 8.5676110010204e-07
166912 122.25 8.6302447118139e-07 8.62838476236305e-07 8.6292569552249e-07
167424 122.625 8.65550526867353e-07 8.65381837425391e-07 8.65478428499893e-07
167936 123 8.69115821287616e-07 8.6893668588169e-07 8.69052526211698e-07
168448 123.375 8.75385580028017e-07 8.75231348966973e-07 8.7533019263249e-07
168960 123.75 8.81279144998085e-07 8.81165895278008e-07 8.81257700684129e-07
169472 124.125 8.85946748086712e-07 8.85841341507905e-07 8.858956310186e-07
169984 124.5 8.86497003024344e-07 8.86408189434494e-07 8.86422245862609e-07
170496 124.875 8.87602922508238e-07 8.87519172273926e-07 8.87556527571185e-07
171008 125.25 8.89207160160544e-07 8.89131475261654e-07 8.89155752756785e-07
171520 125.625 8.89955170719811e-07 8.89913503583326e-07 8.89898768046739e-07
172032 126 8.90628656370335e-07 8.90646852919029e-07 8.90595655238586e-07
172544 126.375 8.87114727741826e-07 8.87133437056878e-07 8.87056433944556e-07
