# Scalar ASCII output created by CarpetIOScalar
# created on malvi-BOHK-WAX9X by malvi on Jul 12 2025 at 23:53:34+0200
# parameter filename: "./TOV_example.par"
# Build ID: build-sim-malvi-BOHK-WAX9X-malvi-2025.07.12-13.11.05-262947
# Simulation ID: run-TOV_example-malvi-BOHK-WAX9X-malvi-2025.07.12-21.53.24-502534
# Run ID: run-TOV_example-malvi-BOHK-WAX9X-malvi-2025.07.12-21.53.24-502534
#
# CARPET::physical_time_per_hour (carpet-timing)
# 1:iteration 2:time 3:data
# data columns: 3:physical_time_per_hour 4:current_physical_time_per_hour 5:time_total 6:time_evolution 7:time_computing 8:time_communicating 9:time_io 10:evolution_steps_count 11:local_grid_points_per_second 12:total_grid_points_per_second 13:local_grid_point_updates_count 14:total_grid_point_updates_count 15:local_interior_points_per_second 16:total_interior_points_per_second 17:local_interior_point_updates_count 18:total_interior_point_updates_count 19:io_per_second 20:io_bytes_per_second 21:io_bytes_ascii_per_second 22:io_bytes_binary_per_second 23:io_count 24:io_bytes_count 25:io_bytes_ascii_count 26:io_bytes_binary_count 27:comm_per_second 28:comm_bytes_per_second 29:comm_count 30:comm_bytes_count 31:time_levels 32:current_walltime 33:syncs_count
9728 9.5 536.21996429362 559.666372141268 73.100182056427 63.7797961235046 62.5647509098053 0 10.5394291877747 133 187543.528311654 187543.528311654 11961488 11961488 118778.68009064 118778.68009064 7575680 7575680 209.198842394479 302686.615822321 3741.0903693902 298945.525452931 2208 3189134 39614 3149520 0 0 0 0 72.8599717617035 1752357278.34641 29051
10240 10 538.360986101703 558.660044980746 76.1900160312653 66.8696300983429 65.5316226482391 0 10.7169449329376 140 188292.353067944 188292.353067944 12591040 12591040 119252.940210262 119252.940210262 7974400 7974400 223.861131247022 339213.131855103 3833.50459414169 335379.627260962 2468 3800034 41058 3758976 0 0 0 0 75.9373986721039 1752357281.43625 30559
10752 10.5 540.097079083424 557.720669481401 79.3078038692474 69.9874179363251 68.5780987739563 0 10.7336428165436 147 188899.553517293 188899.553517293 13220592 13220592 119637.504095635 119637.504095635 8373120 8373120 232.066023985391 354276.186180386 3942.6060291783 350333.580151208 2494 3801488 42512 3758976 0 0 0 0 79.0421283245087 1752357284.55404 32067
11264 11 538.461494621081 556.648441939427 82.8632490634918 73.5428631305695 72.0506815910339 0 10.843713760376 154 188327.506034273 188327.506034273 13850144 13850144 119275.203964065 119275.203964065 8771840 8771840 239.351107550749 352978.236641923 4050.93425882163 348927.302383101 2628 3823425 44001 3779424 0 0 0 0 82.5831639766693 1752357288.10948 33575
11776 11.5 530.73774071753 555.209853154104 87.3250138759613 78.0046279430389 76.4688577651978 0 10.8610482215881 161 185626.114524557 185626.114524557 14479696 14479696 117564.306654941 117564.306654941 9170560 9170560 244.101132386315 352304.808532363 4168.32620480964 348136.482327554 2654 3824884 45460 3779424 0 0 0 0 87.0345792770386 1752357292.57125 35083
12288 12 536.985570750135 554.571993403845 89.7694749832153 80.449089050293 78.7598643302917 0 11.1055889129639 168 187811.300020494 187811.300020494 15109248 15109248 118948.270427497 118948.270427497 9569280 9569280 257.229804874886 386140.630583615 4245.9267156361 381894.703867979 2914 4435826 46946 4388880 0 0 0 0 89.4630947113037 1752357295.01571 36591
12800 12.5 522.269804400849 552.515537598781 95.4827480316162 86.1623620986938 84.3551361560822 0 11.1324489116669 175 182664.44438898 182664.44438898 15738800 15738800 115688.564672615 115688.564672615 9968000 9968000 263.848167319287 398744.586855663 4331.11799180962 394413.468863854 2940 4437279 48399 4388880 0 0 0 0 95.1651637554169 1752357300.72898 38099
13312 13 526.480666825675 551.709752522671 98.2125389575958 88.8921530246735 87.0159590244293 0 11.2248113155365 182 184137.198200798 184137.198200798 16368352 16368352 116621.317487074 116621.317487074 10366720 10366720 270.975603095789 397656.518917096 4437.87301985058 393218.645897245 3074 4459217 49889 4409328 0 0 0 0 97.8830235004425 1752357303.45877 39607
13824 13.5 535.826725335976 551.300399910455 100.021348953247 90.7009630203247 88.7844698429108 0 11.2413501739502 189 187405.992549286 187405.992549286 16997904 16997904 118691.5732922 118691.5732922 10765440 10765440 275.521340899016 396948.917595546 4550.99672229805 392397.920873248 3100 4460676 51348 4409328 0 0 0 0 99.6797552108765 1752357305.26758 41115
14336 14 544.283634885618 551.081003168399 101.919164896011 92.598778963089 90.5559456348419 0 11.4683492183685 196 190363.806060839 190363.806060839 17627456 17627456 120564.872723108 120564.872723108 11164160 11164160 288.4745884647 430076.537966676 4632.31402916561 425444.22393751 3360 5071620 52836 5018784 0 0 0 0 101.561927318573 1752357307.1654 42623
14848 14.5 539.80699612898 550.463574483041 106.021615028381 96.701229095459 94.534117937088 0 11.4937219619751 203 188798.096681662 188798.096681662 18257008 18257008 119573.247498082 119573.247498082 11562880 11562880 294.407038637103 441598.370792612 4707.37877626847 436890.992016343 3386 5073069 54285 5018784 0 0 0 0 105.654263019562 1752357311.26785 44131
15360 15 537.977602223514 550.022917844781 109.696311950684 100.375926017761 98.1345987319946 0 11.5909171104431 210 188158.264130565 188158.264130565 18886560 18886560 119168.016421422 119168.016421422 11961600 11961600 300.993454358887 440089.103038397 4806.90006306021 435282.202975336 3520 5095008 55776 5039232 0 0 0 0 109.315639019012 1752357314.94254 45639
