# Scalar ASCII output created by CarpetIOScalar
# created on malvi-BOHK-WAX9X by malvi on Jul 13 2025 at 00:26:26+0200
# parameter filename: "./TOV_example.par"
# Build ID: build-sim-malvi-BOHK-WAX9X-malvi-2025.07.12-13.11.05-262947
# Simulation ID: run-TOV_example-malvi-BOHK-WAX9X-malvi-2025.07.12-22.26.16-517696
# Run ID: run-TOV_example-malvi-BOHK-WAX9X-malvi-2025.07.12-22.26.16-517696
#
# ML_BSSN::H (ml_bssn-ml_ham)
# 1:iteration 2:time 3:data
# data columns: 3:H
0 0 1.15023226936085e-05
512 0.5 1.18971033646506e-05
1024 1 1.26159940125667e-05
1536 1.5 1.25400709357166e-05
2048 2 1.25822135550109e-05
2560 2.5 1.31902069235362e-05
3072 3 1.39103681289151e-05
3584 3.5 1.44503862052953e-05
4096 4 1.48137034319713e-05
4608 4.5 1.52497671127073e-05
5120 5 1.58964079276113e-05
5632 5.5 1.66492244909511e-05
6144 6 1.72935744763369e-05
6656 6.5 1.77630843481871e-05
7168 7 1.82425393031278e-05
7680 7.5 1.88668862600586e-05
8192 8 1.953922968691e-05
8704 8.5 2.00977664167662e-05
9216 9 2.05518589929966e-05
9728 9.5 2.10449355279029e-05
10240 10 2.16292013858911e-05
10752 10.5 2.22668777230386e-05
11264 11 2.28795803274318e-05
11776 11.5 2.33878020829582e-05
12288 12 2.38488675464389e-05
12800 12.5 2.43908505199033e-05
13312 13 2.50341308154073e-05
13824 13.5 2.57115878985973e-05
14336 14 2.64207835370567e-05
14848 14.5 2.71415087640992e-05
15360 15 2.7783145104598e-05
15872 15.5 2.83331482225512e-05
16384 16 2.89088216829249e-05
16896 16.5 2.96392941621938e-05
17408 17 3.05283565774354e-05
17920 17.5 3.14285335689648e-05
18432 18 3.21940208247998e-05
18944 18.5 3.28109385950351e-05
19456 19 3.34093835407647e-05
19968 19.5 3.41677975307081e-05
20480 20 3.51134771793307e-05
20992 20.5 3.60741978961659e-05
21504 21 3.69048288295072e-05
22016 21.5 3.7646910683112e-05
22528 22 3.83997169845541e-05
23040 22.5 3.92148478568141e-05
23552 23 4.01070643950562e-05
24064 23.5 4.10222110111494e-05
24576 24 4.18976035093731e-05
25088 24.5 4.27517333667851e-05
25600 25 4.36200900969993e-05
26112 25.5 4.44905051945293e-05
26624 26 4.53644922143853e-05
27136 26.5 4.62686120225101e-05
27648 27 4.71946850468021e-05
28160 27.5 4.81139784986883e-05
28672 28 4.90224477253018e-05
29184 28.5 4.99208030404337e-05
29696 29 5.08205587906998e-05
30208 29.5 5.1750822787611e-05
30720 30 5.27130003721996e-05
31232 30.5 5.36686817278142e-05
31744 31 5.45977458381891e-05
32256 31.5 5.55221045537001e-05
32768 32 5.64544830101575e-05
33280 32.5 5.73959815403581e-05
33792 33 5.83503644799907e-05
34304 33.5 5.93347402704998e-05
34816 34 6.03399946675149e-05
35328 34.5 6.13226041230462e-05
35840 35 6.22638407631857e-05
36352 35.5 6.31818068940419e-05
