# Scalar ASCII output created by CarpetIOScalar
# created on malvi-BOHK-WAX9X by malvi on Jul 13 2025 at 00:26:26+0200
# parameter filename: "./TOV_example.par"
# Build ID: build-sim-malvi-BOHK-WAX9X-malvi-2025.07.12-13.11.05-262947
# Simulation ID: run-TOV_example-malvi-BOHK-WAX9X-malvi-2025.07.12-22.26.16-517696
# Run ID: run-TOV_example-malvi-BOHK-WAX9X-malvi-2025.07.12-22.26.16-517696
#
# CARPET::physical_time_per_hour (carpet-timing)
# 1:iteration 2:time 3:data
# data columns: 3:physical_time_per_hour 4:current_physical_time_per_hour 5:time_total 6:time_evolution 7:time_computing 8:time_communicating 9:time_io 10:evolution_steps_count 11:local_grid_points_per_second 12:total_grid_points_per_second 13:local_grid_point_updates_count 14:total_grid_point_updates_count 15:local_interior_points_per_second 16:total_interior_points_per_second 17:local_interior_point_updates_count 18:total_interior_point_updates_count 19:io_per_second 20:io_bytes_per_second 21:io_bytes_ascii_per_second 22:io_bytes_binary_per_second 23:io_count 24:io_bytes_count 25:io_bytes_ascii_count 26:io_bytes_binary_count 27:comm_per_second 28:comm_bytes_per_second 29:comm_count 30:comm_bytes_count 31:time_levels 32:current_walltime 33:syncs_count
10240 10 2910.98170496625 2897.7945220084 21.6502449512482 12.3669619560242 11.705235004425 0 9.99909710884094 60 291576.865265886 291576.865265886 3605920 3605920 175486.914871832 175486.914871832 2170240 2170240 174.761011732843 194993.671235037 4099.14119925264 190894.530035784 1820 2066183 40967 2025216 0 0 0 0 21.462620973587 1752359198.8718 13046
10752 10.5 2873.1001534999 2895.39372306829 22.4398031234741 13.1565201282501 12.4305491447449 0 10.0113840103149 63 287782.480708566 287782.480708566 3786216 3786216 173203.24658699 173203.24658699 2278752 2278752 184.029699307706 206551.058090193 4216.69787675408 202334.360213439 1846 2067630 42414 2025216 0 0 0 0 22.2422649860382 1752359199.66136 13685
11264 11 2887.235500773 2894.63095554001 22.9988250732422 13.7155420780182 12.9526383876801 0 10.0731062889099 66 289198.339915205 289198.339915205 3966512 3966512 174055.388144378 174055.388144378 2387264 2387264 189.524648465505 206628.053506438 4349.5110500781 202278.54245636 1944 2081495 43895 2037600 0 0 0 0 22.7919430732727 1752359200.22038 14324
11776 11.5 2885.82222437385 2893.83481901532 23.6292810440063 14.3459980487823 13.5488812923431 0 10.0840587615967 69 289056.779869838 289056.779869838 4146808 4146808 173970.189561808 173970.189561808 2495776 2495776 195.031947981589 206612.441104467 4477.60020554272 202134.840898924 1970 2082943 45343 2037600 0 0 0 0 23.413055896759 1752359200.85084 14963
12288 12 2894.92469157235 2893.6542778722 24.2059509754181 14.9226679801941 14.058141708374 0 10.2015793323517 72 289968.523439849 289968.523439849 4327104 4327104 174518.926739944 174518.926739944 2604288 2604288 203.984913938274 225139.627665223 4594.6862788821 220544.941386341 2152 2411643 46827 2364816 0 0 0 0 23.9803998470306 1752359201.42751 15602
12800 12.5 2882.54236929367 2892.88939734637 24.8945019245148 15.6112189292908 14.68585896492 0 10.2107028961182 75 288728.255007873 288728.255007873 4507400 4507400 173772.465320441 173772.465320441 2712800 2712800 212.956806169496 236356.880101505 4708.46127053778 231648.418830967 2178 2413090 48274 2364816 0 0 0 0 24.6600067615509 1752359202.11606 16241
13312 13 2893.54481161641 2892.68279430397 25.4572160243988 16.1739330291748 15.2103443145752 0 10.2751593589783 78 289830.308530662 289830.308530662 4687696 4687696 174435.7414434 174435.7414434 2821312 2821312 218.212939843519 236294.751077905 4836.01253175571 231458.73854615 2276 2426953 49753 2377200 0 0 0 0 25.2130739688873 1752359202.67877 16880
13824 13.5 2899.88608479096 2892.58472851087 26.0425620079041 16.7592790126801 15.7593011856079 0 10.2868428230286 81 290465.478635261 290465.478635261 4867992 4867992 174818.021573798 174818.021573798 2929824 2929824 223.46997121939 236129.768753431 4957.96040585265 231171.808347578 2302 2428391 51191 2377200 0 0 0 0 25.7892067432404 1752359203.26412 17519
14336 14 2907.32101422305 2892.9176221843 26.6188299655914 17.3355469703674 16.2701935768127 0 10.400753736496 84 291210.194211311 291210.194211311 5048288 5048288 175266.232164095 175266.232164095 3038336 3038336 232.107874869829 254151.648699525 5070.71637543475 249080.93232409 2484 2757091 52675 2704416 0 0 0 0 26.3560636043549 1752359203.84038 18158
14848 14.5 2898.13165974602 2892.86322503268 27.2948870658875 18.0116040706635 16.8870341777802 0 10.4099631309509 87 290289.747625316 290289.747625316 5228584 5228584 174712.257034644 174712.257034644 3146848 3146848 240.77972920462 265023.250199072 5179.4544542033 259843.795744869 2510 2758531 54115 2704416 0 0 0 0 27.0231275558472 1752359204.51644 18797
