# Scalar ASCII output created by CarpetIOScalar
# created on malvi-BOHK-WAX9X by malvi on Jul 13 2025 at 00:26:26+0200
# parameter filename: "./TOV_example.par"
# Build ID: build-sim-malvi-BOHK-WAX9X-malvi-2025.07.12-13.11.05-262947
# Simulation ID: run-TOV_example-malvi-BOHK-WAX9X-malvi-2025.07.12-22.26.16-517696
# Run ID: run-TOV_example-malvi-BOHK-WAX9X-malvi-2025.07.12-22.26.16-517696
#
# HYDROBASE::vel[0] (hydrobase-vel)
# 1:iteration 2:time 3:data
# data columns: 3:vel[0] 4:vel[1] 5:vel[2]
14336 14 0.01111045663904 0.0111104949936774 0.0111104596073892
14848 14.5 0.0110528542009135 0.0110528960357186 0.0110528559516039
15360 15 0.0109698928052529 0.0109699317926161 0.0109698926156569
15872 15.5 0.01086417820554 0.0108642120029169 0.0108641755074667
16384 16 0.0107388621034141 0.0107388914781368 0.010738856234703
16896 16.5 0.0105946032719528 0.01059463026128 0.0105945932332949
17408 17 0.0104309679588125 0.0104309937797031 0.0104309509046135
17920 17.5 0.0102487323946533 0.010248758366741 0.010248703727833
18432 18 0.010049598840559 0.0100496248022077 0.0100495536522987
18944 18.5 0.00983544013394597 0.00983546662598093 0.00983537289414062
19456 19 0.00960858688891722 0.00960861705287835 0.00960849301358707
19968 19.5 0.00937131987721179 0.00937136079870379 0.00937119243766609
20480 20 0.00913701658216265 0.00913698067949553 0.00913699613397132
20992 20.5 0.00891655180270043 0.00891643301764947 0.00891647615048248
21504 21 0.00868397091675477 0.0086837706509124 0.0086838497575282
22016 21.5 0.00843807361265949 0.00843779230926252 0.0084379156239719
22528 22 0.00817839833159366 0.00817803766127993 0.0081782104360948
23040 22.5 0.00790607416888093 0.00790566393002655 0.00790586228912319
23552 23 0.00764007712909852 0.00763976957064385 0.00764010686887307
24064 23.5 0.00737366701311934 0.00737332507130253 0.00737369497379044
24576 24 0.00710124932053582 0.00710087447956884 0.00710127288211536
25088 24.5 0.00682022979854018 0.00681982253860543 0.00682024346410725
25600 25 0.00653017470258118 0.006529741474788 0.00653017552655755
26112 25.5 0.00623228318971419 0.00623183126988743 0.00623226830744864
26624 26 0.00592791803117722 0.00592745460642676 0.005927885180954
27136 26.5 0.00561912371167766 0.00561865453030494 0.00561907072524213
27648 27 0.00535075450714257 0.00534553765584871 0.00535193974862515
28160 27.5 0.00515823140018278 0.0051525988859819 0.00515951669966342
28672 28 0.00496730553257414 0.0049612363519539 0.00496869055919814
29184 28.5 0.00477825316011765 0.00477175461036495 0.00477972751059505
29696 29 0.00459228125698293 0.00458532194360858 0.00459385206987718
30208 29.5 0.00441033125800398 0.00440288729971434 0.00441200932351389
30720 30 0.00423473238695863 0.0042267847846628 0.00423653828105936
31232 30.5 0.00406695473904831 0.00405847574378422 0.00406892146714665
31744 31 0.0039065466046957 0.00389749638453688 0.00390867225086077
32256 31.5 0.00375198896673919 0.00374235558868937 0.00375423074955297
32768 32 0.00360234129733867 0.00359222007327707 0.00360459424329216
33280 32.5 0.00352063749491802 0.00352027695060366 0.00352093902133627
33792 33 0.00350964891015129 0.00350920608848274 0.00350999002450089
34304 33.5 0.00349499549719642 0.00349446855389174 0.0034953770452056
34816 34 0.0034773776715917 0.0034767643616737 0.00347780025975961
35328 34.5 0.00345772156180971 0.00345701997681804 0.00345818555188056
35840 35 0.00343645909346618 0.00343566797278297 0.00343696459280532
36352 35.5 0.00341288778336594 0.00341200659944394 0.00341343436022835
36864 36 0.00338563631599258 0.00338466798979556 0.00338622176797878
37376 36.5 0.00335406999961186 0.00335302519882743 0.00335468899952602
37888 37 0.00331966558241292 0.00331869925564125 0.00332030702803668
38400 37.5 0.00328480538428641 0.003283853958711 0.00328546987813122
38912 38 0.00324887099698386 0.00324787618858963 0.00324955845989472
39424 38.5 0.00326817055437394 0.00327030783129683 0.00326707298145001
39936 39 0.00330146018161367 0.00330399217515374 0.00330019221345423
40448 39.5 0.00333271377046746 0.00333573175131254 0.00333155575443014
40960 40 0.00336203288350247 0.0033654865086013 0.00336099123910123
41472 40.5 0.00338935032772621 0.0033933352405501 0.00338841700695396
41984 41 0.00341446824903962 0.00341888715997747 0.00341362277382939
42496 41.5 0.00343845663762412 0.00344322696968816 0.00343767111738108
43008 42 0.00346195595395447 0.0034670060968342 0.00346116566709905
43520 42.5 0.0034847714089463 0.00349004687712219 0.00348390577255557
44032 43 0.00350603842032128 0.00351153988384467 0.00350504301434391
44544 43.5 0.00352544525347457 0.00353116004841519 0.00352433134954586
45056 44 0.00354366146364869 0.00354958884894558 0.00354245856960795
45568 44.5 0.00356213212282732 0.00356827160945531 0.00356087891825018
46080 45 0.00358204937613252 0.00358839912518047 0.00358079058414916
46592 45.5 0.00360391359224444 0.00361046708475093 0.00360268268567277
47104 46 0.00362796239016055 0.00363472842524959 0.00362681019806481
47616 46.5 0.00365368420924737 0.00366071817499585 0.00365271761625622
48128 47 0.00368198992350445 0.00368932615947589 0.00368124955271656
48640 47.5 0.00371417587660461 0.00372183281763932 0.00371367744906382
49152 48 0.00375033879681216 0.00375818178844597 0.00375000955942737
49664 48.5 0.00378950118856867 0.00379738836438847 0.0037892499124055
50176 49 0.00383141309785117 0.00383930776263032 0.00383121124677659
50688 49.5 0.00387674775337694 0.00388456866887274 0.00387659266102087
51200 50 0.0039251866127099 0.00393297998947842 0.00392513683002004
51712 50.5 0.00397731622528372 0.00398420295302156 0.00397647639960791
52224 51 0.00408889308823634 0.00410939784266525 0.00410429579049982
52736 51.5 0.0042445528344466 0.00426557038272739 0.00425973595945695
53248 52 0.0044000050078361 0.00442068802231228 0.00441323876762858
53760 52.5 0.00455366935567829 0.00457309254627888 0.00456321817347863
54272 53 0.00470373170815488 0.00472095329115292 0.00470868941039558
54784 53.5 0.00484941054678513 0.0048635360942898 0.00484872773213211
55296 54 0.00499072521361632 0.00500101809849319 0.00498327976961261
55808 54.5 0.00512767734880504 0.00513349715041377 0.00511305336280644
56320 55 0.00525957122487714 0.00526030797114039 0.00523727914278152
56832 55.5 0.00538530148459049 0.00538030660950357 0.00535491463222403
57344 56 0.00550464042592767 0.00549348847610315 0.00547516395973492
57856 56.5 0.00561706064442927 0.00559983635046424 0.00559250802952486
58368 57 0.00572086911873445 0.00569744165355744 0.00570282899812903
58880 57.5 0.00581616788861657 0.00578585678728934 0.00580555614336234
59392 58 0.00590416665868288 0.00587476435930258 0.00590102650282455
59904 58.5 0.00599043532119134 0.00596195068898688 0.00598916813912635
60416 59 0.00607000309471059 0.00604357205584775 0.00606959972803048
60928 59.5 0.00614112158602489 0.00611826671171784 0.00614102885529332
61440 60 0.00620212515069937 0.00618445831139062 0.0062020157343577
61952 60.5 0.00625263722519013 0.00624154960252783 0.00625230680213262
62464 61 0.00629324467456889 0.00628977541402467 0.00629261231750866
62976 61.5 0.00632484337496838 0.0063292915701068 0.00632391915234045
63488 62 0.00634760039396189 0.00635983749809355 0.00634641121147115
64000 62.5 0.00636142090169834 0.00638048392686124 0.00636005729003508
64512 63 0.00636633778065319 0.00639126804943079 0.00636497416097758
65024 63.5 0.00636218209122845 0.00639253461435698 0.00636106269434716
65536 64 0.00634417765359793 0.00638080477650199 0.00634480740394488
66048 64.5 0.006309875776787 0.00635365384404831 0.00631244970517959
66560 65 0.00626083797562502 0.00631294226373664 0.0062656221007985
67072 65.5 0.00619846327686374 0.00625994478000134 0.00620576590041949
67584 66 0.00612570630106124 0.00619522756708913 0.00613548574728347
68096 66.5 0.00604504756787637 0.00612112152463944 0.00605782432038162
68608 67 0.00595718678986169 0.00604171683333445 0.00598062330012114
69120 67.5 0.00586293528707286 0.00595712036129215 0.0059037353732515
69632 68 0.00576272042602133 0.00586739306580599 0.00582202788003009
70144 68.5 0.00565736146986453 0.00577310623388742 0.00573573700454304
70656 69 0.00554766226485323 0.00567482390707016 0.00564514019984383
71168 69.5 0.00543380244506077 0.00557236526090807 0.00554993731503844
71680 70 0.00531563020951142 0.00546503105680047 0.00544939029606839
72192 70.5 0.0051934824212563 0.00535256771582837 0.00534342552188102
72704 71 0.00506811533320569 0.00523535581330491 0.00523257352633741
73216 71.5 0.0049401401793485 0.00511382168975636 0.00511725292633282
73728 72 0.00481006894162526 0.00498826925091608 0.00499771033761236
74240 72.5 0.00467870581649463 0.00485919348619385 0.00487427829468325
74752 73 0.00454675655731011 0.00472717780051232 0.00474741489201849
75264 73.5 0.00442002260759985 0.0045922917008691 0.00461703572850052
75776 74 0.00429774138494109 0.00445443574689664 0.00448270932579149
76288 74.5 0.0041749992382029 0.00431404827448976 0.00434443763115196
76800 75 0.00405193581870137 0.00417165486530181 0.00420252101959165
77312 75.5 0.00392858950351671 0.00402739203068924 0.00405715419946048
77824 76 0.00380466451705558 0.00388128298361373 0.00390840725814309
78336 76.5 0.00367987902384947 0.00373324665744273 0.00375625167674554
78848 77 0.00355428815228878 0.0035836082726817 0.003601231749741
79360 77.5 0.00342807033818258 0.00343294580758139 0.00344408725391148
79872 78 0.0033010331524941 0.00328157256015367 0.00328519960253107
80384 78.5 0.0031724531900781 0.00312922321092297 0.00312435887445175
80896 79 0.00304176810785518 0.00297568483356902 0.00296143203651144
81408 79.5 0.0029092207987529 0.00282122244230393 0.00279732466477188
81920 80 0.00277454051585947 0.00267008552905656 0.0026403088376194
82432 80.5 0.00263816973955616 0.0025340212114913 0.00250250857620829
82944 81 0.00249962702937488 0.00239435245306599 0.00238202277307534
83456 81.5 0.00235794912352974 0.00225064841808224 0.00226203163891366
83968 82 0.00221306865198609 0.00212560707671737 0.00214223245917853
84480 82.5 0.00206554393006076 0.00200904745592044 0.00202315980856727
84992 83 0.00192684641045714 0.00189552458166336 0.00190792980906351
85504 83.5 0.00181749398279767 0.00178494792909324 0.00180425802661656
86016 84 0.00171076391821687 0.00167717849533021 0.00170250679478081
86528 84.5 0.00161566360536927 0.00165050976407238 0.00160266654607665
87040 85 0.00160013632564908 0.00163344751274952 0.00153988371305354
87552 85.5 0.00158600736965432 0.00161750825727418 0.00152052258059789
88064 86 0.00157267975244102 0.00160209788034612 0.00150189206591043
88576 86.5 0.00156017594092546 0.00158721170748515 0.00148413047423094
89088 87 0.00154859089047269 0.00157293156939272 0.00146742038480674
89600 87.5 0.00153769040468642 0.00155896986405066 0.00145154992257546
90112 88 0.00152701881474286 0.00154490361641182 0.00143611546058877
90624 88.5 0.00151620185862012 0.0015304030993164 0.00142082744091455
91136 89 0.00150505091661893 0.00151534551962489 0.0014055771144881
91648 89.5 0.00149343885735241 0.001499667004497 0.00139030297226596
92160 90 0.00148121250863639 0.00148325946233046 0.00137487954112902
92672 90.5 0.00146823225270746 0.00146603489199532 0.00135919216743721
93184 91 0.00145450333425802 0.00144806342839725 0.00134326147979202
93696 91.5 0.00144015415256183 0.00142958921123009 0.00132718422469869
94208 92 0.0014252565138677 0.00141077496815562 0.00131097444149406
94720 92.5 0.00140988883668074 0.00139170701886122 0.00129458796902854
95232 93 0.00139430069605708 0.00137263153649127 0.00127830731151405
95744 93.5 0.00137876013797518 0.00135377249123654 0.00126245693132451
96256 94 0.00136315645732681 0.00133510074493346 0.00124712014886354
96768 94.5 0.00134736177377564 0.00131656801755348 0.0012322021985559
97280 95 0.00133143752102527 0.0012982682101275 0.00121775822302442
97792 95.5 0.00131558745732292 0.00128049639787608 0.00120403079778409
98304 96 0.00129992084742568 0.00126346763059236 0.00119120556136215
98816 96.5 0.00128448676719428 0.00124722756336013 0.00117933005752559
99328 97 0.00126940417300319 0.00123183137392418 0.00116839676572099
99840 97.5 0.00125474953243731 0.00121729078032525 0.00115830883571556
100352 98 0.00124052058903567 0.00120347909801143 0.00114883502034635
100864 98.5 0.00122685574387022 0.00119051488335364 0.00113997049640084
101376 99 0.00121437719419672 0.00117902663095226 0.00113235189171485
101888 99.5 0.00120385273745041 0.0011698562136105 0.00112692778322599
102400 100 0.0011955762722198 0.00116331665210762 0.00112411092218104
102912 100.5 0.00118908908560372 0.00115890329023925 0.00112349557020394
103424 101 0.00118362499464773 0.00115576828377716 0.0011241683242039
103936 101.5 0.00117886650564407 0.00115348145682726 0.00112569182698792
104448 102 0.00117528432135239 0.00115516317887453 0.00112849187347612
104960 102.5 0.00117366576336147 0.00115904027841348 0.00113322722262404
105472 103 0.00117421319367407 0.00116437032131947 0.00113995509939953
105984 103.5 0.00120203862774078 0.00117053587519754 0.00114802905331247
106496 104 0.00127931098267371 0.00124731840919093 0.0011575661370858
107008 104.5 0.00135488092611106 0.00134461872101226 0.00122737077050923
107520 105 0.00143416200038087 0.00143980397837774 0.00129607126880366
108032 105.5 0.00153179795388328 0.00153371475215256 0.00136374548810774
108544 106 0.00163175403238139 0.00162788299907141 0.00145962103690152
109056 106.5 0.00173182048033871 0.00172090685392605 0.00156633659488625
109568 107 0.00183333733608363 0.00181458703191875 0.00167524387799562
110080 107.5 0.00193281477567098 0.00190544728703584 0.00178488270932583
110592 108 0.00202995559378316 0.0019918348261189 0.00189435926382925
111104 108.5 0.0021240476830619 0.00207892390525027 0.00200290429321513
111616 109 0.00221451318037578 0.00215844831978689 0.00211181845472492
112128 109.5 0.00229794883061363 0.00223579122328858 0.0022196771836293
112640 110 0.00237941492002695 0.00230710574236433 0.00232486162816095
113152 110.5 0.00245442296091089 0.00237340159211644 0.00242938610305834
113664 111 0.00252594263782156 0.00244449265399595 0.00252849065418378
114176 111.5 0.00260094233720359 0.00251034315572685 0.00262812079265908
114688 112 0.00267131794154706 0.00258153604274972 0.00272246764326733
115200 112.5 0.00274026992114375 0.00264807719382588 0.00281267956084524
115712 113 0.0028060674713097 0.00271357773188315 0.00289575446701069
116224 113.5 0.00287163508676501 0.00277860322540556 0.00297467241000588
116736 114 0.00294150541719388 0.00284298802338865 0.00304662928156569
117248 114.5 0.00301524306879455 0.00290464104352291 0.00311391398766907
117760 115 0.00308790446958623 0.00296451598976122 0.00317632057318003
118272 115.5 0.00315897047217456 0.00302672856066938 0.00322993525361792
118784 116 0.00322853551811216 0.00308935898905117 0.00328755235815376
119296 116.5 0.00329434096539171 0.00314986704036562 0.00334082966505112
119808 117 0.0033647360529206 0.00320949956063135 0.00339286044256525
120320 117.5 0.00342959480023 0.00326861607770032 0.00344086389311104
120832 118 0.00349315303373187 0.00332461419431297 0.00349047644047566
121344 118.5 0.00355851916971476 0.0033839794453116 0.0035387912004405
121856 119 0.00362192712839205 0.0034402163937273 0.00358703200128366
122368 119.5 0.00368147386128406 0.0035078413835887 0.00363214508689777
122880 120 0.00374039002278964 0.00360157477858164 0.00367721069987129
123392 120.5 0.00379836486599157 0.00369333420971178 0.00372202161404837
123904 121 0.00385240143461985 0.00378237147922315 0.0037628380265027
124416 121.5 0.00390071061654195 0.00386853342860405 0.00380043747450511
124928 122 0.00394868531929353 0.003952613600058 0.00383860503068614
125440 122.5 0.00399651812206159 0.00403784634230968 0.00387764348221575
125952 123 0.00404353608756979 0.00411937637872051 0.00394316100746325
126464 123.5 0.00408889745574333 0.00419794837928588 0.00400923340198226
126976 124 0.0041324677230367 0.00427337937714027 0.00407455801488882
127488 124.5 0.00417458662358867 0.00434593281487467 0.00413942333503947
128000 125 0.00421532437125139 0.00441557802110293 0.00420160269928213
128512 125.5 0.00425436749627409 0.00448186211533612 0.00426482694138956
129024 126 0.00429150452628914 0.00454440824730804 0.00432451903755911
129536 126.5 0.00432676544000463 0.0046030536960759 0.00438249877856593
130048 127 0.00436004791598337 0.00465633870277969 0.0044366590207622
130560 127.5 0.00439108305745314 0.00470489574369607 0.0044866904338549
131072 128 0.00441972508695361 0.00474804256700947 0.00453436935284835
131584 128.5 0.0044460134402297 0.0047859998616874 0.00457694029079516
132096 129 0.00446998979940467 0.00481643806826371 0.00461643909409188
132608 129.5 0.00449192011706734 0.00484341403630759 0.00465294003638831
133120 130 0.00451247203806712 0.00486322412316218 0.0046864527343097
133632 130.5 0.00453208703764123 0.004877916402627 0.00471684745833622
134144 131 0.00455056015276992 0.00488605883255874 0.00474399989612706
134656 131.5 0.00456790652570864 0.00488943531780208 0.00476805264392374
135168 132 0.00458438685016078 0.00488648285921202 0.00478949036416643
135680 132.5 0.00460005064090931 0.00487966778194848 0.00480847775940025
136192 133 0.00461445184103577 0.00486812413627108 0.0048240959353136
136704 133.5 0.00463605632041656 0.0048523197168045 0.00483664288010094
137216 134 0.00466908828015147 0.00483297887500426 0.00484701114598783
137728 134.5 0.00469978169692903 0.00481328504537511 0.00485590651342863
138240 135 0.0047280450683262 0.00483716008439942 0.00486356349786085
138752 135.5 0.00475379698543288 0.00485862507648372 0.00486989449494943
139264 136 0.00477705875689108 0.00487746199906298 0.00487497255917904
139776 136.5 0.00479784969901863 0.00489376595658346 0.0048790426055833
140288 137 0.00481603842962665 0.0049075432788553 0.00488211246071351
140800 137.5 0.00483115908092718 0.00491849045229636 0.0048839094769136
141312 138 0.00484282960689507 0.00492629647432227 0.00488429130755558
141824 138.5 0.0048509759905536 0.00493091034295749 0.00488351414307216
142336 139 0.00485572306161009 0.00493242431867034 0.00488188583110935
142848 139.5 0.00485725801892051 0.0049309245699499 0.0048795987285014
143360 140 0.00485567101461723 0.00492638689728838 0.00487659933560804
143872 140.5 0.00485088614058012 0.00491862510777293 0.00487254394415882
144384 141 0.00484268771170858 0.00490732223397932 0.00486681910098042
144896 141.5 0.0048309904919834 0.00489228927349127 0.00485894625798226
145408 142 0.00481616623068857 0.00487375263069571 0.00484881647860471
145920 142.5 0.00479882295382033 0.00485223337734949 0.00483647136097818
146432 143 0.00477929767707934 0.00482812767981621 0.00482190094521256
146944 143.5 0.00475738812164824 0.00480137142325811 0.00480488053596887
147456 144 0.00473218814261938 0.00477140957482841 0.0047849124970971
147968 144.5 0.00470385605809436 0.00473861005155732 0.00476194204829216
148480 145 0.00468044050327536 0.00470423491894558 0.00473639633199337
148992 145.5 0.00466963696193237 0.00466916121999534 0.00470878853259206
149504 146 0.00465349876883663 0.00463401135302665 0.00467970188767267
150016 146.5 0.0046333346619661 0.00459937732568312 0.00464986135311981
150528 147 0.00461034708931394 0.00456577832213772 0.00462595512214176
151040 147.5 0.00458534297787467 0.00453341254060926 0.00460467968202195
151552 148 0.00455865689048071 0.00449690222289677 0.00458196173760434
152064 148.5 0.00453070539008925 0.00445794208512616 0.0045580814205771
152576 149 0.00450234038352863 0.00441969339178356 0.00453381113513076
153088 149.5 0.00447459551617371 0.0043836919229972 0.00451015270285192
153600 150 0.00444823379133664 0.00436136847086938 0.00448776579765857
154112 150.5 0.00442341827077303 0.0043647087683815 0.00446673994780723
154624 151 0.00440009224599754 0.00436918062395961 0.00444696570186985
155136 151.5 0.00439800270385876 0.00437470444535223 0.00443144553100784
155648 152 0.00440489126291304 0.00438142792528306 0.00444572475869608
156160 152.5 0.0044124693837409 0.00438935065646848 0.00446029004662805
156672 153 0.00442054253092683 0.00439831984499932 0.00447485869518303
157184 153.5 0.00442896967888416 0.00440821116920119 0.00448953911936955
157696 154 0.0044378269758661 0.00441904344801101 0.00450466165940528
158208 154.5 0.00444701244675311 0.00443063901443367 0.00452028784576271
158720 155 0.00445597201893859 0.00444237008188446 0.00453590511563735
159232 155.5 0.00446407383488049 0.0044536492026257 0.00455073808467176
159744 156 0.00447119378668437 0.00446437054022933 0.00456453113031643
160256 156.5 0.0044777455969593 0.00447494181784276 0.00457752790534197
160768 157 0.0044839908295817 0.00448568811289002 0.00459000139349925
161280 157.5 0.00448999516570146 0.00449667013935176 0.00460197954098973
161792 158 0.00449550756239641 0.00450779845560877 0.0046132308473571
162304 158.5 0.00449932620038795 0.00451803263372523 0.00462327541953741
162816 159 0.00449982437293197 0.00452574708575573 0.00463169131788627
163328 159.5 0.00449636849725286 0.00454616298081627 0.00463836917241853
163840 160 0.00448607357147074 0.00457789706624341 0.00464293856584932
164352 160.5 0.00452088313732106 0.00461035152529098 0.0046449121862055
164864 161 0.00455679761706409 0.00464319624508647 0.00464441099223709
165376 161.5 0.00459375331963286 0.00467615179723456 0.00464154264373218
165888 162 0.00463152635559548 0.00470912169470556 0.00463639465960163
166400 162.5 0.00467010474870569 0.00474179309671527 0.00462851443303003
166912 163 0.00471101278613262 0.00477408855987451 0.00461771975891221
167424 163.5 0.00475352448849477 0.00480669088419061 0.00460448430291745
167936 164 0.00479850952870609 0.00483983015460953 0.00458655742172752
168448 164.5 0.00484600874248005 0.00487310257034127 0.00456431551070884
168960 165 0.00489453801092676 0.00490563632925859 0.00454043876532259
169472 165.5 0.00494532454059073 0.00493648193556076 0.00458561042087865
169984 166 0.00499573601598427 0.00496512472278723 0.00463636857623312
170496 166.5 0.00504644141422459 0.00499156699803484 0.00468863699977299
171008 167 0.00509728768886495 0.00501585888217769 0.0047433504546615
171520 167.5 0.00514720377422579 0.00503808467801561 0.00479956633827457
172032 168 0.00519532490674551 0.00505877102848135 0.00485547426321211
172544 168.5 0.0052408697796258 0.00507850145103469 0.00491271059160028
173056 169 0.00528341459147115 0.00509928644983781 0.00496921994706434
173568 169.5 0.00532266695821343 0.00511922081782798 0.00502545344656822
174080 170 0.00535826153976608 0.00514031546772292 0.00508120403911383
174592 170.5 0.00538993445778007 0.00515965663253632 0.00513559441679626
175104 171 0.00541777521443622 0.00517997734333255 0.00518929582602135
175616 171.5 0.00544198357230263 0.00519944350255233 0.00524157614584291
176128 172 0.00546241725335512 0.0052174488047698 0.0052911388390638
176640 172.5 0.00547861524575074 0.00523319379493982 0.00533854041234318
177152 173 0.00549026249930583 0.00524612855742165 0.00538173972969466
177664 173.5 0.00549741619990585 0.00525622689415031 0.0054212367867743
178176 174 0.00550048908444342 0.00526384441370113 0.00545631162134791
178688 174.5 0.00549980689010972 0.00526916463600572 0.00548751476493883
179200 175 0.00549514070115064 0.00529236436578056 0.00551443287469178
179712 175.5 0.00548616182677731 0.00533239673472774 0.00553568257873862
180224 176 0.00547225289630845 0.00536975463413456 0.00555132052371442
180736 176.5 0.00545231465998298 0.00540418534873064 0.00556073221241318
181248 177 0.00542843569286563 0.00543534403119736 0.00556641418977282
181760 177.5 0.00540092136183656 0.00546283978645554 0.00556672871708692
182272 178 0.00536929001427458 0.00548653771672661 0.00558770504321009
182784 178.5 0.00535822959141527 0.00550646758319283 0.00560409467927953
183296 179 0.00536421753547959 0.0055224440157243 0.005615584411048
183808 179.5 0.00536626487099663 0.00553401689332417 0.00562085299996154
184320 180 0.0053642206313181 0.00554082348041075 0.00561892803243699
184832 180.5 0.00535819686205135 0.00554283242453105 0.00560992057772423
185344 181 0.00534843735240732 0.00554019305533124 0.00559425054749736
185856 181.5 0.00533509532017826 0.00553299005234601 0.00557197893008219
186368 182 0.00531819870010023 0.00552123887479049 0.00554317529203945
186880 182.5 0.00529787412716363 0.00550499243406447 0.00550840084513039
187392 183 0.00527418457377204 0.00548424831232989 0.0054682391827154
187904 183.5 0.00524709553346334 0.0054588973615564 0.00542314908125993
188416 184 0.00521673501988377 0.00542883635911936 0.00537360958490412
188928 184.5 0.00518346133153545 0.00539427202595943 0.0053202528539107
189440 185 0.00514780688114445 0.00535578561288936 0.00526389126292108
189952 185.5 0.00511032023613004 0.00531413828890873 0.00520538129766417
190464 186 0.00507142425006388 0.00526993003767384 0.00514489530128337
190976 186.5 0.00503126189746912 0.00522344006877177 0.00508114215429552
191488 187 0.0049901937891589 0.00517485977342111 0.00501491744246346
192000 187.5 0.00494832706929083 0.00512450179467254 0.00494951749995676
192512 188 0.00490589003129512 0.00507083998676783 0.00488567522353224
193024 188.5 0.00486317033004201 0.00501634477451406 0.00482391587703742
193536 189 0.00481896819087815 0.00496141652358027 0.0047645130400839
194048 189.5 0.00477259534631189 0.00490678730666541 0.00470728094420621
194560 190 0.00472382224317787 0.00485099905031081 0.00465167470231143
195072 190.5 0.00467337039581777 0.00479307884373193 0.00459734545672435
195584 191 0.00462134979592576 0.00473265714669348 0.00454408184852592
196096 191.5 0.00456481844176017 0.00466611427944157 0.00449164272115743
196608 192 0.0045086879923103 0.00459870558467075 0.00443998241130686
197120 192.5 0.00445551137477168 0.00453300708867655 0.00438930729193223
197632 193 0.00440620285167281 0.00447058770597053 0.00433980433296677
198144 193.5 0.00436089221300283 0.00443701333405118 0.0042915540846249
198656 194 0.00431923742138857 0.00440017979563212 0.00424391618911174
199168 194.5 0.00428084527737545 0.00436077410869949 0.00419720505597544
199680 195 0.00424549878391173 0.0043204862908 0.00415215509332914
200192 195.5 0.00421300370933016 0.00428074615293856 0.00410928447982294
200704 196 0.00418318518832657 0.00424256281596925 0.00406884588643558
201216 196.5 0.00415560682118998 0.00420643846178565 0.00403073093634039
201728 197 0.00412934680257629 0.00417250858364391 0.00399461062667433
202240 197.5 0.00410342539855581 0.00414131489032839 0.00396023352411728
202752 198 0.00407754822333668 0.00411367078806963 0.0039276460950035
203264 198.5 0.00405177704468687 0.00408967380248567 0.00389704735334791
203776 199 0.00402487499410677 0.00406834256222796 0.00386850721238295
204288 199.5 0.00399604745976271 0.00404855075574134 0.00384299498401551
204800 200 0.00396586786955156 0.00403015835513567 0.00383166988646269
205312 200.5 0.00393750877785102 0.00401313992553868 0.00382060072034789
205824 201 0.00393707477316939 0.00399745597092893 0.00381041249277051
206336 201.5 0.0039385021883075 0.00398294605147637 0.00380225495144396
206848 202 0.00394184031550597 0.00396946153214566 0.00379612950534364
207360 202.5 0.0039470420760278 0.00395713648601413 0.00379183705512024
207872 203 0.00395387672465043 0.00394619976665546 0.00378925985264081
