# Scalar ASCII output created by CarpetIOScalar
# created on malvi-BOHK-WAX9X by malvi on Jul 12 2025 at 23:41:34+0200
# parameter filename: "./TOV_example.par"
# Build ID: build-sim-malvi-BOHK-WAX9X-malvi-2025.07.12-13.11.05-262947
# Simulation ID: run-TOV_example-malvi-BOHK-WAX9X-malvi-2025.07.12-21.41.24-497199
# Run ID: run-TOV_example-malvi-BOHK-WAX9X-malvi-2025.07.12-21.41.24-497199
#
# ML_BSSN::M1 (ml_bssn-ml_mom)
# 1:iteration 2:time 3:data
# data columns: 3:M1 4:M2 5:M3
36864 36 1.33853025740835e-06 1.33773566688543e-06 1.33623460735199e-06
37376 36.5 1.32643865265116e-06 1.32630403379656e-06 1.32578861220376e-06
37888 37 1.31882185389189e-06 1.31907535172716e-06 1.31836641100228e-06
38400 37.5 1.34478388360445e-06 1.3454955646856e-06 1.34409481444417e-06
38912 38 1.36917269225721e-06 1.36749638852825e-06 1.36916180051569e-06
39424 38.5 1.37372916208898e-06 1.37620354877278e-06 1.3736741497878e-06
39936 39 1.39867847970451e-06 1.39556549136124e-06 1.39678775088236e-06
40448 39.5 1.37327462690462e-06 1.37137330743506e-06 1.37222752988702e-06
40960 40 1.33978779504591e-06 1.3408908117629e-06 1.3390361355657e-06
41472 40.5 1.34586128856163e-06 1.34756879200578e-06 1.34319931488615e-06
41984 41 1.34000560856791e-06 1.34558099923765e-06 1.33989321696914e-06
42496 41.5 1.33032057133325e-06 1.33449025159668e-06 1.32836346020348e-06
43008 42 1.32510563150414e-06 1.3414909729582e-06 1.32075877557516e-06
43520 42.5 1.32364970826715e-06 1.33616258037345e-06 1.32010563963586e-06
44032 43 1.31053577471615e-06 1.32927616834359e-06 1.29627200268104e-06
44544 43.5 1.31462280891667e-06 1.32876077504187e-06 1.30735424811139e-06
45056 44 1.33528019762108e-06 1.35768282553252e-06 1.32406779009746e-06
45568 44.5 1.34066120774671e-06 1.35846168603797e-06 1.32067692652483e-06
46080 45 1.3525522643173e-06 1.38987020954639e-06 1.31967496391158e-06
46592 45.5 1.39141062453679e-06 1.44399695021172e-06 1.34933463656139e-06
47104 46 1.36068097426176e-06 1.40112869075033e-06 1.31330923957828e-06
47616 46.5 1.38161440064982e-06 1.43165636056218e-06 1.31653183499477e-06
48128 47 1.43234643581583e-06 1.50651397691737e-06 1.33531048523366e-06
48640 47.5 1.39821204021238e-06 1.44695890877871e-06 1.32518936362756e-06
49152 48 1.40826371653426e-06 1.46270172440611e-06 1.33416115832852e-06
49664 48.5 1.41727105930914e-06 1.48246782351345e-06 1.33588552675408e-06
50176 49 1.41879288753838e-06 1.47599558055442e-06 1.32943638425031e-06
50688 49.5 1.4401186607425e-06 1.50657328175742e-06 1.35257950763148e-06
51200 50 1.44362731264165e-06 1.51705909161377e-06 1.34734429982907e-06
51712 50.5 1.442143489568e-06 1.50351177320132e-06 1.34792563524522e-06
52224 51 1.46196090372541e-06 1.53987445593826e-06 1.3633363910438e-06
52736 51.5 1.47163429752852e-06 1.54614152310156e-06 1.37171072848507e-06
53248 52 1.45598448228836e-06 1.54181359726624e-06 1.36696576833327e-06
53760 52.5 1.48933879734105e-06 1.57751071823783e-06 1.38722710048585e-06
54272 53 1.51261926511227e-06 1.59980053826139e-06 1.41328905066662e-06
54784 53.5 1.59148025191135e-06 1.71525798253284e-06 1.4597516134229e-06
55296 54 1.68612350480289e-06 1.81195528705058e-06 1.56664909420353e-06
55808 54.5 1.8715156381844e-06 2.02459679231069e-06 1.70014275897412e-06
56320 55 2.18137586558468e-06 2.44890860901721e-06 1.68195180980738e-06
56832 55.5 2.14306123468781e-06 2.29528333860545e-06 1.84860499015258e-06
57344 56 2.64510080711316e-06 3.09098418702653e-06 1.91821841215768e-06
57856 56.5 2.34594617823374e-06 2.6576879158767e-06 2.02137012289135e-06
58368 57 2.5455267641965e-06 2.91506425534485e-06 2.01433611048338e-06
58880 57.5 2.44773299132314e-06 2.77567888795348e-06 1.90475295434488e-06
59392 58 2.42075025415912e-06 2.70824919896693e-06 1.98132570753978e-06
59904 58.5 2.57331412244892e-06 2.88578603188199e-06 2.16062289461153e-06
60416 59 2.63896655064119e-06 3.00372649058212e-06 2.25605672299409e-06
60928 59.5 2.79223970017715e-06 3.19984769381465e-06 2.27350895271649e-06
61440 60 2.75725706593362e-06 3.19230980903564e-06 2.29101391795054e-06
61952 60.5 2.82476427950955e-06 3.26988928821898e-06 2.29425886892748e-06
62464 61 2.93533337326087e-06 3.39882316921357e-06 2.37076869528176e-06
62976 61.5 2.95633647224405e-06 3.46170440578674e-06 2.29737900417699e-06
63488 62 3.02634711684915e-06 3.5066311737077e-06 2.38823160861958e-06
64000 62.5 3.11314520029744e-06 3.65305220006546e-06 2.47936016257876e-06
64512 63 3.14897883900548e-06 3.70095368618327e-06 2.58246626273019e-06
65024 63.5 3.19097816161213e-06 3.74826296081778e-06 2.56939200765015e-06
65536 64 3.25021205423921e-06 3.84193132566262e-06 2.56760879375438e-06
66048 64.5 3.31304303308213e-06 3.94499775770488e-06 2.56841852253118e-06
66560 65 3.40255167668451e-06 4.02984342038356e-06 2.59952874775894e-06
67072 65.5 3.46658447870357e-06 4.12749582877256e-06 2.57483361506187e-06
67584 66 3.497694188524e-06 4.19628823262668e-06 2.57658533363301e-06
68096 66.5 3.49318877275796e-06 4.18643018041127e-06 2.51239574528656e-06
68608 67 3.50360207926413e-06 4.24189038127884e-06 2.55429796060464e-06
69120 67.5 3.61417563532334e-06 4.34914106710759e-06 2.49670562956075e-06
69632 68 3.64325738208429e-06 4.38543320325596e-06 2.59564808457544e-06
70144 68.5 3.66288478026774e-06 4.467185205095e-06 2.53088696469081e-06
70656 69 3.70520539180899e-06 4.50554638412189e-06 2.5161784436093e-06
71168 69.5 3.72322551497676e-06 4.53453947752654e-06 2.50805892210563e-06
71680 70 3.76594171337654e-06 4.57839553510526e-06 2.56736056409414e-06
72192 70.5 3.77484786224452e-06 4.60836999912316e-06 2.53882551982459e-06
72704 71 3.83466429923323e-06 4.7030903715729e-06 2.61678077363834e-06
73216 71.5 3.94526749961851e-06 4.83683300593248e-06 2.57418505149842e-06
73728 72 3.93631477601499e-06 4.85101200245788e-06 2.54028960994723e-06
74240 72.5 4.04695353312288e-06 4.9590205094217e-06 2.54585217785242e-06
74752 73 4.06562963424019e-06 5.00391960584632e-06 2.51357842383567e-06
75264 73.5 4.12394456683405e-06 5.09815351503773e-06 2.5817048465628e-06
75776 74 4.16897878614926e-06 5.15434452737626e-06 2.61310261963578e-06
76288 74.5 4.18927047154978e-06 5.17210601934239e-06 2.63447352131828e-06
76800 75 4.26217481502433e-06 5.27780025082716e-06 2.58190887423957e-06
77312 75.5 4.33465058863345e-06 5.37103162112051e-06 2.59363825915237e-06
77824 76 4.32181275423203e-06 5.35628296891716e-06 2.57493239946531e-06
78336 76.5 4.4195059697579e-06 5.4722791418208e-06 2.63773542893861e-06
78848 77 4.45701150444401e-06 5.48840011944049e-06 2.68120174967506e-06
79360 77.5 4.44741072536686e-06 5.55716094919286e-06 2.67322751284332e-06
79872 78 4.49107098562188e-06 5.5594982828106e-06 2.69584077718355e-06
80384 78.5 4.49287216500707e-06 5.59222191682659e-06 2.72983547447735e-06
80896 79 4.56817023638508e-06 5.69076116181278e-06 2.75549161510037e-06
81408 79.5 4.69459984606724e-06 5.83047030228534e-06 2.7479518520845e-06
81920 80 5.02208242297921e-06 6.20574813785514e-06 2.88375417597288e-06
82432 80.5 5.00517051393141e-06 6.1821489156444e-06 2.93375050729951e-06
82944 81 7.51331737396409e-06 8.80014320282685e-06 3.29937522660044e-06
83456 81.5 1.03508410653589e-05 1.16207050143318e-05 4.46360715539651e-06
83968 82 1.62123270841947e-05 1.70853628457294e-05 5.36599029983933e-06
84480 82.5 1.7652045552294e-05 1.85153169215412e-05 6.51160988865493e-06
84992 83 1.8910131644561e-05 2.03862137862726e-05 7.49271956458676e-06
85504 83.5 1.95181765109602e-05 2.14763160529996e-05 7.99195327040744e-06
86016 84 2.14184495482524e-05 2.38246122054189e-05 8.964682482644e-06
86528 84.5 2.53711879961164e-05 2.66322779349903e-05 1.00542649275373e-05
87040 85 2.58042343168057e-05 2.65982541193503e-05 1.14696006966414e-05
87552 85.5 2.90288352072575e-05 3.02369592765856e-05 1.46617880847785e-05
88064 86 2.98875835088844e-05 3.0360341352118e-05 1.31904136276305e-05
88576 86.5 3.19482078219491e-05 3.28622004613121e-05 1.4531799589671e-05
89088 87 3.43099098921895e-05 3.55148983845809e-05 1.4941548817237e-05
89600 87.5 3.73079791646236e-05 3.79776452486869e-05 1.65144103633837e-05
90112 88 3.96044441156497e-05 4.0392613418891e-05 1.79359402316531e-05
90624 88.5 4.17543057161826e-05 4.32253993500662e-05 1.90363290316412e-05
91136 89 4.39992791190308e-05 4.52005628314526e-05 2.05399933215143e-05
91648 89.5 4.62750531737639e-05 4.79522314559645e-05 2.10415922571945e-05
92160 90 4.77270457026484e-05 5.02717519798817e-05 2.17412860681866e-05
92672 90.5 5.07813823827161e-05 5.26421220257152e-05 2.26481800330077e-05
93184 91 5.28388434920726e-05 5.55772222517699e-05 2.37082356068371e-05
93696 91.5 5.56512438838787e-05 5.86177257617751e-05 2.4226095611953e-05
94208 92 5.80662581017402e-05 6.06966078868984e-05 2.48042609269509e-05
94720 92.5 6.00827329011464e-05 6.39424279465547e-05 2.49163086514194e-05
95232 93 6.23528754955831e-05 6.6273125601641e-05 2.60001286317604e-05
95744 93.5 6.49910495132022e-05 6.88387489823227e-05 2.66775233565873e-05
96256 94 6.78932173107468e-05 7.12370645833692e-05 2.79761534349894e-05
96768 94.5 7.06337729552104e-05 7.45597185609036e-05 2.90301083743748e-05
97280 95 7.34753121754113e-05 7.77423628042506e-05 2.99807593469013e-05
97792 95.5 7.70439741913988e-05 8.19377020051397e-05 3.09334983667744e-05
98304 96 8.07941135412894e-05 8.4660517230568e-05 3.20424987697964e-05
98816 96.5 8.51128246097736e-05 8.93312506259655e-05 3.37660432035308e-05
99328 97 9.0701234429177e-05 9.4511639271497e-05 3.53277767531178e-05
99840 97.5 9.64738599517567e-05 9.84595693211765e-05 3.65999231860436e-05
100352 98 0.000102218761635925 0.000105481601547617 3.80725175886397e-05
100864 98.5 0.000109849831802626 0.000112602036770302 4.00104522966707e-05
101376 99 0.000117133524800106 0.000121321120303109 4.12532969405962e-05
101888 99.5 0.000127340185897889 0.000131832121953679 4.53701725837822e-05
102400 100 0.000140928846373521 0.000145301348422938 4.86009304861093e-05
102912 100.5 0.000156211443721355 0.0001603057474564 5.21861326617698e-05
103424 101 0.000175445832507477 0.000179750788120674 5.77314156622393e-05
103936 101.5 0.000199976266648097 0.000204238543565723 6.48051312973785e-05
104448 102 0.000232322447047551 0.000235115396193484 7.32400503573026e-05
104960 102.5 0.000270150195661284 0.000272918419559002 8.32437612625719e-05
105472 103 0.000321284521469624 0.000321942721550179 9.7063323943579e-05
105984 103.5 0.000383460316159533 0.000383075302793699 0.000113987327026881
106496 104 0.000460558973158847 0.000455583624343007 0.00013481635742642
107008 104.5 0.000551086969264007 0.000538847575165817 0.000158310340480795
107520 105 0.000647360580566185 0.000629470421655599 0.000178948990618966
108032 105.5 0.000771759232928503 0.000736825245659276 0.000207180183656436
108544 106 0.000902195004648724 0.000845358449571502 0.000249758095114488
109056 106.5 0.00105674313727411 0.000987364255441101 0.000300869862519628
109568 107 0.00126790145683453 0.00118830273799757 0.00036632564584894
110080 107.5 0.00157420743199141 0.00142534578259994 0.000454598901771509
110592 108 0.00199259129294842 0.00174904371880538 0.000561159285723129
111104 108.5 0.00239060986518271 0.0020725499538032 0.000685960720538106
111616 109 0.00305386790934991 0.00263217303868566 0.000872296991758073
112128 109.5 0.00410522198346232 0.00361214765125149 0.0011202060425516
112640 110 0.00536617600091373 0.00498912970294466 0.00134788914130834
113152 110.5 nan nan nan
113664 111 nan nan nan
114176 111.5 nan nan nan
114688 112 nan nan nan
