# Scalar ASCII output created by CarpetIOScalar
# created on malvi-BOHK-WAX9X by malvi on Jul 12 2025 at 21:18:01+0200
# parameter filename: "./TOV_example.par"
# Build ID: build-sim-malvi-BOHK-WAX9X-malvi-2025.07.12-13.11.05-262947
# Simulation ID: run-TOV_example-malvi-BOHK-WAX9X-malvi-2025.07.12-19.17.52-432220
# Run ID: run-TOV_example-malvi-BOHK-WAX9X-malvi-2025.07.12-19.17.52-432220
#
# ML_BSSN::H (ml_bssn-ml_ham)
# 1:iteration 2:time 3:data
# data columns: 3:H
21504 10.5 1.93832574056298e-05
22016 10.75 1.93564051935222e-05
22528 11 1.93344826658008e-05
23040 11.25 1.93056986203054e-05
23552 11.5 1.93245232705538e-05
24064 11.75 1.94189108106001e-05
24576 12 1.95374910435427e-05
25088 12.25 1.95801947011177e-05
25600 12.5 1.95474074317238e-05
26112 12.75 1.94975616688124e-05
26624 13 1.94984477137565e-05
27136 13.25 1.95266260699971e-05
27648 13.5 1.95506500042018e-05
28160 13.75 1.95809123581546e-05
28672 14 1.96474875929547e-05
29184 14.25 1.97220761942866e-05
29696 14.5 1.97480460445553e-05
30208 14.75 1.97312191376641e-05
30720 15 1.97068098138424e-05
31232 15.25 1.9712842721408e-05
31744 15.5 1.97393116608918e-05
32256 15.75 1.97874732140575e-05
32768 16 1.98487659069745e-05
33280 16.25 1.99097527731993e-05
33792 16.5 1.99481418808314e-05
34304 16.75 1.99555112393365e-05
34816 17 1.99698171157448e-05
35328 17.25 1.99864601039358e-05
35840 17.5 1.99962536183308e-05
36352 17.75 2.00091396526407e-05
36864 18 2.00592885181639e-05
37376 18.25 2.01286633631441e-05
37888 18.5 2.01801103827937e-05
38400 18.75 2.02030273191522e-05
38912 19 2.0237543518726e-05
39424 19.25 2.02747019193111e-05
39936 19.5 2.03119068304832e-05
40448 19.75 2.03246968984695e-05
40960 20 2.03472984100783e-05
41472 20.25 2.0411400373384e-05
41984 20.5 2.04654153100299e-05
42496 20.75 2.04968716525675e-05
43008 21 2.05085585742262e-05
43520 21.25 2.05512327073732e-05
44032 21.5 2.0607188087468e-05
44544 21.75 2.0649375507032e-05
45056 22 2.06843492907649e-05
45568 22.25 2.07383274965028e-05
46080 22.5 2.08016818670198e-05
46592 22.75 2.08419904487965e-05
47104 23 2.08518998457585e-05
47616 23.25 2.08890778926682e-05
48128 23.5 2.09459179089998e-05
48640 23.75 2.09921787257341e-05
49152 24 2.100221385654e-05
49664 24.25 2.09959672365539e-05
50176 24.5 2.10478178134775e-05
50688 24.75 2.11404784676209e-05
51200 25 2.12183921663874e-05
51712 25.25 2.12406435405432e-05
52224 25.5 2.12558367372041e-05
52736 25.75 2.129542762858e-05
53248 26 2.13329677944258e-05
53760 26.25 2.13534331469153e-05
54272 26.5 2.13586662309062e-05
54784 26.75 2.13848251605302e-05
55296 27 2.14421612736498e-05
55808 27.25 2.15160162323523e-05
56320 27.5 2.15739120121746e-05
56832 27.75 2.16180333028981e-05
57344 28 2.16566398668405e-05
57856 28.25 2.16771208694118e-05
58368 28.5 2.16908336600716e-05
58880 28.75 2.17107559852427e-05
59392 29 2.17393432135894e-05
59904 29.25 2.17879423195269e-05
60416 29.5 2.18376976312089e-05
60928 29.75 2.19027441424714e-05
61440 30 2.19542810919607e-05
61952 30.25 2.19862962831209e-05
62464 30.5 2.19977125293099e-05
62976 30.75 2.1986290645353e-05
63488 31 2.20046267632851e-05
64000 31.25 2.20488125340044e-05
64512 31.5 2.20954335997889e-05
65024 31.75 2.21381267807721e-05
65536 32 2.22067810717911e-05
66048 32.25 2.22936030658382e-05
66560 32.5 2.23546075067609e-05
67072 32.75 2.23786080819525e-05
67584 33 2.23662387229706e-05
68096 33.25 2.2369704219478e-05
68608 33.5 2.24090912643849e-05
69120 33.75 2.24503114004805e-05
69632 34 2.24753631275417e-05
70144 34.25 2.25132227956181e-05
70656 34.5 2.2585120992297e-05
71168 34.75 2.26623300996678e-05
71680 35 2.27100003587706e-05
72192 35.25 2.27312380503711e-05
72704 35.5 2.27627248944573e-05
73216 35.75 2.28269928434676e-05
73728 36 2.28808592653664e-05
74240 36.25 2.291076120839e-05
74752 36.5 2.29424220428157e-05
75264 36.75 2.298590087496e-05
75776 37 2.303997571707e-05
76288 37.25 2.30692740765328e-05
76800 37.5 2.30884099686396e-05
77312 37.75 2.31159509614228e-05
77824 38 2.31717482613426e-05
78336 38.25 2.32267136950418e-05
78848 38.5 2.32718955478595e-05
79360 38.75 2.33091776216012e-05
79872 39 2.33493594367535e-05
80384 39.25 2.34083374092679e-05
80896 39.5 2.34503972901985e-05
81408 39.75 2.34826354582181e-05
81920 40 2.35049643445965e-05
82432 40.25 2.35389725727872e-05
82944 40.5 2.35668455484907e-05
83456 40.75 2.35751193006599e-05
83968 41 2.35776189482631e-05
84480 41.25 2.35803339520117e-05
84992 41.5 2.36128398249606e-05
85504 41.75 2.36532178942585e-05
86016 42 2.36968158264096e-05
86528 42.25 2.37501772973044e-05
87040 42.5 2.38183787105092e-05
87552 42.75 2.3896023680846e-05
88064 43 2.39505675867931e-05
88576 43.25 2.39783809133282e-05
89088 43.5 2.39767557544254e-05
89600 43.75 2.39752759010267e-05
90112 44 2.39715057304325e-05
90624 44.25 2.39816824410237e-05
91136 44.5 2.40027813122468e-05
91648 44.75 2.40522679325014e-05
92160 45 2.41344532934671e-05
92672 45.25 2.42212587076778e-05
93184 45.5 2.43036750406065e-05
93696 45.75 2.43566673547401e-05
94208 46 2.43867476931083e-05
94720 46.25 2.43865839023009e-05
95232 46.5 2.43763755169445e-05
95744 46.75 2.43680676662798e-05
96256 47 2.43750737796764e-05
96768 47.25 2.44131299309667e-05
97280 47.5 2.44697855219086e-05
97792 47.75 2.45395364344832e-05
98304 48 2.46132565635385e-05
98816 48.25 2.46797000958441e-05
99328 48.5 2.47240134064542e-05
99840 48.75 2.47547779403279e-05
100352 49 2.4758382006401e-05
100864 49.25 2.47487645518573e-05
101376 49.5 2.47537401343732e-05
101888 49.75 2.47872878931133e-05
102400 50 2.48416698418833e-05
102912 50.25 2.48978826467824e-05
103424 50.5 2.49544586581115e-05
103936 50.75 2.50121683542466e-05
104448 51 2.50719852808129e-05
104960 51.25 2.51098628499386e-05
105472 51.5 2.51239587377034e-05
105984 51.75 2.51333116524777e-05
106496 52 2.51508331968847e-05
107008 52.25 2.51849219545946e-05
107520 52.5 2.52272019240987e-05
108032 52.75 2.52747987645912e-05
108544 53 2.53212597125012e-05
109056 53.25 2.5372151117294e-05
109568 53.5 2.54214991045395e-05
110080 53.75 2.54731654556168e-05
110592 54 2.55059876718446e-05
111104 54.25 2.5515977845869e-05
111616 54.5 2.55242230106188e-05
112128 54.75 2.55503858718304e-05
112640 55 2.56013061666898e-05
113152 55.25 2.5651671833037e-05
113664 55.5 2.57010365237997e-05
114176 55.75 2.57503782276645e-05
114688 56 2.58111672467611e-05
115200 56.25 2.58653951005605e-05
115712 56.5 2.58926133030709e-05
116224 56.75 2.59057736967915e-05
116736 57 2.59228428877333e-05
117248 57.25 2.59739979340671e-05
117760 57.5 2.60319243318513e-05
118272 57.75 2.60844536292519e-05
118784 58 2.61268768505685e-05
119296 58.25 2.61792213090554e-05
119808 58.5 2.62420260775527e-05
120320 58.75 2.62857341645584e-05
120832 59 2.63152683830533e-05
121344 59.25 2.63424540756932e-05
121856 59.5 2.63877603719857e-05
122368 59.75 2.64394149852125e-05
122880 60 2.64852270022856e-05
123392 60.25 2.6525822211894e-05
123904 60.5 2.65730273407029e-05
124416 60.75 2.66234512639445e-05
124928 61 2.66642446074893e-05
125440 61.25 2.66961255920276e-05
125952 61.5 2.67341544238866e-05
126464 61.75 2.67807850451769e-05
126976 62 2.68278483316759e-05
127488 62.25 2.68708135393028e-05
128000 62.5 2.69147163924577e-05
128512 62.75 2.6957478818486e-05
129024 63 2.70021975352962e-05
129536 63.25 2.704324434452e-05
130048 63.5 2.70803872853185e-05
130560 63.75 2.71232649444567e-05
131072 64 2.71734833882898e-05
131584 64.25 2.72192841002249e-05
132096 64.5 2.7264334971979e-05
132608 64.75 2.73130793010455e-05
133120 65 2.73599895088811e-05
133632 65.25 2.73988275329833e-05
134144 65.5 2.74290093243604e-05
134656 65.75 2.74699724708165e-05
135168 66 2.75229041727842e-05
135680 66.25 2.75777586332811e-05
136192 66.5 2.76199855579973e-05
136704 66.75 2.7657565018457e-05
137216 67 2.77109234559451e-05
137728 67.25 2.776547457792e-05
138240 67.5 2.78062451203998e-05
138752 67.75 2.78320532671253e-05
139264 68 2.78669080203396e-05
139776 68.25 2.79253869205784e-05
140288 68.5 2.79882752207584e-05
140800 68.75 2.80438946547463e-05
141312 69 2.80892320041466e-05
141824 69.25 2.81502074316193e-05
142336 69.5 2.82088998690209e-05
142848 69.75 2.82531692544147e-05
143360 70 2.82836557582118e-05
143872 70.25 2.83207620603465e-05
144384 70.5 2.83819263169768e-05
144896 70.75 2.84375897978027e-05
145408 71 2.84843371578787e-05
145920 71.25 2.85336581468065e-05
146432 71.5 2.86063825673363e-05
146944 71.75 2.86809413844271e-05
147456 72 2.87295499140624e-05
147968 72.25 2.87562906026446e-05
148480 72.5 2.87917591585082e-05
148992 72.75 2.8852939154779e-05
149504 73 2.8909108504022e-05
150016 73.25 2.89528503371664e-05
150528 73.5 2.89982195064469e-05
151040 73.75 2.90707984597329e-05
151552 74 2.91477789011125e-05
152064 74.25 2.92026816967578e-05
152576 74.5 2.92420636214781e-05
153088 74.75 2.92849844993825e-05
153600 75 2.93430263714716e-05
154112 75.25 2.93930023785501e-05
154624 75.5 2.94378467867384e-05
155136 75.75 2.94949036661037e-05
155648 76 2.95672235618421e-05
156160 76.25 2.96410508677407e-05
156672 76.5 2.96935153465649e-05
157184 76.75 2.97426199405953e-05
157696 77 2.97970026478172e-05
158208 77.25 2.98538753100705e-05
158720 77.5 2.98997438148213e-05
159232 77.75 2.9940126832243e-05
159744 78 2.9999838993063e-05
160256 78.25 3.00689135250471e-05
160768 78.5 3.01419191385667e-05
161280 78.75 3.0198521797183e-05
161792 79 3.02493068575535e-05
162304 79.25 3.03016006675028e-05
162816 79.5 3.03534166022578e-05
163328 79.75 3.04000374283285e-05
163840 80 3.04455005073985e-05
164352 80.25 3.04986266747361e-05
164864 80.5 3.05579791131002e-05
165376 80.75 3.06219478592167e-05
165888 81 3.0684301440716e-05
166400 81.25 3.07446112986043e-05
166912 81.5 3.07948173760122e-05
167424 81.75 3.08411668340583e-05
167936 82 3.08861616090793e-05
168448 82.25 3.0939791723542e-05
168960 82.5 3.09943169910748e-05
169472 82.75 3.10482524547794e-05
169984 83 3.11055202318667e-05
170496 83.25 3.11663892416038e-05
171008 83.5 3.12248371314719e-05
171520 83.75 3.12696817932806e-05
172032 84 3.13100019522231e-05
172544 84.25 3.13531292016545e-05
173056 84.5 3.14067705691696e-05
173568 84.75 3.1454350571756e-05
174080 85 3.15058224230167e-05
174592 85.25 3.15629820268788e-05
175104 85.5 3.16283666369073e-05
175616 85.75 3.16851957220404e-05
176128 86 3.17352203288921e-05
176640 86.25 3.17873710106409e-05
177152 86.5 3.18412322154732e-05
177664 86.75 3.18975523794856e-05
178176 87 3.19412802984021e-05
178688 87.25 3.1988652054626e-05
179200 87.5 3.20451330199059e-05
179712 87.75 3.21091411508205e-05
180224 88 3.2159188016294e-05
180736 88.25 3.22014030486759e-05
181248 88.5 3.22487707215622e-05
181760 88.75 3.23007528431557e-05
182272 89 3.23538735179079e-05
182784 89.25 3.23958847117223e-05
183296 89.5 3.24461004144226e-05
183808 89.75 3.25080534313431e-05
184320 90 3.25724629584988e-05
184832 90.25 3.26244981607488e-05
185344 90.5 3.2668403572401e-05
185856 90.75 3.27206777194542e-05
186368 91 3.27737264879505e-05
186880 91.25 3.28153673659648e-05
187392 91.5 3.28461648691354e-05
187904 91.75 3.28897446602335e-05
188416 92 3.29533807796714e-05
188928 92.25 3.30164817378874e-05
189440 92.5 3.30683941106744e-05
189952 92.75 3.31123229985592e-05
190464 93 3.31678605977558e-05
190976 93.25 3.32248791212184e-05
191488 93.5 3.32629523463276e-05
192000 93.75 3.32930009633059e-05
192512 94 3.3337207723973e-05
193024 94.25 3.33954182312536e-05
193536 94.5 3.34480407996616e-05
194048 94.75 3.34923335511806e-05
194560 95 3.3540452686799e-05
195072 95.25 3.36007070284567e-05
195584 95.5 3.36548519548562e-05
196096 95.75 3.36891688532067e-05
196608 96 3.37172452796222e-05
197120 96.25 3.37653303410174e-05
197632 96.5 3.38175869556896e-05
198144 96.75 3.38618186943714e-05
198656 97 3.38972235070511e-05
199168 97.25 3.3946687228141e-05
199680 97.5 3.40061654369197e-05
200192 97.75 3.40568180781352e-05
200704 98 3.40931066345007e-05
201216 98.25 3.41260280842238e-05
201728 98.5 3.41704744653142e-05
202240 98.75 3.42142261210488e-05
202752 99 3.42504834261126e-05
203264 99.25 3.42859747719945e-05
203776 99.5 3.43336263437485e-05
204288 99.75 3.43842834929879e-05
204800 100 3.44267671743626e-05
205312 100.25 3.44625073398563e-05
205824 100.5 3.4498246786373e-05
206336 100.75 3.45390951299195e-05
206848 101 3.45784022145901e-05
207360 101.25 3.46107616768933e-05
207872 101.5 3.46430188690542e-05
208384 101.75 3.46843069920501e-05
208896 102 3.47237324962894e-05
209408 102.25 3.47562404481473e-05
209920 102.5 3.47906697633516e-05
210432 102.75 3.48298500761148e-05
210944 103 3.48668977942687e-05
211456 103.25 3.48996951945048e-05
211968 103.5 3.49266665385797e-05
212480 103.75 3.4955022589281e-05
212992 104 3.49889022918118e-05
213504 104.25 3.50214180968292e-05
214016 104.5 3.50501033498481e-05
214528 104.75 3.50839089939044e-05
215040 105 3.51165281488098e-05
215552 105.25 3.51450900563758e-05
216064 105.5 3.51762175707126e-05
216576 105.75 3.52034314030007e-05
217088 106 3.52311845668103e-05
217600 106.25 3.52559927317533e-05
218112 106.5 3.52793609848112e-05
218624 106.75 3.53042299438796e-05
219136 107 3.53345452937805e-05
219648 107.25 3.53652479834973e-05
220160 107.5 3.53931859602969e-05
220672 107.75 3.54219945330471e-05
221184 108 3.54465675840884e-05
221696 108.25 3.54704888051219e-05
222208 108.5 3.54885549271641e-05
222720 108.75 3.55057226758564e-05
223232 109 3.55272345925985e-05
223744 109.25 3.5552107232659e-05
224256 109.5 3.55791903180806e-05
224768 109.75 3.56071779461593e-05
225280 110 3.56360728612552e-05
225792 110.25 3.56607007353658e-05
226304 110.5 3.56812281468465e-05
226816 110.75 3.56959912881512e-05
227328 111 3.57146178819485e-05
227840 111.25 3.57344023510372e-05
228352 111.5 3.57548649445301e-05
228864 111.75 3.57787730883899e-05
229376 112 3.58065279957031e-05
229888 112.25 3.58342273985721e-05
230400 112.5 3.58561935067338e-05
230912 112.75 3.58748447675075e-05
231424 113 3.58917168640549e-05
231936 113.25 3.59128305813794e-05
232448 113.5 3.59323663705743e-05
232960 113.75 3.59494097659845e-05
233472 114 3.59687173930956e-05
233984 114.25 3.59943642556922e-05
234496 114.5 3.60211565801153e-05
235008 114.75 3.60438238467139e-05
235520 115 3.60617497448649e-05
236032 115.25 3.60792366422234e-05
236544 115.5 3.60992870186882e-05
237056 115.75 3.61175469431337e-05
237568 116 3.61356963770241e-05
238080 116.25 3.61555432262017e-05
238592 116.5 3.61779314940248e-05
239104 116.75 3.62001262231258e-05
239616 117 3.62184889077511e-05
240128 117.25 3.62356362075029e-05
240640 117.5 3.62555795069173e-05
241152 117.75 3.62766839840641e-05
241664 118 3.62940103585346e-05
242176 118.25 3.63090899868387e-05
242688 118.5 3.63285516715506e-05
243200 118.75 3.63505400745226e-05
243712 119 3.6372290079844e-05
244224 119.25 3.63896234630628e-05
244736 119.5 3.64050277608233e-05
245248 119.75 3.64225376396423e-05
245760 120 3.64424393084525e-05
246272 120.25 3.64588597145505e-05
246784 120.5 3.64744866578415e-05
247296 120.75 3.64925049323717e-05
247808 121 3.65092397881915e-05
248320 121.25 3.65268105662544e-05
248832 121.5 3.65424409396132e-05
249344 121.75 3.65583204855835e-05
249856 122 3.65775414614734e-05
250368 122.25 3.65964670976311e-05
250880 122.5 3.66123290924843e-05
251392 122.75 3.66290784029475e-05
251904 123 3.66485446819837e-05
252416 123.25 3.66638810651222e-05
252928 123.5 3.66779828848891e-05
253440 123.75 3.66897097112596e-05
253952 124 3.67040563228775e-05
254464 124.25 3.67222871006156e-05
254976 124.5 3.67397636302122e-05
255488 124.75 3.67548043331572e-05
256000 125 3.67717499815724e-05
256512 125.25 3.67907322589023e-05
257024 125.5 3.68062672977309e-05
257536 125.75 3.68198792624625e-05
258048 126 3.6832400351546e-05
258560 126.25 3.68470702500877e-05
259072 126.5 3.68649417509138e-05
259584 126.75 3.68841139900201e-05
260096 127 3.69014530173858e-05
260608 127.25 3.69194874181569e-05
261120 127.5 3.69349227629268e-05
261632 127.75 3.69469364102915e-05
262144 128 3.6958281538928e-05
262656 128.25 3.69714646099835e-05
263168 128.5 3.69864469656509e-05
263680 128.75 3.70050601931265e-05
264192 129 3.7024657032646e-05
264704 129.25 3.704419220591e-05
265216 129.5 3.70643734742556e-05
265728 129.75 3.70816464217351e-05
266240 130 3.70963248027025e-05
266752 130.25 3.71080348206136e-05
267264 130.5 3.71201851927354e-05
267776 130.75 3.71349949622936e-05
268288 131 3.71527069865666e-05
268800 131.25 3.71723419475365e-05
269312 131.5 3.71925732502249e-05
269824 131.75 3.72116686308951e-05
270336 132 3.72286416434883e-05
270848 132.25 3.72426696809284e-05
271360 132.5 3.72565952749281e-05
271872 132.75 3.72732632176241e-05
272384 133 3.72927885507721e-05
272896 133.25 3.73134733482105e-05
273408 133.5 3.73334607460478e-05
273920 133.75 3.73532558180699e-05
274432 134 3.73727869742673e-05
274944 134.25 3.73900231802725e-05
275456 134.5 3.74035332019327e-05
275968 134.75 3.74178476203308e-05
276480 135 3.74353061192629e-05
276992 135.25 3.74565768104381e-05
277504 135.5 3.74793998561703e-05
278016 135.75 3.74997566896189e-05
278528 136 3.7519608770619e-05
279040 136.25 3.75378992300041e-05
279552 136.5 3.75537076167261e-05
280064 136.75 3.75656948775709e-05
280576 137 3.75784375975094e-05
281088 137.25 3.75925438413483e-05
281600 137.5 3.76093663218613e-05
282112 137.75 3.76271368853344e-05
282624 138 3.76457860584044e-05
283136 138.25 3.7664706118249e-05
283648 138.5 3.76820649960956e-05
284160 138.75 3.76950828272502e-05
284672 139 3.77048682572629e-05
285184 139.25 3.77152486743756e-05
285696 139.5 3.77285874414853e-05
286208 139.75 3.77448525227013e-05
286720 140 3.77606288117297e-05
287232 140.25 3.77761003762975e-05
287744 140.5 3.77905799316013e-05
288256 140.75 3.7803749495777e-05
288768 141 3.78144769714147e-05
289280 141.25 3.78248053331954e-05
289792 141.5 3.7836575828399e-05
290304 141.75 3.78515682184794e-05
290816 142 3.78673743926151e-05
291328 142.25 3.78817809132171e-05
291840 142.5 3.78946843144225e-05
292352 142.75 3.79067697050836e-05
292864 143 3.79173572000383e-05
293376 143.25 3.79275399535711e-05
293888 143.5 3.79380747926826e-05
294400 143.75 3.79509462736203e-05
294912 144 3.79665272414498e-05
295424 144.25 3.79820385295499e-05
295936 144.5 3.79963533642145e-05
296448 144.75 3.80089381197877e-05
296960 145 3.80213022456282e-05
297472 145.25 3.80323075783957e-05
297984 145.5 3.80449582753347e-05
298496 145.75 3.80585987165249e-05
299008 146 3.80756326770209e-05
299520 146.25 3.80942814693637e-05
300032 146.5 3.81133257088225e-05
300544 146.75 3.81311542214021e-05
301056 147 3.81488195356923e-05
301568 147.25 3.81667674760773e-05
302080 147.5 3.81845641474398e-05
302592 147.75 3.82027256704432e-05
303104 148 3.82224127012477e-05
303616 148.25 3.82455591504593e-05
304128 148.5 3.82699362303748e-05
304640 148.75 3.82925316317553e-05
305152 149 3.83128154974321e-05
305664 149.25 3.83328653703422e-05
306176 149.5 3.8352297167678e-05
306688 149.75 3.8371868458754e-05
307200 150 3.83926865163046e-05
307712 150.25 3.84179817227935e-05
308224 150.5 3.8446823642736e-05
308736 150.75 3.84748576006577e-05
309248 151 3.8499364177567e-05
309760 151.25 3.85230507592575e-05
310272 151.5 3.8548639074774e-05
310784 151.75 3.85745247358577e-05
311296 152 3.86003946823408e-05
311808 152.25 3.86264912960064e-05
312320 152.5 3.86568932026164e-05
312832 152.75 3.86918480125357e-05
313344 153 3.87238084738692e-05
313856 153.25 3.87495717485119e-05
314368 153.5 3.87732507678335e-05
314880 153.75 3.88005753906311e-05
315392 154 3.88303175501801e-05
315904 154.25 3.88609505567745e-05
316416 154.5 3.88923696108947e-05
316928 154.75 3.89279032401647e-05
317440 155 3.89670330009383e-05
317952 155.25 3.90017092440781e-05
318464 155.5 3.90297135058265e-05
318976 155.75 3.90556959592736e-05
319488 156 3.90859945241285e-05
320000 156.25 3.9119684618905e-05
320512 156.5 3.91545298296922e-05
321024 156.75 3.91907705713778e-05
321536 157 3.92307749003326e-05
322048 157.25 3.92730166232432e-05
322560 157.5 3.93108591193299e-05
323072 157.75 3.93409012887487e-05
323584 158 3.93692161878184e-05
324096 158.25 3.94012665851383e-05
324608 158.5 3.94373139964232e-05
325120 158.75 3.94749131161077e-05
325632 159 3.95139649772168e-05
326144 159.25 3.95578727867122e-05
326656 159.5 3.96032395990887e-05
327168 159.75 3.96430426379996e-05
327680 160 3.96758670173834e-05
328192 160.25 3.97084416995438e-05
328704 160.5 3.97443950476178e-05
329216 160.75 3.97827836523753e-05
329728 161 3.98225674569415e-05
330240 161.25 3.98642083899292e-05
330752 161.5 3.9911663818457e-05
331264 161.75 3.9959776348888e-05
331776 162 4.00010525762556e-05
332288 162.25 4.00361630970983e-05
332800 162.5 4.00732725161254e-05
333312 162.75 4.01138400417016e-05
333824 163 4.01555113944947e-05
334336 163.25 4.01971300594303e-05
334848 163.5 4.02406365155292e-05
335360 163.75 4.02898903929323e-05
335872 164 4.03386636824926e-05
336384 164.25 4.03807542398557e-05
336896 164.5 4.04179305709856e-05
337408 164.75 4.04574535815547e-05
337920 165 4.04995853433678e-05
338432 165.25 4.05419156064291e-05
338944 165.5 4.05852555510087e-05
339456 165.75 4.06313786904275e-05
339968 166 4.06804803361692e-05
340480 166.25 4.07272257309687e-05
340992 166.5 4.07682945067448e-05
341504 166.75 4.08092173844177e-05
342016 167 4.08535133961948e-05
342528 167.25 4.08982235508806e-05
343040 167.5 4.09424539973248e-05
343552 167.75 4.0986954653196e-05
344064 168 4.10340585063396e-05
344576 168.25 4.10827275946714e-05
345088 168.5 4.11282697103672e-05
345600 168.75 4.11704646563625e-05
346112 169 4.12142454765309e-05
346624 169.25 4.1261294665444e-05
347136 169.5 4.13077324461515e-05
347648 169.75 4.13530773360167e-05
348160 170 4.13987287138872e-05
348672 170.25 4.14468862196683e-05
349184 170.5 4.14956372373558e-05
349696 170.75 4.15402222251665e-05
350208 171 4.15835315001244e-05
350720 171.25 4.162901281611e-05
351232 171.5 4.16768743454473e-05
351744 171.75 4.17240576574279e-05
352256 172 4.17695973315564e-05
352768 172.25 4.18163704792238e-05
353280 172.5 4.18651244844025e-05
353792 172.75 4.19130274687559e-05
354304 173 4.19568953895446e-05
354816 173.25 4.2000437631184e-05
355328 173.5 4.20465010528057e-05
355840 173.75 4.20946250967357e-05
356352 174 4.21423268215125e-05
356864 174.25 4.21886322243079e-05
357376 174.5 4.22359309595146e-05
357888 174.75 4.22827206787409e-05
358400 175 4.23272981905456e-05
358912 175.25 4.23701363358086e-05
359424 175.5 4.24141167049284e-05
359936 175.75 4.2460236551734e-05
360448 176 4.25070426061039e-05
360960 176.25 4.25534372565256e-05
361472 176.5 4.25993971325997e-05
361984 176.75 4.26466299155691e-05
362496 177 4.26916726558857e-05
363008 177.25 4.27339049019775e-05
363520 177.5 4.27758755281193e-05
364032 177.75 4.28195519331771e-05
364544 178 4.28637882138302e-05
365056 178.25 4.29076943739104e-05
365568 178.5 4.29511971535746e-05
366080 178.75 4.29954129132169e-05
366592 179 4.3040168922948e-05
367104 179.25 4.30815674712671e-05
367616 179.5 4.31205578242785e-05
368128 179.75 4.31612521664636e-05
368640 180 4.32035441880936e-05
369152 180.25 4.32457834634879e-05
369664 180.5 4.32870433272187e-05
370176 180.75 4.33283530821523e-05
370688 181 4.33712279756506e-05
371200 181.25 4.34143158763838e-05
371712 181.5 4.34542344189552e-05
372224 181.75 4.3492463521368e-05
372736 182 4.35318589974975e-05
373248 182.25 4.35720167991624e-05
373760 182.5 4.3611683275007e-05
374272 182.75 4.36508561220944e-05
374784 183 4.36908690430714e-05
375296 183.25 4.37331238432683e-05
375808 183.5 4.37742176993004e-05
376320 183.75 4.38121069989075e-05
376832 184 4.38492441494501e-05
377344 184.25 4.38883287707039e-05
377856 184.5 4.39280824837552e-05
378368 184.75 4.39668180602019e-05
378880 185 4.40041646299295e-05
379392 185.25 4.40415471281826e-05
379904 185.5 4.40802466784876e-05
380416 185.75 4.41173881744096e-05
380928 186 4.41527301748687e-05
381440 186.25 4.41883808981134e-05
381952 186.5 4.42251079185228e-05
382464 186.75 4.4262187418005e-05
382976 187 4.42986291960692e-05
383488 187.25 4.43343502368634e-05
384000 187.5 4.43700324937911e-05
384512 187.75 4.44049031591724e-05
385024 188 4.44374500406128e-05
385536 188.25 4.44690426628898e-05
386048 188.5 4.4501262386687e-05
386560 188.75 4.45340720822307e-05
387072 189 4.45668454052249e-05
387584 189.25 4.45994870699042e-05
388096 189.5 4.46321366301847e-05
388608 189.75 4.4665002729637e-05
389120 190 4.46965474389729e-05
389632 190.25 4.47264571181867e-05
390144 190.5 4.47565675697061e-05
390656 190.75 4.47874341441648e-05
391168 191 4.48182410199353e-05
391680 191.25 4.48482753313104e-05
392192 191.5 4.48779791720453e-05
392704 191.75 4.49077364748327e-05
