# Scalar ASCII output created by CarpetIOScalar
# created on malvi-BOHK-WAX9X by malvi on Jul 12 2025 at 23:11:15+0200
# parameter filename: "./TOV_example.par"
# Build ID: build-sim-malvi-BOHK-WAX9X-malvi-2025.07.12-13.11.05-262947
# Simulation ID: run-TOV_example-malvi-BOHK-WAX9X-malvi-2025.07.12-21.11.05-482568
# Run ID: run-TOV_example-malvi-BOHK-WAX9X-malvi-2025.07.12-21.11.05-482568
#
# CARPET::physical_time_per_hour (carpet-timing)
# 1:iteration 2:time 3:data
# data columns: 3:physical_time_per_hour 4:current_physical_time_per_hour 5:time_total 6:time_evolution 7:time_computing 8:time_communicating 9:time_io 10:evolution_steps_count 11:local_grid_points_per_second 12:total_grid_points_per_second 13:local_grid_point_updates_count 14:total_grid_point_updates_count 15:local_interior_points_per_second 16:total_interior_points_per_second 17:local_interior_point_updates_count 18:total_interior_point_updates_count 19:io_per_second 20:io_bytes_per_second 21:io_bytes_ascii_per_second 22:io_bytes_binary_per_second 23:io_count 24:io_bytes_count 25:io_bytes_ascii_count 26:io_bytes_binary_count 27:comm_per_second 28:comm_bytes_per_second 29:comm_count 30:comm_bytes_count 31:time_levels 32:current_walltime 33:syncs_count
18944 18.5 1139.12468326961 1190.07313428386 67.9689130783081 58.4659440517426 56.5483345985413 0 11.4258766174316 259 309669.779452751 309669.779452751 18105136 18105136 182178.944901216 182178.944901216 10651264 10651264 374.236734817942 504183.917671178 5765.73245537947 498418.185215799 4278 5758281 66057 5692224 0 0 0 0 67.5336337089539 1752354733.92131 56195
19456 19 1140.09850327872 1188.76703160081 69.4977850914001 59.9948160648346 58.0050485134125 0 11.5206053256989 266 309934.511340205 309934.511340205 18594464 18594464 182334.686853251 182334.686853251 10939136 10939136 380.414183369851 502352.069137123 5860.39709019356 496491.672046929 4412 5779071 67551 5711520 0 0 0 0 69.0504372119904 1752354735.45018 57703
19968 19.5 1140.98518668367 1187.48842677449 71.0287458896637 61.5257768630981 59.4973876476288 0 11.5354633331299 273 310175.555238638 310175.555238638 19083792 19083792 182476.493145001 182476.493145001 11227008 11227008 384.516715805158 501269.917964144 5966.59981902171 495303.318145123 4438 5780530 69010 5711520 0 0 0 0 70.5697686672211 1752354736.98114 59211
20480 20 1142.33252123885 1186.37857535354 72.5319020748138 63.0289330482483 60.8701801300049 0 11.7164967060089 280 310541.826640424 310541.826640424 19573120 19573120 182691.970863372 182691.970863372 11514880 11514880 395.824906634371 532246.612410692 6028.61226950234 526218.00014119 4698 6333879 70503 6263376 0 0 0 0 72.061181306839 1752354738.4843 60719
20992 20.5 1144.06647742965 1185.3287521173 74.0097100734711 64.5067410469055 62.2822144031525 0 11.7311408519745 287 311013.200704276 311013.200704276 20062448 20062448 182969.280550349 182969.280550349 11802752 11802752 402.47296888337 540194.443732239 6118.27128460161 534076.172447637 4724 6335337 71961 6263376 0 0 0 0 73.5271730422974 1752354739.96211 62227
21504 21 1146.69638258735 1184.44222712488 75.4314930438995 65.928524017334 63.6384153366089 0 11.8215508460999 294 311728.137499279 311728.137499279 20551776 20551776 183389.878360103 183389.878360103 12090624 12090624 408.544751385929 538489.795252859 6211.4404583898 532278.354794469 4858 6356123 73451 6282672 0 0 0 0 74.9372520446777 1752354741.38389 63735
22016 21.5 1148.3783786585 1183.59180109686 76.9023571014404 67.3993880748749 65.0694880485535 0 11.8364560604095 301 312185.386262338 312185.386262338 21041104 21041104 183658.878122878 183658.878122878 12378496 12378496 412.410547111513 537263.614731623 6312.75472297864 530950.860008644 4884 6357579 74907 6282672 0 0 0 0 76.3963067531586 1752354742.85476 65243
22528 22 1150.12089639907 1182.84691947868 78.3652949333191 68.8623259067535 66.4132707118988 0 12.0061619281769 308 312659.087773979 312659.087773979 21530432 21530432 183937.557048996 183937.557048996 12666368 12666368 423.526584804601 567599.251333666 6375.48908773421 561223.762245932 5144 6910929 76401 6834528 0 0 0 0 77.8471963405609 1752354744.31769 66751
23040 22.5 1150.39640720002 1182.07656000364 79.9134809970856 70.41051197052 67.8951668739319 0 12.0226049423218 315 312733.985079094 312733.985079094 22019760 22019760 183981.619185268 183981.619185268 12954240 12954240 429.843982031351 575136.905989457 6460.8063330953 568676.099656361 5170 6912383 77855 6834528 0 0 0 0 79.3837730884552 1752354745.86588 68259
23552 23 1152.43017118614 1181.43758147272 81.3511400222778 71.8481709957123 69.26766705513 0 12.1103644371033 322 313286.861558985 313286.861558985 22509088 22509088 184306.876799832 184306.876799832 13242112 13242112 435.636345139481 573303.719786048 6550.10361799005 566753.616168058 5304 6933170 79346 6853824 0 0 0 0 80.8093011379242 1752354747.30354 69767
