# Scalar ASCII output created by CarpetIOScalar
# created on malvi-BOHK-WAX9X by malvi on Jul 12 2025 at 23:11:15+0200
# parameter filename: "./TOV_example.par"
# Build ID: build-sim-malvi-BOHK-WAX9X-malvi-2025.07.12-13.11.05-262947
# Simulation ID: run-TOV_example-malvi-BOHK-WAX9X-malvi-2025.07.12-21.11.05-482568
# Run ID: run-TOV_example-malvi-BOHK-WAX9X-malvi-2025.07.12-21.11.05-482568
#
# ML_BSSN::M1 (ml_bssn-ml_mom)
# 1:iteration 2:time 3:data
# data columns: 3:M1 4:M2 5:M3
38400 37.5 1.64189333562459e-06 1.63973608016604e-06 1.64104472346632e-06
38912 38 1.64687731977065e-06 1.62834480617298e-06 1.63876249974213e-06
39424 38.5 1.61802333817921e-06 1.61988044001189e-06 1.62303152466295e-06
39936 39 1.63325520672405e-06 1.63499000766441e-06 1.63894917848405e-06
40448 39.5 1.61863787742021e-06 1.61923958956571e-06 1.6224483066314e-06
40960 40 1.62812147064802e-06 1.62767394674165e-06 1.62886531724898e-06
41472 40.5 1.65773625332775e-06 1.65738039090618e-06 1.66043373865198e-06
41984 41 1.68171256541927e-06 1.68116372799513e-06 1.68561637813764e-06
42496 41.5 1.66512180205154e-06 1.66330316639995e-06 1.66608727202665e-06
43008 42 1.62252597075924e-06 1.6193365553153e-06 1.6203467808656e-06
43520 42.5 1.60216623416258e-06 1.59797071326688e-06 1.60099270349216e-06
44032 43 1.58035810707695e-06 1.57541594523469e-06 1.58199696356024e-06
44544 43.5 1.57305281850848e-06 1.57118959579977e-06 1.57346753382738e-06
45056 44 1.54801066284746e-06 1.54248222045089e-06 1.54281083605227e-06
45568 44.5 1.50260473876961e-06 1.49734135611344e-06 1.49884585961859e-06
46080 45 1.46164095219865e-06 1.45591506494161e-06 1.45612138097083e-06
46592 45.5 1.45525157519628e-06 1.45409226136277e-06 1.45554591606087e-06
47104 46 1.40980341113522e-06 1.40736746604462e-06 1.40664622122626e-06
47616 46.5 1.41487796493212e-06 1.41163891803128e-06 1.4147554440322e-06
48128 47 1.43350527089644e-06 1.42869308990208e-06 1.42872252560558e-06
48640 47.5 1.41141316324908e-06 1.40729712962764e-06 1.40711275946293e-06
49152 48 1.40943606328911e-06 1.40520753821031e-06 1.40738698407455e-06
49664 48.5 1.41183970249748e-06 1.40626101130697e-06 1.40815317195214e-06
50176 49 1.429013693385e-06 1.42254115220426e-06 1.42353438237481e-06
50688 49.5 1.46160744557791e-06 1.4553921464118e-06 1.45633856109361e-06
51200 50 1.45840941075216e-06 1.45385981247105e-06 1.45617455846864e-06
51712 50.5 1.47333404069e-06 1.46681642054254e-06 1.46942283014628e-06
52224 51 1.49691637158125e-06 1.49414297589662e-06 1.49855777559396e-06
52736 51.5 1.50177259211315e-06 1.49937979886984e-06 1.50799571571253e-06
53248 52 1.46803733448544e-06 1.46811654777748e-06 1.47581798707349e-06
53760 52.5 1.47201203282175e-06 1.46946470728016e-06 1.47855228384892e-06
54272 53 1.50124157736894e-06 1.50131713308414e-06 1.51079248509759e-06
54784 53.5 1.50487337153115e-06 1.50344710026087e-06 1.51593252989773e-06
55296 54 1.48745729723367e-06 1.48480957134515e-06 1.4993409894165e-06
55808 54.5 1.45716566707027e-06 1.44968893408994e-06 1.46148577342627e-06
56320 55 1.45257444826263e-06 1.44602735683775e-06 1.45567695816325e-06
56832 55.5 1.44458879652504e-06 1.43717181013041e-06 1.44366798158557e-06
57344 56 1.43548629183732e-06 1.42570755016306e-06 1.43673823724626e-06
57856 56.5 1.47448386474139e-06 1.46619734692833e-06 1.48125008784304e-06
58368 57 1.50454222485412e-06 1.49692527058601e-06 1.50959827305691e-06
58880 57.5 1.49255565475784e-06 1.47839091441404e-06 1.48865847753995e-06
59392 58 1.47926405532021e-06 1.461185028282e-06 1.47338405677012e-06
59904 58.5 1.51091544939926e-06 1.48796981806039e-06 1.50036631119011e-06
60416 59 1.54122332680838e-06 1.51242859222293e-06 1.52257890109491e-06
60928 59.5 1.50833973767471e-06 1.47805032714618e-06 1.4879282180501e-06
61440 60 1.4924335265845e-06 1.45499046816484e-06 1.46487568220515e-06
61952 60.5 1.51220973402568e-06 1.46679666946137e-06 1.47440883474803e-06
62464 61 1.53249469105935e-06 1.48490680131557e-06 1.49273202422512e-06
62976 61.5 1.52446793329124e-06 1.47824568270874e-06 1.48556049962545e-06
63488 62 1.52463560536862e-06 1.47530720300771e-06 1.48483702855938e-06
64000 62.5 1.51706548471419e-06 1.4664300097184e-06 1.47908812421328e-06
64512 63 1.50073946078042e-06 1.45079476323063e-06 1.46251129752345e-06
65024 63.5 1.48655900374886e-06 1.43923878603038e-06 1.45012598990395e-06
65536 64 1.49520607808146e-06 1.45433114080166e-06 1.46353728802689e-06
66048 64.5 1.47114529604122e-06 1.43601706894862e-06 1.44773030622709e-06
66560 65 1.45208474222597e-06 1.41533370236401e-06 1.42649647570833e-06
67072 65.5 1.44951704494859e-06 1.41674934490248e-06 1.42596516034772e-06
67584 66 1.43178030933086e-06 1.40467466279515e-06 1.40935921916616e-06
68096 66.5 1.40165675813382e-06 1.38413013844102e-06 1.38747425993651e-06
68608 67 1.37425739048784e-06 1.36017054000491e-06 1.35892473592029e-06
69120 67.5 1.36598752186211e-06 1.34852092013464e-06 1.34391443996447e-06
69632 68 1.37051874978136e-06 1.35026775052968e-06 1.34715304266236e-06
70144 68.5 1.36928555466176e-06 1.33834435503624e-06 1.33790916823659e-06
70656 69 1.35426674013964e-06 1.32228972415523e-06 1.32052212331068e-06
71168 69.5 1.33694096667605e-06 1.29987582463772e-06 1.29803303078775e-06
71680 70 1.32729805318278e-06 1.280478786887e-06 1.27634443450779e-06
72192 70.5 1.32913160403461e-06 1.27278952498954e-06 1.26737989580582e-06
72704 71 1.32504562960597e-06 1.26411602386871e-06 1.25776410194971e-06
73216 71.5 1.32248593610882e-06 1.2583350752159e-06 1.24814958107804e-06
73728 72 1.31372393638529e-06 1.25440890845826e-06 1.24159659432442e-06
74240 72.5 1.29392333081231e-06 1.22893147721879e-06 1.22013397964458e-06
74752 73 1.27427332431558e-06 1.20429393155304e-06 1.19591367465356e-06
75264 73.5 1.26433473634991e-06 1.18795219541463e-06 1.17763827714346e-06
75776 74 1.26601318545288e-06 1.18665407452536e-06 1.17591219526848e-06
76288 74.5 1.25631853901597e-06 1.17409383185643e-06 1.16019858688129e-06
76800 75 1.23517620419682e-06 1.14910096802917e-06 1.13501763787969e-06
77312 75.5 1.22882745430643e-06 1.1399022512042e-06 1.12885692969186e-06
77824 76 1.23623922061789e-06 1.14372088485284e-06 1.1291925083138e-06
78336 76.5 1.23795772992044e-06 1.14152232062949e-06 1.12701843050146e-06
78848 77 1.21517021274634e-06 1.11204212147445e-06 1.09931766335633e-06
79360 77.5 1.2000247403921e-06 1.08938249215033e-06 1.07719752633272e-06
79872 78 1.19526167961753e-06 1.08553940412289e-06 1.07282832607569e-06
80384 78.5 1.19896058127028e-06 1.08721478478263e-06 1.07035760040879e-06
80896 79 1.18892330822525e-06 1.06876409125502e-06 1.05366667030438e-06
81408 79.5 1.18015092414195e-06 1.0578283534614e-06 1.03789702618773e-06
81920 80 1.17901310400264e-06 1.0568216216327e-06 1.03870695538361e-06
82432 80.5 1.17362094312903e-06 1.05205337088168e-06 1.03009600247666e-06
82944 81 1.17376735448069e-06 1.04391630502209e-06 1.01788660362902e-06
83456 81.5 1.18071752744021e-06 1.04642681970572e-06 1.0172177755173e-06
83968 82 1.18835715904618e-06 1.05504704967266e-06 1.02348900463664e-06
84480 82.5 1.18152768134223e-06 1.04063474223444e-06 1.01225759882116e-06
84992 83 1.16535365992251e-06 1.02900815573571e-06 1.00310934435398e-06
85504 83.5 1.1522098053508e-06 1.01937091260876e-06 9.92273347073617e-07
86016 84 1.13802873144214e-06 1.01097851526759e-06 9.77888197034375e-07
86528 84.5 1.13341045678204e-06 1.0012421374277e-06 9.72419652406186e-07
87040 85 1.1244536172877e-06 9.91296317387093e-07 9.66348935171589e-07
87552 85.5 1.11351967412522e-06 9.86313175381356e-07 9.61922357344256e-07
88064 86 1.1070553463493e-06 9.84692197163972e-07 9.51728248644411e-07
88576 86.5 1.09692675472029e-06 9.76267237400616e-07 9.40474554945105e-07
89088 87 1.08263130732928e-06 9.6244067453249e-07 9.23205170598479e-07
89600 87.5 1.06905100873853e-06 9.56354928264815e-07 9.12389824499063e-07
90112 88 1.05661427171355e-06 9.49296441323043e-07 9.03147500470369e-07
90624 88.5 1.04855259312526e-06 9.49755012665166e-07 8.98945688860992e-07
91136 89 1.04741119162402e-06 9.55487558056201e-07 8.99915673182904e-07
91648 89.5 1.0427016107081e-06 9.49295695192285e-07 8.9526119455713e-07
92160 90 1.04018969595827e-06 9.40810969697441e-07 8.90462478271813e-07
92672 90.5 1.03956927228682e-06 9.44127259354802e-07 8.95969468669747e-07
93184 91 1.02258324783539e-06 9.3536374576073e-07 8.87931394706822e-07
93696 91.5 1.02080332455125e-06 9.28884631204207e-07 8.84753671282751e-07
94208 92 1.02908129925901e-06 9.33141923278694e-07 8.90191056353759e-07
94720 92.5 1.01902675851193e-06 9.2508814462849e-07 8.82564919722613e-07
95232 93 1.01879988382522e-06 9.27449973820315e-07 8.87103271952797e-07
95744 93.5 1.0385523802209e-06 9.42491547257962e-07 9.01057937452806e-07
96256 94 1.05153942327039e-06 9.50871714209335e-07 9.08754747069523e-07
96768 94.5 1.05952860338032e-06 9.59859686667595e-07 9.18390049785223e-07
97280 95 1.07096260351865e-06 9.72568075421959e-07 9.29616165451027e-07
97792 95.5 1.08230695343401e-06 9.8663007796144e-07 9.42589244650238e-07
98304 96 1.10037419076351e-06 1.01243788469103e-06 9.65200283379798e-07
98816 96.5 1.11393515491427e-06 1.03304465342385e-06 9.85315148886974e-07
99328 97 1.13464545104723e-06 1.05768748238333e-06 1.00939981418513e-06
99840 97.5 1.15793941536847e-06 1.08671159768732e-06 1.03863620622962e-06
100352 98 1.18563486155965e-06 1.11957719081192e-06 1.07009291535349e-06
100864 98.5 1.22332078662572e-06 1.16422103908498e-06 1.11179304486134e-06
101376 99 1.25918800237732e-06 1.21073334049138e-06 1.15746328103443e-06
101888 99.5 1.28866686549707e-06 1.24992849395781e-06 1.19253771312686e-06
102400 100 1.30739956989606e-06 1.28250304632192e-06 1.22114745735128e-06
102912 100.5 1.33582410060639e-06 1.31816075325143e-06 1.25343654446627e-06
103424 101 1.36083507322223e-06 1.34405221888896e-06 1.28543692306162e-06
103936 101.5 1.37701940264475e-06 1.37172729626511e-06 1.31977154002671e-06
104448 102 1.39894168490057e-06 1.40713831037394e-06 1.34912150373316e-06
104960 102.5 1.42671654655678e-06 1.44201194420669e-06 1.38086590033119e-06
105472 103 1.45397365908447e-06 1.47443456966695e-06 1.41760314832892e-06
105984 103.5 1.47699560139134e-06 1.49633957643871e-06 1.44775362895827e-06
106496 104 1.50279230228397e-06 1.52287785521123e-06 1.47121828291103e-06
107008 104.5 1.53272712267758e-06 1.55812773766563e-06 1.50323561036408e-06
107520 105 1.56330715636445e-06 1.58623224762002e-06 1.53372590158534e-06
108032 105.5 1.59184888552152e-06 1.60336636543807e-06 1.55330886951824e-06
108544 106 1.62310239908873e-06 1.62510685806957e-06 1.57877575873577e-06
109056 106.5 1.64793131740298e-06 1.65267969530485e-06 1.60913745490124e-06
109568 107 1.66370072533782e-06 1.67186318910527e-06 1.62611412739724e-06
110080 107.5 1.67810431276292e-06 1.68464703802487e-06 1.63948671464614e-06
110592 108 1.69489191815325e-06 1.70789794425788e-06 1.66297545930249e-06
111104 108.5 1.72084169872342e-06 1.73828922120739e-06 1.69407597108075e-06
111616 109 1.73825673693724e-06 1.76331480576173e-06 1.7151805958748e-06
112128 109.5 1.74146611248777e-06 1.78082025766671e-06 1.73260309514684e-06
112640 110 1.74862846487063e-06 1.79728662835623e-06 1.75053569940035e-06
113152 110.5 1.76800443551374e-06 1.82150027677263e-06 1.77400524221241e-06
113664 111 1.79091181445193e-06 1.85140986446298e-06 1.80331408579708e-06
114176 111.5 1.80616143656006e-06 1.87570933411e-06 1.825536523145e-06
114688 112 1.81228017990262e-06 1.89666444375703e-06 1.84223054154057e-06
115200 112.5 1.81982979339826e-06 1.91573865701043e-06 1.85974293355191e-06
115712 113 1.82788159056047e-06 1.93394149440152e-06 1.88065429832071e-06
116224 113.5 1.82481181562996e-06 1.94276495840466e-06 1.89455958412098e-06
116736 114 1.81535443820284e-06 1.94540980854957e-06 1.90087625919635e-06
117248 114.5 1.81082925308279e-06 1.95231653365071e-06 1.90846201391382e-06
117760 115 1.80656085225221e-06 1.95179579046961e-06 1.91444076743213e-06
118272 115.5 1.79804021179718e-06 1.95214930983673e-06 1.9146414118746e-06
118784 116 1.78775588048291e-06 1.94773164436404e-06 1.90884744998877e-06
119296 116.5 1.76785122355411e-06 1.9314244805802e-06 1.89365153002862e-06
119808 117 1.73614125407126e-06 1.90705698889585e-06 1.87270904246048e-06
120320 117.5 1.70599193945588e-06 1.8745648013617e-06 1.84485020805001e-06
120832 118 1.67464684595395e-06 1.84219051770557e-06 1.81444365205464e-06
121344 118.5 1.64541260537716e-06 1.80930263803364e-06 1.78595246886914e-06
121856 119 1.61730575604234e-06 1.78225332078835e-06 1.76292134943405e-06
122368 119.5 1.57685264800944e-06 1.74405688537379e-06 1.73044666104316e-06
122880 120 1.53076943807392e-06 1.69317935399549e-06 1.68555349291845e-06
123392 120.5 1.48811379372906e-06 1.64148460032365e-06 1.64485288256293e-06
123904 121 1.44859060133117e-06 1.58810694529424e-06 1.60218173819464e-06
124416 121.5 1.40450025721996e-06 1.53771292217746e-06 1.55832898697226e-06
124928 122 1.36308565173066e-06 1.48653908273615e-06 1.51731695030215e-06
125440 122.5 1.32295412304449e-06 1.43649367490118e-06 1.46714994756198e-06
125952 123 1.28586175483635e-06 1.38686913839294e-06 1.42143300954833e-06
126464 123.5 1.24834673939913e-06 1.33751516716104e-06 1.37017054735885e-06
126976 124 1.20525749746863e-06 1.28657372749182e-06 1.31993365627669e-06
127488 124.5 1.16987204661897e-06 1.24042571059204e-06 1.26885780244055e-06
128000 125 1.13196271015168e-06 1.19546080943287e-06 1.22395701718853e-06
128512 125.5 1.1007264807559e-06 1.15382036259126e-06 1.18638312071394e-06
129024 126 1.08065384003365e-06 1.12421861905662e-06 1.15275279395808e-06
129536 126.5 1.07078060993484e-06 1.10496409209936e-06 1.12742438190022e-06
130048 127 1.05759005152801e-06 1.08457351686098e-06 1.09952865273463e-06
130560 127.5 1.03907882045858e-06 1.06294577497157e-06 1.07126744853951e-06
131072 128 1.03388191547747e-06 1.05638560974857e-06 1.05677748864388e-06
131584 128.5 1.04123269123436e-06 1.05260615453884e-06 1.04752915094709e-06
132096 129 1.05031846648294e-06 1.0512685217131e-06 1.04095336569852e-06
132608 129.5 1.06948740263259e-06 1.06194479440624e-06 1.04243753043666e-06
133120 130 1.09569356541653e-06 1.07234860402398e-06 1.04816290720828e-06
133632 130.5 1.12485547247563e-06 1.08240339093745e-06 1.05563589296826e-06
134144 131 1.15118613494174e-06 1.09065936085732e-06 1.06603769156826e-06
134656 131.5 1.18475586147304e-06 1.10362450469655e-06 1.08263897718448e-06
135168 132 1.22405342726488e-06 1.12942803753755e-06 1.10995435200472e-06
135680 132.5 1.26403272034878e-06 1.15436164937793e-06 1.13696151075097e-06
136192 133 1.30500953009532e-06 1.18894381575482e-06 1.16959195390243e-06
136704 133.5 1.35301373545983e-06 1.23540908034328e-06 1.20794122409401e-06
137216 134 1.40362069836574e-06 1.27840528274405e-06 1.24930846790022e-06
137728 134.5 1.45758812831284e-06 1.31834214605474e-06 1.29490712393267e-06
138240 135 1.50870206441249e-06 1.35687650547442e-06 1.3382014193036e-06
138752 135.5 1.56464721732152e-06 1.39719893502445e-06 1.38047249446297e-06
139264 136 1.62524737064755e-06 1.44114151187882e-06 1.42905695833484e-06
139776 136.5 1.68386360754644e-06 1.48963049968031e-06 1.47940590081531e-06
140288 137 1.74129755188789e-06 1.54231478987286e-06 1.52644493299363e-06
140800 137.5 1.79046875231825e-06 1.59850983839338e-06 1.57443429424842e-06
141312 138 1.83799246836535e-06 1.64819571308685e-06 1.6206507745102e-06
141824 138.5 1.87727890586428e-06 1.69129898412391e-06 1.65758279533091e-06
142336 139 1.91258423124377e-06 1.73147675600936e-06 1.69067240101988e-06
142848 139.5 1.94536833443891e-06 1.76656818974375e-06 1.7274210235731e-06
143360 140 1.97521138804186e-06 1.79862550470989e-06 1.76013603170862e-06
143872 140.5 1.99983957481558e-06 1.82983021657504e-06 1.79302825248839e-06
144384 141 2.02380929355244e-06 1.86723024516254e-06 1.8340921223167e-06
144896 141.5 2.05569080600606e-06 1.90836177479678e-06 1.87110142948906e-06
145408 142 2.08331572728141e-06 1.94448078527617e-06 1.90339633123099e-06
145920 142.5 2.10046571156752e-06 1.97603853872325e-06 1.93805821351232e-06
146432 143 2.12049513814413e-06 2.00881512549269e-06 1.97277990123756e-06
146944 143.5 2.12903282521521e-06 2.03496870126383e-06 1.99613814706948e-06
147456 144 2.13733334560807e-06 2.05502101066442e-06 2.01786815374384e-06
147968 144.5 2.15297243937878e-06 2.07648233283154e-06 2.04057183324082e-06
148480 145 2.16210852444403e-06 2.09196272145345e-06 2.05806129116874e-06
148992 145.5 2.16193355564536e-06 2.10105642667834e-06 2.07076116243429e-06
149504 146 2.16306609502092e-06 2.10742899274305e-06 2.08131893849312e-06
150016 146.5 2.16811814520749e-06 2.10981874653637e-06 2.09164990775636e-06
150528 147 2.16204404806738e-06 2.11170968966727e-06 2.09860857603648e-06
151040 147.5 2.15037166123353e-06 2.10580643057509e-06 2.09809307726489e-06
151552 148 2.1304852398695e-06 2.09391100800001e-06 2.0948368173157e-06
152064 148.5 2.10718493842958e-06 2.0752356275413e-06 2.07993561758291e-06
152576 149 2.08189215654863e-06 2.05782118980626e-06 2.06423095629137e-06
153088 149.5 2.05540809089231e-06 2.04110697418656e-06 2.04891227020415e-06
153600 150 2.02901536494834e-06 2.01500918199274e-06 2.02152636465904e-06
154112 150.5 1.99683358300879e-06 1.9857986160552e-06 1.99263933775322e-06
154624 151 1.9592230034689e-06 1.95134272199744e-06 1.96236033025925e-06
155136 151.5 1.92306988271583e-06 1.91262850791682e-06 1.93302708729929e-06
155648 152 1.89050008269681e-06 1.87879638761892e-06 1.89822370164762e-06
156160 152.5 1.84257581864593e-06 1.84296153859474e-06 1.85423884206711e-06
156672 153 1.7907170494904e-06 1.80164148108011e-06 1.80861363626949e-06
157184 153.5 1.74328384101869e-06 1.76585719325231e-06 1.76796770006656e-06
157696 154 1.69471097079654e-06 1.72754257018038e-06 1.73129320219309e-06
158208 154.5 1.64521687680758e-06 1.68525254908669e-06 1.69022286915343e-06
158720 155 1.59432229874011e-06 1.6377127583591e-06 1.64547958984723e-06
159232 155.5 1.54462784093836e-06 1.59488426723882e-06 1.6049029397503e-06
159744 156 1.49624602814502e-06 1.55620855435382e-06 1.56553005468751e-06
160256 156.5 1.44209856209643e-06 1.51161373854832e-06 1.51985476442483e-06
160768 157 1.38359658707459e-06 1.47363678877225e-06 1.48045660565028e-06
161280 157.5 1.33171672968434e-06 1.47757313862738e-06 1.46845732975013e-06
161792 158 1.29462114288313e-06 1.43720696959029e-06 1.42547387415492e-06
162304 158.5 1.25909848898201e-06 1.42778752934443e-06 1.40142459355333e-06
162816 159 1.21455787154854e-06 1.41326773377467e-06 1.38702434821834e-06
163328 159.5 1.18718793954782e-06 1.4059697230977e-06 1.37585707555136e-06
163840 160 1.15636200950637e-06 1.40636525005627e-06 1.36050923224929e-06
164352 160.5 1.13141937631154e-06 1.39653976386211e-06 1.35412790306904e-06
164864 161 1.10412618899335e-06 1.35049057277792e-06 1.32072562406456e-06
165376 161.5 1.08240689559778e-06 1.3378251493328e-06 1.32118805002601e-06
165888 162 1.05406183448294e-06 1.34252549874925e-06 1.31884708229129e-06
166400 162.5 1.0294924233445e-06 1.32001809132535e-06 1.30935819298369e-06
166912 163 1.01199245227984e-06 1.30240210283007e-06 1.29987689642315e-06
167424 163.5 9.9308255221819e-07 1.29852642422925e-06 1.29345305664201e-06
167936 164 9.90217877017501e-07 1.29550596259284e-06 1.28219806259617e-06
168448 164.5 9.71014456003961e-07 1.28463676679661e-06 1.26387895500453e-06
168960 165 9.54003721021803e-07 1.28334546113689e-06 1.26890769796286e-06
169472 165.5 9.4851363560791e-07 1.27053590573926e-06 1.2534326855656e-06
169984 166 9.38633235260857e-07 1.27129009369112e-06 1.24741800697496e-06
170496 166.5 9.30876845619671e-07 1.27141431483579e-06 1.24645252776685e-06
171008 167 9.2489853661546e-07 1.271724046319e-06 1.23216621639672e-06
171520 167.5 9.18716428127804e-07 1.26271487203307e-06 1.23503056432548e-06
172032 168 9.09345798412558e-07 1.27985667123052e-06 1.24693065480992e-06
172544 168.5 9.11887707039541e-07 1.27878243314941e-06 1.2596159795135e-06
173056 169 9.19354513436077e-07 1.25525812580858e-06 1.24378112503648e-06
173568 169.5 9.11607886549748e-07 1.26253836074779e-06 1.26482902392303e-06
174080 170 9.08761349778906e-07 1.30202909845065e-06 1.27126840141024e-06
174592 170.5 9.0725983765492e-07 1.30694570875398e-06 1.2801336331612e-06
175104 171 9.04448644747713e-07 1.31148630175417e-06 1.25911025739328e-06
175616 171.5 8.9924565676649e-07 1.32898034043498e-06 1.28423027784708e-06
