# Scalar ASCII output created by CarpetIOScalar
# created on malvi-BOHK-WAX9X by malvi on Jul 12 2025 at 20:13:38+0200
# parameter filename: "./TOV_example.par"
# Build ID: build-sim-malvi-BOHK-WAX9X-malvi-2025.07.12-13.11.05-262947
# Simulation ID: run-TOV_example-malvi-BOHK-WAX9X-malvi-2025.07.12-18.13.29-402137
# Run ID: run-TOV_example-malvi-BOHK-WAX9X-malvi-2025.07.12-18.13.29-402137
#
# ML_BSSN::H (ml_bssn-ml_ham)
# 1:iteration 2:time 3:data
# data columns: 3:H
81408 119.25 0.000198328041110215
81920 120 0.000201070335262648
82432 120.75 0.000203895771223732
82944 121.5 0.000206665257879559
83456 122.25 0.000209507901462478
83968 123 0.000212303177975402
84480 123.75 0.000215182874531644
84992 124.5 0.000217998983222036
85504 125.25 0.000220852627679995
86016 126 0.000223677399338436
86528 126.75 0.000226548573496926
87040 127.5 0.000229432599729825
87552 128.25 0.000232262885831068
88064 129 0.000235117571663502
88576 129.75 0.000237923385673344
89088 130.5 0.000240886132095918
89600 131.25 0.000243776641491472
90112 132 0.000246707489456559
90624 132.75 0.000249549242624562
91136 133.5 0.000252456916761228
91648 134.25 0.000255329381344743
92160 135 0.000258221547390986
92672 135.75 0.000261059720823523
93184 136.5 0.000263917018337336
93696 137.25 0.00026678856572551
94208 138 0.000269664812078884
94720 138.75 0.000272540535782337
95232 139.5 0.000275378808146038
95744 140.25 0.000278237719266724
96256 141 0.000281094039439264
96768 141.75 0.000283973910214146
97280 142.5 0.000286803771333994
97792 143.25 0.000289647312320112
98304 144 0.000292463836555929
98816 144.75 0.000295316927575822
99328 145.5 0.000298127044690673
99840 146.25 0.000300941531937097
100352 147 0.000303721635837121
100864 147.75 0.000306494517569623
101376 148.5 0.000309247584928794
101888 149.25 0.000311967841972507
102400 150 0.000314663174743626
102912 150.75 0.000317326392444168
103424 151.5 0.000319981189826099
103936 152.25 0.000322587019373808
104448 153 0.000325162089746895
104960 153.75 0.00032770765890553
105472 154.5 0.000330209119120064
105984 155.25 0.00033268555089302
106496 156 0.000335107409101267
107008 156.75 0.000337503937675918
107520 157.5 0.000339851024173757
108032 158.25 0.000342155284600386
108544 159 0.000344402192316003
109056 159.75 0.00034658409134466
109568 160.5 0.000348733733931943
110080 161.25 0.000350983151800528
110592 162 0.00035321205667145
111104 162.75 0.000355337752541414
111616 163.5 0.000357396533181143
112128 164.25 0.000359372913128253
112640 165 0.000361274787741984
113152 165.75 0.000363073446679454
113664 166.5 0.000364771113816511
114176 167.25 0.000366372466886538
114688 168 0.000367878889766564
115200 168.75 0.000369284324505416
115712 169.5 0.000370545860713214
116224 170.25 0.000371637102163946
116736 171 0.000372650350117323
117248 171.75 0.000373523810394621
117760 172.5 0.00037449705876412
118272 173.25 0.000375229299789793
118784 174 0.000375681263235621
119296 174.75 0.000375904500620305
119808 175.5 0.000375865335275953
120320 176.25 0.000375565484806628
120832 177 0.000375048926140682
121344 177.75 0.000374255359436812
121856 178.5 0.000373149352663551
122368 179.25 0.000371738633385067
122880 180 0.000369991905149737
123392 180.75 0.000367890928680257
123904 181.5 0.000365368064400103
124416 182.25 0.000362464989256673
124928 183 0.000359185180569323
125440 183.75 0.000355527476435345
125952 184.5 0.000351515691001071
126464 185.25 0.000347163133601911
126976 186 0.000342497023347527
127488 186.75 0.000337590971772612
128000 187.5 0.000332638798309825
128512 188.25 0.000327635960528878
129024 189 0.000322624127931016
129536 189.75 0.000317705385402374
130048 190.5 0.000312977758979396
130560 191.25 0.000308363658291675
131072 192 0.00030370592553715
131584 192.75 0.000298949984308084
132096 193.5 0.00029434662479362
132608 194.25 0.000290265576314396
133120 195 0.00028820843819753
133632 195.75 0.000292253249790681
134144 196.5 0.000297357557584262
134656 197.25 0.000303937866597996
135168 198 0.000313086706301117
135680 198.75 0.000323985810850819
136192 199.5 0.000336076475853997
136704 200.25 0.000349763302034463
137216 201 0.000367860619507789
137728 201.75 0.000388781688983389
138240 202.5 0.000412308365981102
138752 203.25 0.000440081701041187
139264 204 0.000471540608189395
139776 204.75 0.000508120691986074
140288 205.5 0.000562043160444276
140800 206.25 0.00063167611087446
141312 207 0.000766425706473294
141824 207.75 0.00124020290112258
142336 208.5 0.00487381615546353
142848 209.25 nan
143360 210 nan
143872 210.75 nan
144384 211.5 nan
144896 212.25 nan
145408 213 nan
145920 213.75 nan
146432 214.5 nan
146944 215.25 nan
147456 216 nan
