# Scalar ASCII output created by CarpetIOScalar
# created on malvi-BOHK-WAX9X by malvi on Jul 12 2025 at 20:13:38+0200
# parameter filename: "./TOV_example.par"
# Build ID: build-sim-malvi-BOHK-WAX9X-malvi-2025.07.12-13.11.05-262947
# Simulation ID: run-TOV_example-malvi-BOHK-WAX9X-malvi-2025.07.12-18.13.29-402137
# Run ID: run-TOV_example-malvi-BOHK-WAX9X-malvi-2025.07.12-18.13.29-402137
#
# ML_BSSN::M1 (ml_bssn-ml_mom)
# 1:iteration 2:time 3:data
# data columns: 3:M1 4:M2 5:M3
25088 36.75 5.22703093345116e-06 5.2270309334555e-06 5.22703093346439e-06
25600 37.5 5.23833910167688e-06 5.23833910167355e-06 5.23833910167409e-06
26112 38.25 5.20582056287308e-06 5.20582056287355e-06 5.20582056286086e-06
26624 39 5.24035208599261e-06 5.24035208599748e-06 5.24035208599304e-06
27136 39.75 5.36653464850247e-06 5.36653464849862e-06 5.36653464850027e-06
27648 40.5 5.36078488590335e-06 5.3607848858971e-06 5.36078488590101e-06
28160 41.25 5.24710125957075e-06 5.24710125956281e-06 5.24710125957433e-06
28672 42 5.20641521280772e-06 5.20641521280424e-06 5.20641521282452e-06
29184 42.75 5.16182924266426e-06 5.16182924266556e-06 5.16182924268214e-06
29696 43.5 5.06687145036529e-06 5.06687145036353e-06 5.06687145036187e-06
30208 44.25 4.98524869563682e-06 4.9852486956411e-06 4.98524869563353e-06
30720 45 4.89085641945493e-06 4.89085641946281e-06 4.89085641945137e-06
31232 45.75 4.73643768007376e-06 4.73643768006417e-06 4.73643768006014e-06
31744 46.5 4.6036018970676e-06 4.60360189704938e-06 4.60360189705761e-06
32256 47.25 4.60735524947829e-06 4.60735524946965e-06 4.60735524947933e-06
32768 48 4.71720146226443e-06 4.71720146225735e-06 4.71720146226483e-06
33280 48.75 4.76301714639732e-06 4.76301714639449e-06 4.7630171463946e-06
33792 49.5 4.62312239015996e-06 4.62312239017158e-06 4.62312239016422e-06
34304 50.25 4.39718593276597e-06 4.39718593277864e-06 4.39718593277048e-06
34816 51 4.26497850258283e-06 4.26497850257351e-06 4.26497850257247e-06
35328 51.75 4.25536626803076e-06 4.25536626800799e-06 4.25536626801065e-06
35840 52.5 4.31523172968145e-06 4.31523172966278e-06 4.31523172966972e-06
36352 53.25 4.38019804470868e-06 4.38019804470213e-06 4.38019804470913e-06
36864 54 4.37620490845271e-06 4.37620490845556e-06 4.37620490845301e-06
37376 54.75 4.34538384952884e-06 4.34538384953869e-06 4.34538384952837e-06
37888 55.5 4.39599249569347e-06 4.39599249570182e-06 4.39599249570048e-06
38400 56.25 4.44304032285055e-06 4.44304032284662e-06 4.44304032284859e-06
38912 57 4.37719572742208e-06 4.37719572741282e-06 4.37719572741058e-06
39424 57.75 4.30746234096676e-06 4.30746234096471e-06 4.30746234096548e-06
39936 58.5 4.32851727499125e-06 4.32851727499225e-06 4.32851727499717e-06
40448 59.25 4.39124692100391e-06 4.39124692100824e-06 4.39124692101057e-06
40960 60 4.40216175013285e-06 4.40216175013614e-06 4.40216175013496e-06
41472 60.75 4.35078374226697e-06 4.3507837422603e-06 4.3507837422641e-06
41984 61.5 4.29080333837048e-06 4.2908033383609e-06 4.29080333836695e-06
42496 62.25 4.30714619990185e-06 4.30714619989928e-06 4.30714619989578e-06
43008 63 4.36789270497723e-06 4.36789270498192e-06 4.36789270496963e-06
43520 63.75 4.42514689380069e-06 4.42514689380167e-06 4.42514689379006e-06
44032 64.5 4.44457779469643e-06 4.44457779469893e-06 4.44457779469375e-06
44544 65.25 4.4050251536906e-06 4.40502515369863e-06 4.40502515370214e-06
45056 66 4.42492986512519e-06 4.42492986513399e-06 4.42492986514131e-06
45568 66.75 4.4710212321257e-06 4.47102123211954e-06 4.47102123212133e-06
46080 67.5 4.5065142116906e-06 4.50651421166618e-06 4.50651421166552e-06
46592 68.25 4.49711820740383e-06 4.49711820738495e-06 4.4971182073896e-06
47104 69 4.5096014583876e-06 4.50960145838191e-06 4.50960145839004e-06
47616 69.75 4.60616740815322e-06 4.60616740815765e-06 4.60616740815885e-06
48128 70.5 4.71743878326921e-06 4.71743878327507e-06 4.71743878326453e-06
48640 71.25 4.78608003241619e-06 4.78608003242077e-06 4.78608003241641e-06
49152 72 4.8332722220348e-06 4.83327222203827e-06 4.83327222204822e-06
49664 72.75 4.86527633941501e-06 4.86527633942121e-06 4.86527633943261e-06
50176 73.5 4.93320146226071e-06 4.93320146226779e-06 4.93320146227141e-06
50688 74.25 5.05365097055485e-06 5.05365097055189e-06 5.05365097055612e-06
51200 75 5.14127677585099e-06 5.14127677584369e-06 5.14127677585385e-06
51712 75.75 5.19994838468911e-06 5.19994838468166e-06 5.19994838468684e-06
52224 76.5 5.23306682759618e-06 5.23306682758881e-06 5.23306682758825e-06
52736 77.25 5.20582563568813e-06 5.2058256356887e-06 5.20582563567834e-06
53248 78 5.2843061122089e-06 5.28430611221038e-06 5.28430611220174e-06
53760 78.75 5.42243697574133e-06 5.42243697573795e-06 5.42243697574669e-06
54272 79.5 5.59291475975252e-06 5.59291475975359e-06 5.59291475976814e-06
54784 80.25 5.741970265346e-06 5.74197026535364e-06 5.74197026535965e-06
55296 81 5.84685318529647e-06 5.84685318530743e-06 5.8468531853034e-06
55808 81.75 5.88215860388499e-06 5.88215860389085e-06 5.88215860388982e-06
56320 82.5 5.91054668063203e-06 5.91054668063252e-06 5.91054668063225e-06
56832 83.25 5.93946325128842e-06 5.93946325128605e-06 5.93946325128395e-06
57344 84 5.98607405717132e-06 5.98607405716208e-06 5.98607405716965e-06
57856 84.75 6.09552532258659e-06 6.09552532257399e-06 6.09552532258454e-06
58368 85.5 6.26923448324146e-06 6.26923448324018e-06 6.269234483236e-06
58880 86.25 6.45307133576516e-06 6.45307133577823e-06 6.45307133576521e-06
59392 87 6.65526376185802e-06 6.65526376187315e-06 6.65526376186424e-06
59904 87.75 6.79927021839071e-06 6.79927021840053e-06 6.7992702183946e-06
60416 88.5 6.88230476006224e-06 6.88230476006445e-06 6.8823047600625e-06
60928 89.25 6.95234501011627e-06 6.95234501011366e-06 6.95234501012361e-06
61440 90 7.05520055867529e-06 7.05520055867164e-06 7.05520055868618e-06
61952 90.75 7.19460796126763e-06 7.19460796126362e-06 7.19460796127159e-06
62464 91.5 7.34190415496912e-06 7.34190415496511e-06 7.34190415496464e-06
62976 92.25 7.48084187239722e-06 7.48084187239445e-06 7.48084187239198e-06
63488 93 7.61793344003994e-06 7.61793344004115e-06 7.61793344004012e-06
64000 93.75 7.78278759897116e-06 7.78278759897531e-06 7.78278759897188e-06
64512 94.5 7.9929096708607e-06 7.99290967086094e-06 7.99290967085582e-06
65024 95.25 8.23385316384352e-06 8.23385316383483e-06 8.23385316383058e-06
65536 96 8.49430544177415e-06 8.49430544176211e-06 8.49430544175745e-06
66048 96.75 8.74051241332507e-06 8.7405124133232e-06 8.7405124133176e-06
66560 97.5 8.96707089491346e-06 8.96707089492716e-06 8.96707089492127e-06
67072 98.25 9.18997219391867e-06 9.18997219394265e-06 9.18997219393232e-06
67584 99 9.42814392383689e-06 9.42814392385566e-06 9.42814392384741e-06
68096 99.75 9.70750048474885e-06 9.70750048475462e-06 9.70750048475413e-06
68608 100.5 1.00495306614961e-05 1.004953066149e-05 1.00495306614966e-05
69120 101.25 1.04707832960177e-05 1.0470783296009e-05 1.04707832960174e-05
69632 102 1.09532651064711e-05 1.09532651064669e-05 1.09532651064698e-05
70144 102.75 1.14678114532296e-05 1.14678114532279e-05 1.14678114532236e-05
70656 103.5 1.19681203583319e-05 1.19681203583317e-05 1.19681203583248e-05
71168 104.25 1.24256028876729e-05 1.24256028876742e-05 1.24256028876664e-05
71680 105 1.28503210538053e-05 1.28503210538102e-05 1.2850321053802e-05
72192 105.75 1.32569869743597e-05 1.32569869743657e-05 1.32569869743621e-05
72704 106.5 1.36525976299047e-05 1.36525976299101e-05 1.36525976299122e-05
73216 107.25 1.40221388406069e-05 1.40221388406106e-05 1.40221388406197e-05
73728 108 1.4350922259622e-05 1.43509222596211e-05 1.4350922259637e-05
74240 108.75 1.46441404037621e-05 1.46441404037579e-05 1.46441404037701e-05
74752 109.5 1.49128045137924e-05 1.49128045137856e-05 1.49128045137889e-05
75264 110.25 1.51569427789555e-05 1.51569427789521e-05 1.51569427789489e-05
75776 111 1.53751824089575e-05 1.5375182408959e-05 1.53751824089541e-05
76288 111.75 1.55704034407987e-05 1.55704034408025e-05 1.55704034407983e-05
76800 112.5 1.57439613094355e-05 1.57439613094378e-05 1.57439613094351e-05
77312 113.25 1.58945011728786e-05 1.58945011728801e-05 1.58945011728775e-05
77824 114 1.60179812488402e-05 1.6017981248842e-05 1.60179812488366e-05
78336 114.75 1.61166333092221e-05 1.61166333092245e-05 1.6116633309214e-05
78848 115.5 1.62059357908275e-05 1.62059357908315e-05 1.62059357908184e-05
79360 116.25 1.63075821394286e-05 1.63075821394331e-05 1.63075821394249e-05
79872 117 1.64384192880262e-05 1.64384192880284e-05 1.64384192880305e-05
80384 117.75 1.65972401305477e-05 1.65972401305488e-05 1.65972401305578e-05
80896 118.5 1.67694796338916e-05 1.67694796338915e-05 1.6769479633902e-05
81408 119.25 1.69358963186671e-05 1.69358963186641e-05 1.69358963186715e-05
81920 120 1.70914427712706e-05 1.70914427712665e-05 1.7091442771268e-05
82432 120.75 1.72367293980504e-05 1.72367293980454e-05 1.72367293980421e-05
82944 121.5 1.73662571687574e-05 1.73662571687525e-05 1.73662571687455e-05
83456 122.25 1.74746263550387e-05 1.74746263550357e-05 1.74746263550266e-05
83968 123 1.7570013037371e-05 1.75700130373719e-05 1.75700130373648e-05
84480 123.75 1.76697335811445e-05 1.76697335811521e-05 1.76697335811495e-05
84992 124.5 1.77830874784649e-05 1.77830874784759e-05 1.77830874784787e-05
85504 125.25 1.79050998394857e-05 1.79050998394928e-05 1.79050998395004e-05
86016 126 1.80323412258055e-05 1.8032341225808e-05 1.80323412258155e-05
86528 126.75 1.81675006437187e-05 1.81675006437192e-05 1.8167500643725e-05
87040 127.5 1.83117606223557e-05 1.8311760622352e-05 1.83117606223563e-05
87552 128.25 1.84658203255865e-05 1.84658203255764e-05 1.84658203255788e-05
88064 129 1.86292980255663e-05 1.86292980255519e-05 1.86292980255547e-05
88576 129.75 1.87979694675491e-05 1.87979694675372e-05 1.87979694675408e-05
89088 130.5 1.89675090802911e-05 1.89675090802855e-05 1.8967509080287e-05
89600 131.25 1.91395183800631e-05 1.91395183800628e-05 1.9139518380061e-05
90112 132 1.93192961826143e-05 1.93192961826173e-05 1.93192961826126e-05
90624 132.75 1.95107633698452e-05 1.95107633698514e-05 1.95107633698463e-05
91136 133.5 1.97181039493011e-05 1.97181039493082e-05 1.97181039493046e-05
91648 134.25 1.99444932553409e-05 1.9944493255346e-05 1.99444932553452e-05
92160 135 2.01886990935934e-05 2.0188699093596e-05 2.01886990935937e-05
92672 135.75 2.04494040562297e-05 2.04494040562287e-05 2.04494040562252e-05
93184 136.5 2.07276426410033e-05 2.07276426409998e-05 2.07276426409954e-05
93696 137.25 2.10251790873564e-05 2.10251790873542e-05 2.10251790873512e-05
94208 138 2.13407587385635e-05 2.13407587385646e-05 2.13407587385621e-05
94720 138.75 2.16703677066363e-05 2.16703677066388e-05 2.16703677066345e-05
95232 139.5 2.20102619616542e-05 2.20102619616555e-05 2.2010261961651e-05
95744 140.25 2.23599404941602e-05 2.2359940494162e-05 2.23599404941593e-05
96256 141 2.272287786791e-05 2.27228778679117e-05 2.27228778679138e-05
96768 141.75 2.31062645267359e-05 2.31062645267328e-05 2.31062645267429e-05
97280 142.5 2.35176478896125e-05 2.35176478896027e-05 2.35176478896193e-05
97792 143.25 2.39572253141665e-05 2.39572253141531e-05 2.395722531417e-05
98304 144 2.44187029278708e-05 2.44187029278601e-05 2.44187029278682e-05
98816 144.75 2.48964833465721e-05 2.48964833465723e-05 2.48964833465668e-05
99328 145.5 2.53903920581636e-05 2.53903920581757e-05 2.53903920581596e-05
99840 146.25 2.59042023883272e-05 2.59042023883423e-05 2.59042023883269e-05
100352 147 2.64412683797048e-05 2.64412683797139e-05 2.64412683797066e-05
100864 147.75 2.70018778333731e-05 2.70018778333743e-05 2.70018778333747e-05
101376 148.5 2.75885424579905e-05 2.75885424579854e-05 2.75885424579883e-05
101888 149.25 2.82051702009241e-05 2.82051702009172e-05 2.8205170200921e-05
102400 150 2.88534939850293e-05 2.88534939850235e-05 2.88534939850289e-05
102912 150.75 2.95349606217027e-05 2.95349606216967e-05 2.95349606217056e-05
103424 151.5 3.02514999596885e-05 3.0251499959681e-05 3.02514999596914e-05
103936 152.25 3.10049064630549e-05 3.10049064630486e-05 3.10049064630559e-05
104448 153 3.17960270193284e-05 3.17960270193274e-05 3.17960270193274e-05
104960 153.75 3.262537508147e-05 3.26253750814761e-05 3.26253750814673e-05
105472 154.5 3.34950574307944e-05 3.34950574308038e-05 3.34950574307904e-05
105984 155.25 3.4409158726591e-05 3.44091587265968e-05 3.44091587265847e-05
106496 156 3.53718717083965e-05 3.53718717083957e-05 3.53718717083903e-05
107008 156.75 3.63862588344614e-05 3.63862588344553e-05 3.63862588344578e-05
107520 157.5 3.74559802204649e-05 3.74559802204574e-05 3.74559802204661e-05
108032 158.25 3.85851682914409e-05 3.8585168291434e-05 3.85851682914458e-05
108544 159 3.97814616142167e-05 3.97814616142114e-05 3.97814616142184e-05
109056 159.75 4.10545834017861e-05 4.1054583401783e-05 4.10545834017827e-05
109568 160.5 4.2411196163404e-05 4.24111961634053e-05 4.24111961633997e-05
110080 161.25 4.38530870525158e-05 4.38530870525221e-05 4.3853087052515e-05
110592 162 4.53800336970129e-05 4.53800336970186e-05 4.53800336970148e-05
111104 162.75 4.69934115529087e-05 4.6993411552908e-05 4.69934115529121e-05
111616 163.5 4.87041532891538e-05 4.8704153289147e-05 4.87041532891558e-05
112128 164.25 5.05271428994268e-05 5.05271428994201e-05 5.05271428994264e-05
112640 165 5.24765415638622e-05 5.24765415638605e-05 5.24765415638605e-05
113152 165.75 5.45683810083281e-05 5.45683810083305e-05 5.45683810083262e-05
113664 166.5 5.6813485044612e-05 5.68134850446111e-05 5.681348504461e-05
114176 167.25 5.92176709664022e-05 5.9217670966394e-05 5.92176709663988e-05
114688 168 6.17865485166378e-05 6.17865485166274e-05 6.17865485166339e-05
115200 168.75 6.45433719079819e-05 6.45433719079797e-05 6.45433719079804e-05
115712 169.5 6.75408300966682e-05 6.75408300966771e-05 6.7540830096672e-05
116224 170.25 7.08137990965559e-05 7.08137990965665e-05 7.08137990965623e-05
116736 171 7.43974760968998e-05 7.43974760969032e-05 7.43974760969043e-05
117248 171.75 7.83476473955864e-05 7.8347647395581e-05 7.83476473955844e-05
117760 172.5 8.2690106099714e-05 8.26901060997071e-05 8.26901060997059e-05
118272 173.25 8.74346637991878e-05 8.74346637991887e-05 8.74346637991789e-05
118784 174 9.2602593463852e-05 9.26025934638623e-05 9.26025934638493e-05
119296 174.75 9.82252957929006e-05 9.8225295792914e-05 9.82252957929055e-05
119808 175.5 0.000104340265715149 0.000104340265715156 0.000104340265715157
120320 176.25 0.000110997642335994 0.000110997642335994 0.000110997642336
120832 177 0.000118251847390521 0.000118251847390518 0.000118251847390524
121344 177.75 0.000126152854387033 0.000126152854387031 0.000126152854387035
121856 178.5 0.000134754376205123 0.000134754376205121 0.000134754376205128
122368 179.25 0.000144117353623232 0.000144117353623225 0.000144117353623239
122880 180 0.000154295157510896 0.000154295157510886 0.000154295157510902
123392 180.75 0.000165320863707408 0.0001653208637074 0.00016532086370741
123904 181.5 0.000177223531850178 0.000177223531850176 0.000177223531850176
124416 182.25 0.000190013275852338 0.000190013275852341 0.000190013275852334
124928 183 0.000203663075675687 0.000203663075675692 0.000203663075675684
125440 183.75 0.000217975421922221 0.000217975421922222 0.000217975421922218
125952 184.5 0.000232178162107046 0.000232178162107041 0.000232178162107044
126464 185.25 0.000246197505945448 0.000246197505945442 0.000246197505945446
126976 186 0.000259967433940218 0.000259967433940217 0.000259967433940217
127488 186.75 0.000273254319887015 0.000273254319887018 0.000273254319887017
128000 187.5 0.000284917828736922 0.000284917828736925 0.000284917828736926
128512 188.25 0.000295647580901709 0.000295647580901708 0.000295647580901719
129024 189 0.000307085397249629 0.000307085397249622 0.000307085397249641
129536 189.75 0.000321128677027158 0.000321128677027147 0.000321128677027163
130048 190.5 0.000340106559483187 0.000340106559483174 0.00034010655948318
130560 191.25 0.000366181511445938 0.000366181511445928 0.000366181511445922
131072 192 0.000400300431163072 0.000400300431163068 0.000400300431163059
131584 192.75 0.000441378207648877 0.000441378207648876 0.000441378207648869
132096 193.5 0.000487688018353008 0.000487688018353008 0.000487688018353001
132608 194.25 0.000537458188585343 0.000537458188585343 0.000537458188585339
133120 195 0.000589272226302979 0.000589272226302977 0.000589272226302977
133632 195.75 0.000642346849985993 0.000642346849985985 0.000642346849985994
134144 196.5 0.000696498405640648 0.00069649840564063 0.00069649840564065
134656 197.25 0.00075237753734953 0.000752377537349503 0.00075237753734953
135168 198 0.000810864647019765 0.000810864647019741 0.000810864647019769
135680 198.75 0.000873688835603533 0.000873688835603517 0.00087368883560354
136192 199.5 0.000946207414849052 0.000946207414849039 0.000946207414849058
136704 200.25 0.00103010766322361 0.0010301076632236 0.00103010766322362
137216 201 0.00112598060558415 0.00112598060558413 0.00112598060558415
137728 201.75 0.00123266137888444 0.00123266137888443 0.00123266137888444
138240 202.5 0.00138425261657068 0.00138425261877435 0.00138425261507275
138752 203.25 0.00148397948185647 0.00148397961861363 0.00148397955809008
139264 204 0.00160351225181707 0.00160351226195216 0.00160351225636672
139776 204.75 0.00166569863916509 0.00166569914547787 0.00166569899123178
140288 205.5 0.00122044475140785 0.00122045449350305 0.00122045105133985
140800 206.25 0.00110247546706675 0.00110245124810736 0.00110245980273209
141312 207 0.00582015791746117 0.00582002186096541 0.00582006988739241
141824 207.75 0.0292826343382486 0.0292820161057959 0.0292822341983743
142336 208.5 0.207698763558358 0.207693776225662 0.207695534744289
142848 209.25 -nan -nan -nan
143360 210 -nan -nan -nan
143872 210.75 -nan -nan -nan
144384 211.5 -nan -nan -nan
144896 212.25 -nan -nan -nan
145408 213 -nan -nan -nan
145920 213.75 -nan -nan -nan
146432 214.5 -nan -nan -nan
146944 215.25 -nan -nan -nan
147456 216 -nan -nan -nan
