# Scalar ASCII output created by CarpetIOScalar
# created on malvi-BOHK-WAX9X by malvi on Jul 13 2025 at 00:40:06+0200
# parameter filename: "./TOV_example.par"
# Build ID: build-sim-malvi-BOHK-WAX9X-malvi-2025.07.12-13.11.05-262947
# Simulation ID: run-TOV_example-malvi-BOHK-WAX9X-malvi-2025.07.12-22.39.55-524101
# Run ID: run-TOV_example-malvi-BOHK-WAX9X-malvi-2025.07.12-22.39.55-524101
#
# ML_BSSN::H (ml_bssn-ml_ham)
# 1:iteration 2:time 3:data
# data columns: 3:H
216576 211.5 -0.0108671078205241
217088 212 -0.0108735465570493
217600 212.5 -0.0108799593851648
218112 213 -0.0108861313869076
218624 213.5 -0.010892026856497
219136 214 -0.0108978266441128
219648 214.5 -0.0109037105401391
220160 215 -0.0109096667116397
220672 215.5 -0.0109155478799678
221184 216 -0.0109212470703268
221696 216.5 -0.0109267641846108
222208 217 -0.0109321628426823
222720 217.5 -0.0109375328718125
223232 218 -0.0109429500837086
223744 218.5 -0.0109483985367967
224256 219 -0.0109537533471402
224768 219.5 -0.0109589009503309
225280 220 -0.0109638740749393
225792 220.5 -0.0109688272388151
226304 221 -0.0109738684617022
226816 221.5 -0.0109789382369813
227328 222 -0.0109838797220512
227840 222.5 -0.0109886228584633
228352 223 -0.0109932548368669
228864 223.5 -0.0109978908920137
229376 224 -0.0110025410236648
229888 224.5 -0.0110071584095791
230400 225 -0.0110117418069856
230912 225.5 -0.0110162866698648
231424 226 -0.011020700799308
231936 226.5 -0.0110249206619653
232448 227 -0.0110290851955561
232960 227.5 -0.0110334100188594
233472 228 -0.0110378574335992
233984 228.5 -0.0110421249012452
234496 229 -0.0110460598475127
235008 229.5 -0.0110499084813804
235520 230 -0.0110539861372975
236032 230.5 -0.0110582304012987
236544 231 -0.0110623012013809
237056 231.5 -0.0110660732359577
237568 232 -0.0110697924206007
238080 232.5 -0.0110736988998723
238592 233 -0.0110776952906571
239104 233.5 -0.011081519917416
