# Scalar ASCII output created by CarpetIOScalar
# created on malvi-BOHK-WAX9X by malvi on Jul 13 2025 at 00:40:06+0200
# parameter filename: "./TOV_example.par"
# Build ID: build-sim-malvi-BOHK-WAX9X-malvi-2025.07.12-13.11.05-262947
# Simulation ID: run-TOV_example-malvi-BOHK-WAX9X-malvi-2025.07.12-22.39.55-524101
# Run ID: run-TOV_example-malvi-BOHK-WAX9X-malvi-2025.07.12-22.39.55-524101
#
# GRHYDRO::dens (grhydro-dens)
# 1:iteration 2:time 3:data
# data columns: 3:dens
61440 60 0.00358563656056524
61952 60.5 0.00358665110412531
62464 61 0.00358769260653682
62976 61.5 0.0035887608646879
63488 62 0.00358985442973127
64000 62.5 0.00359096704647217
64512 63 0.00359209047474169
65024 63.5 0.00359322212529732
65536 64 0.00359436719206292
66048 64.5 0.00359552997635161
66560 65 0.00359670411846805
67072 65.5 0.00359787536091213
67584 66 0.00359903517241103
68096 66.5 0.00360018850066277
68608 67 0.0036013453132065
69120 67.5 0.00360250617487771
69632 68 0.00360365996725098
70144 68.5 0.00360479643520915
70656 69 0.00360591745129082
71168 69.5 0.00360703288790776
71680 70 0.00360814693029066
72192 70.5 0.00360925265318953
72704 71 0.00361034139550048
73216 71.5 0.00361141396858907
73728 72 0.0036124786913765
74240 72.5 0.00361353912409322
74752 73 0.00361458819058008
75264 73.5 0.0036156167210813
75776 74 0.0036166251193128
76288 74.5 0.00361762279848125
76800 75 0.00361861634111698
77312 75.5 0.00361960191930362
77824 76 0.00362057132638789
78336 76.5 0.00362152313363593
78848 77 0.00362246470582466
79360 77.5 0.00362340340165554
79872 78 0.00362433854409285
80384 78.5 0.00362526323713255
80896 79 0.00362617235375447
81408 79.5 0.00362706713181794
81920 80 0.0036279530412743
82432 80.5 0.0036288353586775
82944 81 0.00362971681275785
83456 81.5 0.00363059715222862
83968 82 0.00363147347803048
84480 82.5 0.0036323423051478
84992 83 0.00363320337693827
85504 83.5 0.0036340613849898
86016 84 0.00363492228062044
86528 84.5 0.00363578753538232
87040 85 0.0036366534829428
87552 85.5 0.00363751699405832
88064 86 0.00363838039408345
88576 86.5 0.00363924945962632
89088 87 0.00364012740957011
89600 87.5 0.00364101252449865
90112 88 0.00364190164125007
90624 88.5 0.00364279456190877
91136 89 0.00364369454522539
91648 89.5 0.00364460539740146
92160 90 0.00364552862586609
92672 90.5 0.00364646284242618
93184 91 0.00364740555001104
93696 91.5 0.00364835607051707
94208 92 0.00364931706565464
94720 92.5 0.00365029254438766
95232 93 0.00365128394175018
95744 93.5 0.0036522888914335
96256 94 0.00365330453857361
96768 94.5 0.0036543313002694
97280 95 0.00365537220861546
97792 95.5 0.00365642897436845
98304 96 0.00365750027041464
98816 96.5 0.00365858424060115
99328 97 0.00365968121542555
99840 97.5 0.00366079282710345
100352 98 0.00366191933444931
100864 98.5 0.0036630593853419
101376 99 0.00366421243984723
101888 99.5 0.00366538004422127
102400 100 0.00366656394262541
102912 100.5 0.00366776362178547
103424 101 0.00366897665325508
103936 101.5 0.0036702014466028
104448 102 0.0036714390608512
104960 102.5 0.00367269203262204
105472 103 0.0036739616211712
105984 103.5 0.00367524642406933
106496 104 0.00367654372936767
107008 104.5 0.00367785216206399
107520 105 0.00367917289603793
108032 105.5 0.00368050817247795
108544 106 0.00368185867936556
109056 106.5 0.00368322254162667
109568 107 0.00368459688305019
110080 107.5 0.0036859802046018
110592 108 0.00368737322422758
111104 108.5 0.00368877764554523
111616 109 0.00369019419774594
112128 109.5 0.00369162154464799
112640 110 0.0036930568460618
113152 110.5 0.00369449772113085
113664 111 0.00369594413661072
114176 111.5 0.00369739812089015
114688 112 0.00369886089308614
115200 112.5 0.00370033025389223
115712 113 0.00370180171770491
116224 113.5 0.00370327271699486
116736 114 0.00370474488178313
117248 114.5 0.00370622119769885
117760 115 0.00370770135239499
118272 115.5 0.00370918120737804
118784 116 0.00371065703952684
119296 116.5 0.00371212889873898
119808 117 0.00371359878915027
120320 117.5 0.00371506649925975
120832 118 0.00371652885812283
121344 118.5 0.00371798310035031
121856 119 0.00371942935597864
122368 119.5 0.0037208689111435
122880 120 0.0037223010119856
123392 120.5 0.00372372274861854
123904 121 0.0037251318869151
124416 121.5 0.0037265284762277
124928 122 0.00372791317497029
125440 122.5 0.00372928494129741
125952 123 0.00373064127468652
126464 123.5 0.00373198033227809
126976 124 0.00373330182191601
127488 124.5 0.00373460569022765
128000 125 0.00373589074209992
128512 125.5 0.00373715505947677
129024 126 0.00373839732863887
129536 126.5 0.00373961709518076
130048 127 0.00374081377307532
130560 127.5 0.0037419859973821
131072 128 0.00374313218983819
131584 128.5 0.00374425136595222
132096 129 0.00374534299803752
132608 129.5 0.00374640625832151
133120 130 0.00374743982629295
133632 130.5 0.00374844248264149
134144 131 0.0037494135328842
134656 131.5 0.00375035246945719
135168 132 0.00375125847741382
135680 132.5 0.00375213051282905
136192 133 0.00375296766918604
136704 133.5 0.00375376915345191
137216 134 0.00375453404572285
137728 134.5 0.00375526154057904
138240 135 0.00375595147076332
138752 135.5 0.00375660406244657
139264 136 0.00375721884158396
139776 136.5 0.00375779422419932
140288 137 0.00375832880738427
140800 137.5 0.00375882290207861
141312 138 0.00375927801228306
141824 138.5 0.00375969455753846
142336 139 0.0037600708154725
142848 139.5 0.00376040473963074
143360 140 0.00376069640713901
143872 140.5 0.0037609478214389
144384 141 0.00376116031436408
144896 141.5 0.00376133302304295
145408 142 0.00376146433204189
145920 142.5 0.00376155411696118
146432 143 0.00376160383718699
146944 143.5 0.00376161476796595
147456 144 0.00376158699675423
147968 144.5 0.00376152020285724
148480 145 0.00376141466325615
148992 145.5 0.00376127116593007
149504 146 0.00376109049422837
150016 146.5 0.00376087346253712
150528 147 0.00376062110237608
151040 147.5 0.00376033430414563
151552 148 0.00376001347261136
152064 148.5 0.00375965904854482
152576 149 0.00375927228106437
153088 149.5 0.0037588549346481
153600 150 0.0037584081797861
154112 150.5 0.00375793235432194
154624 151 0.00375742807883478
155136 151.5 0.00375689707771816
155648 152 0.00375634139343926
156160 152.5 0.00375576211730765
156672 153 0.00375515955110251
157184 153.5 0.00375453458091219
157696 154 0.00375388923395174
158208 154.5 0.00375322561979069
158720 155 0.00375254479804975
159232 155.5 0.00375184713797005
159744 156 0.00375113355090343
160256 156.5 0.00375040587004422
160768 157 0.00374966601415319
161280 157.5 0.00374891517773463
161792 158 0.00374815397253177
162304 158.5 0.00374738306353502
162816 159 0.00374660346292364
163328 159.5 0.00374581641945768
163840 160 0.00374502330232488
164352 160.5 0.00374422550445876
164864 161 0.0037434241547786
165376 161.5 0.00374261987224946
165888 162 0.00374181306170564
166400 162.5 0.00374100461343673
166912 163 0.00374019613334084
167424 163.5 0.00373938923932017
167936 164 0.00373858468090901
168448 164.5 0.00373778240562214
168960 165 0.00373698255322395
169472 165.5 0.00373618615116122
169984 166 0.00373539464900616
170496 166.5 0.003734608906473
171008 167 0.00373382888218147
171520 167.5 0.00373305429596368
172032 168 0.0037322853528842
172544 168.5 0.00373152273370663
173056 169 0.00373076708356772
173568 169.5 0.00373001868967852
174080 170 0.00372927754282978
174592 170.5 0.00372854350229405
175104 171 0.00372781644071775
175616 171.5 0.0037270964607206
176128 172 0.00372638402699731
176640 172.5 0.00372567968646706
177152 173 0.00372498354256262
177664 173.5 0.00372429517834206
178176 174 0.00372361428429307
178688 174.5 0.00372294124738585
179200 175 0.00372227687985144
179712 175.5 0.00372162159950932
180224 176 0.0037209751572375
180736 176.5 0.0037203372679764
181248 177 0.00371970826492926
181760 177.5 0.00371908891417263
182272 178 0.00371847971294244
182784 178.5 0.00371788063325106
183296 179 0.00371729156321737
183808 179.5 0.00371671277373929
184320 180 0.00371614484679093
184832 180.5 0.00371558829169942
185344 181 0.00371504337549204
185856 181.5 0.00371451026557779
186368 182 0.00371398920382918
186880 182.5 0.00371348054602445
187392 183 0.00371298472254867
187904 183.5 0.00371250215384011
188416 184 0.00371203311483759
188928 184.5 0.00371157768374045
189440 185 0.00371113592707598
189952 185.5 0.00371070815758251
190464 186 0.00371029489504725
190976 186.5 0.00370989650372886
191488 187 0.00370951296657899
192000 187.5 0.00370914412541835
192512 188 0.003708790071693
193024 188.5 0.00370845114809103
193536 189 0.00370812758008962
194048 189.5 0.00370781927823755
194560 190 0.00370752605955833
195072 190.5 0.00370724790188955
195584 191 0.00370698485091494
196096 191.5 0.00370673679399819
196608 192 0.0037065035178989
197120 192.5 0.00370628496969075
197632 193 0.00370608125896541
198144 193.5 0.0037058923172809
198656 194 0.00370571770583649
199168 194.5 0.0037055569235337
199680 195 0.00370540985793649
200192 195.5 0.00370527676233192
200704 196 0.00370515774858781
201216 196.5 0.00370505244788635
201728 197 0.00370496029715447
202240 197.5 0.00370488110298382
202752 198 0.00370481517763777
203264 198.5 0.00370476288737287
203776 199 0.00370472418227881
204288 199.5 0.00370469867032982
204800 200 0.00370468610572108
205312 200.5 0.00370468667794933
205824 201 0.00370470078740627
206336 201.5 0.00370472863968548
206848 202 0.00370477015782402
207360 202.5 0.00370482525282318
207872 203 0.00370489406051016
208384 203.5 0.0037049768770162
208896 204 0.00370507394449049
209408 204.5 0.00370518536462899
209920 205 0.0037053111732894
210432 205.5 0.00370545142220637
210944 206 0.00370560620183942
211456 206.5 0.0037057756559322
211968 207 0.00370595998054342
212480 207.5 0.00370615934513945
212992 208 0.00370637379480884
213504 208.5 0.0037066032878039
214016 209 0.00370684785482694
214528 209.5 0.00370710764894097
215040 210 0.00370738277333403
215552 210.5 0.00370767311737524
216064 211 0.00370797846948181
216576 211.5 0.00370829878244235
217088 212 0.00370863420213742
217600 212.5 0.00370898477270961
218112 213 0.00370935020856271
218624 213.5 0.00370973007585309
219136 214 0.00371012417867442
219648 214.5 0.003710532652412
220160 215 0.00371095564417319
220672 215.5 0.00371139299203718
221184 216 0.0037118442901162
221696 216.5 0.00371230921960886
222208 217 0.00371278773168402
222720 217.5 0.00371327991296039
223232 218 0.00371378574704897
223744 218.5 0.00371430503417231
224256 219 0.00371483749887501
224768 219.5 0.00371538294532816
225280 220 0.00371594133210828
225792 220.5 0.00371651271850442
226304 221 0.0037170971169964
226816 221.5 0.00371769437697454
227328 222 0.00371830423508763
227840 222.5 0.00371892650610895
228352 223 0.0037195611998667
228864 223.5 0.0037202084069687
229376 224 0.00372086808204468
229888 224.5 0.00372153999657922
230400 225 0.00372222391185677
230912 225.5 0.00372291972674784
231424 226 0.00372362740343104
231936 226.5 0.00372434679583173
232448 227 0.00372507763060637
232960 227.5 0.00372581964634396
233472 228 0.00372657266405011
233984 228.5 0.00372733649099478
234496 229 0.00372811083375184
235008 229.5 0.00372889537301646
235520 230 0.00372968986780831
236032 230.5 0.00373049408121552
236544 231 0.00373130760767904
237056 231.5 0.00373212988459681
237568 232 0.00373296042610061
238080 232.5 0.00373379896065407
238592 233 0.00373464524964552
239104 233.5 0.00373549881775208
