# Scalar ASCII output created by CarpetIOScalar
# created on malvi-BOHK-WAX9X by malvi on Jul 12 2025 at 20:53:38+0200
# parameter filename: "./TOV_example.par"
# Build ID: build-sim-malvi-BOHK-WAX9X-malvi-2025.07.12-13.11.05-262947
# Simulation ID: run-TOV_example-malvi-BOHK-WAX9X-malvi-2025.07.12-18.53.29-420299
# Run ID: run-TOV_example-malvi-BOHK-WAX9X-malvi-2025.07.12-18.53.29-420299
#
# HYDROBASE::vel[0] (hydrobase-vel)
# 1:iteration 2:time 3:data
# data columns: 3:vel[0] 4:vel[1] 5:vel[2]
96768 113.4 0.00879232885581917 0.00879232885581949 0.00879232885581896
97280 114 0.00863731095369337 0.0086373109536939 0.0086373109536933
97792 114.6 0.00847361634315945 0.00847361634316021 0.00847361634315958
98304 115.2 0.00830274505380058 0.00830274505380105 0.00830274505380058
98816 115.8 0.00812592547844924 0.00812592547844937 0.00812592547844907
99328 116.4 0.00794405998791296 0.00794405998791312 0.00794405998791292
99840 117 0.00775810105398544 0.00775810105398534 0.00775810105398539
100352 117.6 0.00756928398425555 0.00756928398425507 0.00756928398425528
100864 118.2 0.00737882837355802 0.00737882837355776 0.00737882837355767
101376 118.8 0.00732248346310542 0.00732248346310518 0.00732248346310492
101888 119.4 0.00728289791693726 0.0072828979169372 0.007282897916937
102400 120 0.00724153949448218 0.00724153949448157 0.00724153949448172
102912 120.6 0.00719810980682588 0.00719810980682514 0.00719810980682534
103424 121.2 0.00715197141500665 0.00715197141500614 0.00715197141500626
103936 121.8 0.00710244676598967 0.00710244676598957 0.00710244676598954
104448 122.4 0.00704905012090088 0.00704905012090113 0.00704905012090094
104960 123 0.00699147000760344 0.0069914700076038 0.00699147000760351
105472 123.6 0.00692957472398001 0.00692957472398004 0.00692957472397966
105984 124.2 0.00686305478733155 0.00686305478733149 0.00686305478733105
106496 124.8 0.00679100454045568 0.00679100454045561 0.00679100454045551
107008 125.4 0.00671319669951342 0.00671319669951324 0.00671319669951354
107520 126 0.00662973491101856 0.00662973491101825 0.00662973491101826
108032 126.6 0.00654044809061119 0.00654044809061096 0.00654044809061056
108544 127.2 0.00644501193670385 0.0064450119367035 0.00644501193670354
109056 127.8 0.00634389773610972 0.00634389773610946 0.00634389773610973
109568 128.4 0.00623446075299609 0.00623446075299611 0.00623446075299601
110080 129 0.00611887369764279 0.00611887369764295 0.00611887369764274
110592 129.6 0.00600025651712992 0.00600025651712983 0.0060002565171301
111104 130.2 0.00588016851427405 0.00588016851427371 0.00588016851427414
111616 130.8 0.00575964935578702 0.00575964935578687 0.0057596493557869
112128 131.4 0.0059473680709466 0.00594736807094675 0.0059473680709467
112640 132 0.0061215991144392 0.00612159911443928 0.00612159911443917
113152 132.6 0.00625461358810829 0.00625461358810791 0.00625461358810836
113664 133.2 0.00634928395210146 0.00634928395210127 0.00634928395210123
114176 133.8 0.00640848567976814 0.00640848567976701 0.00640848567976766
114688 134.4 0.00643504542226878 0.00643504542226769 0.00643504542226832
115200 135 0.00643152110438109 0.00643152110438073 0.00643152110438133
115712 135.6 0.00640029723612504 0.00640029723612565 0.00640029723612507
116224 136.2 0.00634367947587328 0.00634367947587313 0.00634367947587321
116736 136.8 0.00626393774656382 0.006263937746564 0.00626393774656383
117248 137.4 0.00619690973283243 0.00619690973283159 0.00619690973283235
117760 138 0.00617336994159773 0.00617336994159725 0.00617336994159752
118272 138.6 0.00612013821155224 0.0061201382115519 0.00612013821155156
118784 139.2 0.00603987422292768 0.00603987422292698 0.00603987422292669
119296 139.8 0.0059350068425404 0.00593500684253994 0.00593500684253992
119808 140.4 0.00580806588572082 0.00580806588572052 0.00580806588572079
120320 141 0.00566172237970472 0.00566172237970415 0.00566172237970448
120832 141.6 0.00549861214497363 0.00549861214497315 0.00549861214497296
121344 142.2 0.0053211554306981 0.00532115543069787 0.00532115543069729
121856 142.8 0.0051314930121092 0.00513149301210864 0.00513149301210813
122368 143.4 0.00493152283959801 0.00493152283959714 0.00493152283959694
122880 144 0.00472305792552962 0.00472305792552936 0.00472305792552941
123392 144.6 0.00450792073989846 0.004507920739899 0.00450792073989881
123904 145.2 0.004287887039155 0.00428788703915544 0.00428788703915467
124416 145.8 0.00406439453483976 0.00406439453483958 0.00406439453483885
124928 146.4 0.0038383028370978 0.00383830283709741 0.00383830283709733
125440 147 0.00361016070944187 0.00361016070944161 0.00361016070944174
125952 147.6 0.00338058184985151 0.00338058184985119 0.00338058184985094
126464 148.2 0.00315028446978245 0.0031502844697821 0.0031502844697816
126976 148.8 0.00300471810153412 0.0030047181015342 0.00300471810153418
127488 149.4 0.00295010025034182 0.0029501002503417 0.00295010025034169
128000 150 0.00289926030748405 0.00289926030748423 0.00289926030748435
128512 150.6 0.00285212084183104 0.00285212084183124 0.00285212084183136
129024 151.2 0.00280864499193612 0.00280864499193611 0.00280864499193655
129536 151.8 0.00276871507138759 0.0027687150713883 0.00276871507138819
130048 152.4 0.00273210596958772 0.0027321059695882 0.00273210596958795
130560 153 0.00269801661840818 0.00269801661840836 0.00269801661840858
131072 153.6 0.0026659349341307 0.00266593493413092 0.00266593493413128
131584 154.2 0.00263594998004668 0.00263594998004698 0.00263594998004701
132096 154.8 0.00260804135296569 0.0026080413529656 0.00260804135296568
132608 155.4 0.00258190884718259 0.00258190884718273 0.0025819088471824
133120 156 0.00255737754752474 0.0025573775475251 0.00255737754752536
133632 156.6 0.00253451780108506 0.00253451780108533 0.00253451780108535
134144 157.2 0.00251346560313906 0.00251346560313871 0.00251346560313871
134656 157.8 0.00249431462059743 0.00249431462059756 0.00249431462059734
135168 158.4 0.0024770520467231 0.00247705204672349 0.00247705204672384
135680 159 0.00246162482515061 0.00246162482515093 0.00246162482515148
136192 159.6 0.00244863397903016 0.00244863397903046 0.00244863397903062
136704 160.2 0.0024386744503292 0.00243867445032946 0.00243867445032952
137216 160.8 0.00243208845486275 0.00243208845486305 0.00243208845486297
137728 161.4 0.00242892119576529 0.00242892119576549 0.00242892119576536
138240 162 0.0024289441515737 0.00242894415157417 0.00242894415157412
138752 162.6 0.00243200890077062 0.00243200890077096 0.0024320089007712
139264 163.2 0.00243811490565743 0.00243811490565776 0.00243811490565786
139776 163.8 0.00244719825957783 0.00244719825957794 0.00244719825957806
140288 164.4 0.00245905248450708 0.00245905248450717 0.00245905248450734
140800 165 0.00247547294594578 0.00247547294594619 0.00247547294594631
141312 165.6 0.00249516226217704 0.00249516226217751 0.00249516226217793
141824 166.2 0.00251652013117259 0.0025165201311725 0.00251652013117279
142336 166.8 0.00253943449505622 0.00253943449505613 0.00253943449505648
142848 167.4 0.00256500952186182 0.00256500952186202 0.0025650095218619
143360 168 0.00259362489976557 0.00259362489976589 0.00259362489976619
143872 168.6 0.0026242167184345 0.0026242167184342 0.00262421671843458
144384 169.2 0.00263000946137235 0.00263000946137251 0.00263000946137262
144896 169.8 0.00259646284145893 0.00259646284145903 0.00259646284145923
145408 170.4 0.00257178690454793 0.00257178690454834 0.00257178690454865
145920 171 0.0025548092192363 0.00255480921923659 0.00255480921923663
146432 171.6 0.00254465372582754 0.00254465372582757 0.00254465372582769
146944 172.2 0.00253709960092151 0.0025370996009218 0.00253709960092159
147456 172.8 0.00253307298425804 0.00253307298425825 0.00253307298425774
147968 173.4 0.00253210927086859 0.002532109270869 0.00253210927086887
148480 174 0.0025329050816132 0.00253290508161368 0.00253290508161389
148992 174.6 0.00253554831265634 0.0025355483126567 0.00253554831265689
149504 175.2 0.00254101419727369 0.00254101419727368 0.00254101419727364
150016 175.8 0.00254754963635585 0.00254754963635611 0.00254754963635593
150528 176.4 0.0025565525193476 0.00255655251934769 0.00255655251934775
151040 177 0.00256723320170165 0.00256723320170165 0.00256723320170176
151552 177.6 0.00257941270532485 0.00257941270532462 0.00257941270532459
152064 178.2 0.00259305667312313 0.00259305667312338 0.00259305667312314
152576 178.8 0.00260847137637951 0.00260847137637997 0.00260847137638011
153088 179.4 0.00262590642341345 0.0026259064234137 0.00262590642341418
153600 180 0.00264506068067507 0.00264506068067507 0.00264506068067555
154112 180.6 0.00266565467977864 0.00266565467977878 0.00266565467977913
154624 181.2 0.002687912575922 0.00268791257592234 0.00268791257592255
155136 181.8 0.00271259315577491 0.00271259315577502 0.00271259315577504
155648 182.4 0.00274144097256983 0.00274144097256976 0.00274144097256946
156160 183 0.00277440959140004 0.0027744095913999 0.00277440959139972
156672 183.6 0.00281224660565984 0.00281224660565951 0.00281224660565971
157184 184.2 0.00285480048081388 0.00285480048081351 0.0028548004808139
157696 184.8 0.00290160950939994 0.0029016095093998 0.00290160950939982
158208 185.4 0.00295253826039194 0.00295253826039197 0.00295253826039173
158720 186 0.00300710066409585 0.00300710066409586 0.0030071006640959
159232 186.6 0.00306449270163809 0.00306449270163802 0.00306449270163803
159744 187.2 0.00312540671538781 0.00312540671538722 0.00312540671538759
160256 187.8 0.00318902879502411 0.0031890287950235 0.00318902879502372
160768 188.4 0.0032549987411959 0.00325499874119552 0.0032549987411955
161280 189 0.00332309929858919 0.00332309929858956 0.00332309929858952
161792 189.6 0.00339311011276502 0.00339311011276514 0.00339311011276553
162304 190.2 0.00346478048134091 0.00346478048134084 0.00346478048134115
162816 190.8 0.00353787414131385 0.00353787414131398 0.003537874141314
163328 191.4 0.00361217395744388 0.00361217395744404 0.00361217395744381
163840 192 0.00368697136408899 0.00368697136408916 0.0036869713640893
164352 192.6 0.00375746608728523 0.00375746608728548 0.00375746608728567
164864 193.2 0.00382270980306041 0.00382270980306041 0.00382270980306034
165376 193.8 0.00388304165766341 0.00388304165766365 0.00388304165766345
165888 194.4 0.00393869735305843 0.00393869735305875 0.0039386973530587
166400 195 0.003989848932063 0.00398984893206339 0.0039898489320634
166912 195.6 0.0040367091554127 0.00403670915541246 0.00403670915541264
167424 196.2 0.00407950820914541 0.00407950820914529 0.00407950820914526
167936 196.8 0.00411839339659809 0.00411839339659838 0.00411839339659816
168448 197.4 0.00415342661841209 0.00415342661841209 0.00415342661841205
168960 198 0.00418466069717517 0.00418466069717477 0.00418466069717479
169472 198.6 0.00421191419542078 0.00421191419542079 0.00421191419542093
169984 199.2 0.00423522263672594 0.00423522263672633 0.00423522263672621
170496 199.8 0.00425396394075696 0.00425396394075697 0.00425396394075698
171008 200.4 0.00426788612482589 0.00426788612482587 0.00426788612482579
171520 201 0.00427708287845024 0.00427708287845026 0.00427708287844999
172032 201.6 0.00428233206375066 0.00428233206375097 0.00428233206375075
172544 202.2 0.0042842099703566 0.00428420997035643 0.00428420997035626
173056 202.8 0.00428346124117457 0.00428346124117428 0.00428346124117409
173568 203.4 0.00428037205796385 0.00428037205796373 0.00428037205796352
174080 204 0.00427514449749542 0.00427514449749561 0.00427514449749512
174592 204.6 0.00426805250993707 0.00426805250993718 0.00426805250993698
175104 205.2 0.00425898088771789 0.00425898088771756 0.00425898088771795
175616 205.8 0.00424954522401855 0.00424954522401798 0.00424954522401808
176128 206.4 0.00423897312537005 0.00423897312536984 0.00423897312536984
176640 207 0.00422714228487295 0.00422714228487305 0.00422714228487325
177152 207.6 0.00421402845471625 0.00421402845471574 0.0042140284547164
177664 208.2 0.00419996000352152 0.00419996000352125 0.00419996000352193
178176 208.8 0.00418469018288942 0.00418469018288944 0.00418469018288951
178688 209.4 0.00416892409554065 0.00416892409554055 0.00416892409554061
179200 210 0.00415323282604018 0.00415323282604003 0.00415323282604009
179712 210.6 0.0041380471237565 0.00413804712375671 0.00413804712375646
180224 211.2 0.00420854946410439 0.00420854946410448 0.00420854946410477
180736 211.8 0.00428448107540793 0.00428448107540797 0.00428448107540794
181248 212.4 0.00435801612865288 0.00435801612865304 0.00435801612865225
181760 213 0.00442946498090065 0.00442946498090053 0.00442946498089967
182272 213.6 0.00449887344699139 0.00449887344699102 0.00449887344699062
182784 214.2 0.00456620126213451 0.00456620126213451 0.00456620126213507
183296 214.8 0.00463141551466299 0.0046314155146636 0.00463141551466368
183808 215.4 0.00469444281722386 0.004694442817224 0.00469444281722367
184320 216 0.00475513908219777 0.00475513908219737 0.00475513908219678
184832 216.6 0.00481277409745388 0.00481277409745331 0.00481277409745362
185344 217.2 0.00486648200685697 0.00486648200685701 0.00486648200685758
185856 217.8 0.00491578888796521 0.00491578888796535 0.00491578888796522
186368 218.4 0.00496087932074234 0.0049608793207424 0.00496087932074182
186880 219 0.00500218122182625 0.00500218122182596 0.00500218122182589
187392 219.6 0.00503998013456862 0.00503998013456826 0.00503998013456865
187904 220.2 0.00507452673495239 0.00507452673495233 0.00507452673495252
188416 220.8 0.00510601461726933 0.00510601461726961 0.00510601461726955
188928 221.4 0.00513459990693584 0.00513459990693596 0.00513459990693631
189440 222 0.00516037043789688 0.00516037043789704 0.00516037043789743
189952 222.6 0.00518329290453966 0.00518329290453988 0.00518329290453962
190464 223.2 0.00520319793568483 0.00520319793568457 0.0052031979356846
190976 223.8 0.00522016743536509 0.00522016743536439 0.00522016743536474
191488 224.4 0.00523469279853015 0.00523469279852974 0.00523469279853035
192000 225 0.00524787869818828 0.00524787869818841 0.00524787869818834
192512 225.6 0.00526101028033533 0.00526101028033526 0.00526101028033501
193024 226.2 0.00527489787068442 0.00527489787068392 0.00527489787068412
193536 226.8 0.00528979236170472 0.0052897923617043 0.00528979236170425
194048 227.4 0.00530612924644513 0.00530612924644441 0.00530612924644501
194560 228 0.0053252379065747 0.00532523790657433 0.00532523790657501
195072 228.6 0.00534858794835122 0.00534858794835119 0.00534858794835113
195584 229.2 0.00537674337801757 0.00537674337801753 0.00537674337801703
196096 229.8 0.00540975788295074 0.00540975788295017 0.00540975788295014
196608 230.4 0.00544758648042929 0.00544758648042853 0.00544758648042897
197120 231 0.00549008605169701 0.00549008605169661 0.00549008605169676
197632 231.6 0.00553688172200387 0.00553688172200392 0.00553688172200426
198144 232.2 0.00558725833237779 0.00558725833237767 0.00558725833237817
198656 232.8 0.00564039617462576 0.00564039617462554 0.00564039617462563
