# Scalar ASCII output created by CarpetIOScalar
# created on malvi-BOHK-WAX9X by malvi on Jul 12 2025 at 20:53:38+0200
# parameter filename: "./TOV_example.par"
# Build ID: build-sim-malvi-BOHK-WAX9X-malvi-2025.07.12-13.11.05-262947
# Simulation ID: run-TOV_example-malvi-BOHK-WAX9X-malvi-2025.07.12-18.53.29-420299
# Run ID: run-TOV_example-malvi-BOHK-WAX9X-malvi-2025.07.12-18.53.29-420299
#
# ML_BSSN::M1 (ml_bssn-ml_mom)
# 1:iteration 2:time 3:data
# data columns: 3:M1 4:M2 5:M3
118272 138.6 -8.32605286226415e-05 -8.32605286212766e-05 -8.32605286210631e-05
118784 139.2 -8.27440441334392e-05 -8.27440441333504e-05 -8.27440441333273e-05
119296 139.8 -8.18806720244146e-05 -8.18806720260432e-05 -8.18806720251444e-05
119808 140.4 -8.12248035659929e-05 -8.12248035672356e-05 -8.12248035669485e-05
120320 141 -8.09759172254509e-05 -8.097591722498e-05 -8.09759172257829e-05
120832 141.6 -8.08587678733643e-05 -8.08587678722608e-05 -8.08587678725758e-05
121344 142.2 -8.05570314598994e-05 -8.05570314592742e-05 -8.05570314589032e-05
121856 142.8 -8.01379571788168e-05 -8.0137957178501e-05 -8.01379571789325e-05
122368 143.4 -7.99213155013262e-05 -7.99213155010972e-05 -7.99213155020661e-05
122880 144 -7.9933278483932e-05 -7.99332784841525e-05 -7.99332784839951e-05
123392 144.6 -7.97351842624868e-05 -7.97351842633649e-05 -7.97351842624473e-05
123904 145.2 -7.89986060925784e-05 -7.89986060934713e-05 -7.89986060930485e-05
124416 145.8 -7.80746257837549e-05 -7.807462578447e-05 -7.80746257841943e-05
124928 146.4 -7.76642110223001e-05 -7.76642110229117e-05 -7.76642110216008e-05
125440 147 -7.79267418647171e-05 -7.79267418640615e-05 -7.79267418633429e-05
125952 147.6 -7.82316184805249e-05 -7.82316184779539e-05 -7.82316184797061e-05
126464 148.2 -7.79427584845381e-05 -7.79427584820422e-05 -7.79427584848966e-05
126976 148.8 -7.72013242670354e-05 -7.72013242671802e-05 -7.72013242679425e-05
127488 149.4 -7.66445017133378e-05 -7.66445017156378e-05 -7.66445017136159e-05
128000 150 -7.64871579840059e-05 -7.64871579860892e-05 -7.64871579835511e-05
128512 150.6 -7.62993115687777e-05 -7.62993115704759e-05 -7.62993115696117e-05
129024 151.2 -7.57615231404883e-05 -7.57615231425453e-05 -7.57615231431213e-05
129536 151.8 -7.52132632046527e-05 -7.5213263204288e-05 -7.52132632053383e-05
130048 152.4 -7.51518514228677e-05 -7.51518514195959e-05 -7.51518514203864e-05
130560 153 -7.54568426507711e-05 -7.5456842648135e-05 -7.54568426487049e-05
131072 153.6 -7.55194737590963e-05 -7.55194737602712e-05 -7.55194737602485e-05
131584 154.2 -7.50711635774223e-05 -7.50711635796209e-05 -7.50711635785445e-05
132096 154.8 -7.4484736073088e-05 -7.44847360734342e-05 -7.44847360717734e-05
132608 155.4 -7.41678216074768e-05 -7.41678216072275e-05 -7.41678216055723e-05
133120 156 -7.40136153017972e-05 -7.40136153032346e-05 -7.40136153025198e-05
133632 156.6 -7.36935760913117e-05 -7.3693576092777e-05 -7.36935760936937e-05
134144 157.2 -7.32510199962723e-05 -7.32510199956044e-05 -7.32510199972922e-05
134656 157.8 -7.30553893375843e-05 -7.30553893366651e-05 -7.30553893370448e-05
135168 158.4 -7.32215220813695e-05 -7.32215220810859e-05 -7.32215220805617e-05
135680 159 -7.33882082676426e-05 -7.33882082673478e-05 -7.33882082675256e-05
136192 159.6 -7.31545468404858e-05 -7.31545468405551e-05 -7.31545468411802e-05
136704 160.2 -7.25441088820134e-05 -7.25441088831039e-05 -7.25441088825522e-05
137216 160.8 -7.19494125149274e-05 -7.19494125148518e-05 -7.19494125148819e-05
137728 161.4 -7.17208285320788e-05 -7.17208285301695e-05 -7.17208285318006e-05
138240 162 -7.18583455377596e-05 -7.1858345536964e-05 -7.18583455372039e-05
138752 162.6 -7.20416972134123e-05 -7.20416972150821e-05 -7.204169721284e-05
139264 163.2 -7.19572687984497e-05 -7.19572687993362e-05 -7.1957268798048e-05
139776 163.8 -7.16341082469907e-05 -7.16341082459547e-05 -7.16341082474816e-05
140288 164.4 -7.13793947811275e-05 -7.1379394780584e-05 -7.13793947823395e-05
140800 165 -7.13143846944845e-05 -7.13143846955395e-05 -7.13143846959736e-05
141312 165.6 -7.11570447816578e-05 -7.11570447817542e-05 -7.11570447816318e-05
141824 166.2 -7.06749311885733e-05 -7.06749311874663e-05 -7.06749311861594e-05
142336 166.8 -7.0182191920822e-05 -7.01821919210561e-05 -7.01821919181919e-05
142848 167.4 -7.02171903630663e-05 -7.02171903655795e-05 -7.02171903631242e-05
143360 168 -7.07383868978438e-05 -7.07383868996288e-05 -7.07383869003311e-05
143872 168.6 -7.10651774554111e-05 -7.10651774538218e-05 -7.10651774565434e-05
144384 169.2 -7.07617849768465e-05 -7.07617849726851e-05 -7.07617849749411e-05
144896 169.8 -7.01569039426535e-05 -7.01569039397667e-05 -7.01569039408116e-05
145408 170.4 -6.97658330614231e-05 -6.97658330620895e-05 -6.97658330618587e-05
145920 171 -6.96327905798469e-05 -6.96327905827133e-05 -6.96327905805564e-05
146432 171.6 -6.95333254702979e-05 -6.95333254727085e-05 -6.95333254704034e-05
146944 172.2 -6.94599917867319e-05 -6.94599917872222e-05 -6.94599917868079e-05
147456 172.8 -6.95685800506817e-05 -6.95685800493322e-05 -6.95685800501416e-05
147968 173.4 -6.98415642662875e-05 -6.98415642648739e-05 -6.98415642656098e-05
148480 174 -7.00277675138703e-05 -7.00277675132546e-05 -7.00277675145549e-05
148992 174.6 -6.98706877755424e-05 -6.98706877750791e-05 -6.9870687777261e-05
149504 175.2 -6.94159591525437e-05 -6.94159591518469e-05 -6.94159591534361e-05
150016 175.8 -6.90709889166061e-05 -6.90709889169378e-05 -6.90709889166032e-05
150528 176.4 -6.915516503643e-05 -6.91551650382636e-05 -6.91551650359003e-05
151040 177 -6.94741330117718e-05 -6.94741330126798e-05 -6.94741330105197e-05
151552 177.6 -6.96180176671971e-05 -6.96180176659868e-05 -6.9618017665326e-05
152064 178.2 -6.95210523569562e-05 -6.95210523557908e-05 -6.95210523565774e-05
152576 178.8 -6.94433803225452e-05 -6.94433803234939e-05 -6.94433803248698e-05
153088 179.4 -6.95488618711174e-05 -6.95488618730025e-05 -6.95488618733194e-05
153600 180 -6.97132041962934e-05 -6.97132041972228e-05 -6.97132041962025e-05
154112 180.6 -6.97197644800878e-05 -6.97197644796504e-05 -6.97197644787145e-05
154624 181.2 -6.95766761329345e-05 -6.957667613129e-05 -6.95766761316016e-05
155136 181.8 -6.95283709698923e-05 -6.95283709675884e-05 -6.95283709682761e-05
155648 182.4 -6.96754524084692e-05 -6.96754524071873e-05 -6.9675452407827e-05
156160 183 -6.97887738941794e-05 -6.97887738953025e-05 -6.9788773896334e-05
156672 183.6 -6.96655735113567e-05 -6.96655735137512e-05 -6.96655735143636e-05
157184 184.2 -6.94408852032931e-05 -6.94408852043811e-05 -6.94408852033243e-05
157696 184.8 -6.93671839229395e-05 -6.93671839216732e-05 -6.93671839196163e-05
158208 185.4 -6.94932258090969e-05 -6.94932258067502e-05 -6.94932258055011e-05
158720 186 -6.96971624376151e-05 -6.96971624362697e-05 -6.96971624356918e-05
159232 186.6 -6.98662346750541e-05 -6.98662346750717e-05 -6.98662346743828e-05
159744 187.2 -6.99557687419693e-05 -6.9955768742953e-05 -6.99557687426342e-05
160256 187.8 -6.99802392323871e-05 -6.99802392341087e-05 -6.99802392348428e-05
160768 188.4 -6.99835602399111e-05 -6.9983560241519e-05 -6.9983560242447e-05
161280 189 -6.99820828381234e-05 -6.9982082837737e-05 -6.99820828386548e-05
161792 189.6 -6.99680193151194e-05 -6.99680193124219e-05 -6.99680193133414e-05
162304 190.2 -6.99816211510514e-05 -6.99816211483328e-05 -6.99816211491258e-05
