# Scalar ASCII output created by CarpetIOScalar
# created on malvi-BOHK-WAX9X by malvi on Jul 12 2025 at 20:53:38+0200
# parameter filename: "./TOV_example.par"
# Build ID: build-sim-malvi-BOHK-WAX9X-malvi-2025.07.12-13.11.05-262947
# Simulation ID: run-TOV_example-malvi-BOHK-WAX9X-malvi-2025.07.12-18.53.29-420299
# Run ID: run-TOV_example-malvi-BOHK-WAX9X-malvi-2025.07.12-18.53.29-420299
#
# HYDROBASE::vel[0] (hydrobase-vel)
# 1:iteration 2:time 3:data
# data columns: 3:vel[0] 4:vel[1] 5:vel[2]
78336 91.8 -0.322657942041457 -0.32265794204146 -0.322657942041466
78848 92.4 -0.321703088806887 -0.32170308880689 -0.321703088806897
79360 93 -0.320864087280598 -0.320864087280599 -0.320864087280607
79872 93.6 -0.320150757036754 -0.320150757036754 -0.320150757036764
80384 94.2 -0.319544999072598 -0.3195449990726 -0.31954499907261
80896 94.8 -0.318605296289878 -0.318605296289883 -0.318605296289892
81408 95.4 -0.317204070067426 -0.317204070067428 -0.317204070067436
81920 96 -0.31577710493195 -0.315777104931949 -0.315777104931957
82432 96.6 -0.314338311790201 -0.314338311790201 -0.31433831179021
82944 97.2 -0.312894518072161 -0.312894518072165 -0.312894518072174
83456 97.8 -0.311437484747185 -0.311437484747189 -0.3114374847472
83968 98.4 -0.309825671283073 -0.309825671283076 -0.309825671283086
84480 99 -0.308224194644675 -0.308224194644677 -0.308224194644686
84992 99.6 -0.306664738632401 -0.306664738632402 -0.306664738632413
85504 100.2 -0.305224756157508 -0.305224756157508 -0.305224756157521
86016 100.8 -0.304343680667302 -0.304343680667304 -0.304343680667315
86528 101.4 -0.303539080577606 -0.30353908057761 -0.303539080577619
87040 102 -0.302802014560356 -0.302802014560358 -0.302802014560369
87552 102.6 -0.302119056483123 -0.302119056483124 -0.302119056483134
88064 103.2 -0.301477548739495 -0.301477548739496 -0.301477548739505
88576 103.8 -0.300866837888678 -0.30086683788868 -0.30086683788869
89088 104.4 -0.300278613997165 -0.300278613997168 -0.300278613997179
89600 105 -0.299707167837373 -0.299707167837375 -0.299707167837386
90112 105.6 -0.29914918403498 -0.299149184034981 -0.29914918403499
90624 106.2 -0.298602693805006 -0.298602693805007 -0.298602693805016
91136 106.8 -0.298065718498706 -0.298065718498707 -0.298065718498717
91648 107.4 -0.297535930803702 -0.297535930803704 -0.297535930803714
92160 108 -0.297011357203176 -0.297011357203177 -0.297011357203186
92672 108.6 -0.296491025514196 -0.296491025514197 -0.296491025514204
93184 109.2 -0.29597658180107 -0.295976581801072 -0.295976581801078
93696 109.8 -0.295466646433179 -0.295466646433181 -0.295466646433188
94208 110.4 -0.294935694760592 -0.294935694760593 -0.294935694760601
94720 111 -0.294283722692544 -0.294283722692543 -0.294283722692552
95232 111.6 -0.29351767753282 -0.293517677532819 -0.293517677532827
95744 112.2 -0.292650694447693 -0.292650694447695 -0.2926506944477
96256 112.8 -0.291643457998857 -0.291643457998859 -0.291643457998862
96768 113.4 -0.290470874421807 -0.290470874421807 -0.290470874421811
97280 114 -0.289151857942769 -0.289151857942769 -0.289151857942774
97792 114.6 -0.287714204242595 -0.287714204242597 -0.287714204242601
98304 115.2 -0.286184286233545 -0.286184286233547 -0.286184286233549
98816 115.8 -0.284587069784879 -0.284587069784877 -0.284587069784881
99328 116.4 -0.282939103825723 -0.282939103825722 -0.282939103825726
99840 117 -0.281234712634063 -0.281234712634065 -0.281234712634068
100352 117.6 -0.279482563847827 -0.279482563847829 -0.279482563847831
100864 118.2 -0.277698701668121 -0.277698701668121 -0.277698701668123
101376 118.8 -0.275901631261368 -0.275901631261368 -0.27590163126137
101888 119.4 -0.274110374752846 -0.274110374752848 -0.274110374752849
102400 120 -0.27233417997944 -0.272334179979443 -0.272334179979442
102912 120.6 -0.27057364629831 -0.270573646298313 -0.270573646298311
103424 121.2 -0.26882765671845 -0.268827656718453 -0.268827656718452
103936 121.8 -0.267098059247888 -0.267098059247891 -0.267098059247893
104448 122.4 -0.265398342541888 -0.265398342541888 -0.265398342541892
104960 123 -0.263748539695754 -0.263748539695753 -0.263748539695754
105472 123.6 -0.262114706234498 -0.2621147062345 -0.262114706234498
105984 124.2 -0.260416591777312 -0.260416591777314 -0.260416591777313
106496 124.8 -0.258521810564439 -0.25852181056444 -0.258521810564441
107008 125.4 -0.256337600505283 -0.256337600505283 -0.256337600505283
107520 126 -0.253879316238517 -0.253879316238518 -0.253879316238518
108032 126.6 -0.251374630995337 -0.251374630995341 -0.25137463099534
108544 127.2 -0.248995769477962 -0.248995769477965 -0.248995769477964
109056 127.8 -0.246649357257928 -0.24664935725793 -0.246649357257929
109568 128.4 -0.244394347105737 -0.244394347105736 -0.244394347105737
110080 129 -0.244492352605895 -0.244492352605898 -0.244492352605895
110592 129.6 -0.245248996391481 -0.245248996391484 -0.245248996391481
111104 130.2 -0.245926671404868 -0.245926671404871 -0.245926671404868
111616 130.8 -0.246543893759082 -0.246543893759084 -0.246543893759082
112128 131.4 -0.247093091218418 -0.247093091218419 -0.247093091218418
112640 132 -0.247572353354579 -0.247572353354581 -0.247572353354581
113152 132.6 -0.247982462141545 -0.247982462141547 -0.247982462141546
113664 133.2 -0.248326056820409 -0.248326056820411 -0.248326056820409
114176 133.8 -0.248608282230169 -0.24860828223017 -0.248608282230168
114688 134.4 -0.248846956342722 -0.248846956342724 -0.248846956342722
115200 135 -0.24905256568529 -0.249052565685291 -0.249052565685291
115712 135.6 -0.249225868716523 -0.249225868716524 -0.249225868716524
116224 136.2 -0.249368472602871 -0.249368472602873 -0.249368472602873
116736 136.8 -0.249483133000172 -0.249483133000174 -0.249483133000175
117248 137.4 -0.249570906672346 -0.249570906672347 -0.249570906672348
117760 138 -0.249632476453691 -0.249632476453691 -0.249632476453693
118272 138.6 -0.249669562221834 -0.249669562221834 -0.249669562221835
118784 139.2 -0.249684091982654 -0.249684091982654 -0.249684091982654
119296 139.8 -0.249677441102452 -0.249677441102453 -0.249677441102453
119808 140.4 -0.249649257420733 -0.249649257420735 -0.249649257420736
120320 141 -0.24960019158702 -0.249600191587022 -0.249600191587023
120832 141.6 -0.249533803407505 -0.249533803407505 -0.249533803407506
121344 142.2 -0.249452505886074 -0.249452505886074 -0.249452505886074
121856 142.8 -0.249358005920622 -0.249358005920623 -0.249358005920624
122368 143.4 -0.249252403594741 -0.249252403594743 -0.249252403594744
122880 144 -0.249143477498365 -0.249143477498365 -0.249143477498366
123392 144.6 -0.249035601453246 -0.249035601453245 -0.249035601453247
123904 145.2 -0.248934387997509 -0.248934387997509 -0.248934387997512
124416 145.8 -0.248845137821295 -0.248845137821297 -0.248845137821298
124928 146.4 -0.248772259315359 -0.248772259315361 -0.248772259315361
125440 147 -0.248731936072642 -0.248731936072643 -0.248731936072644
125952 147.6 -0.248885860957817 -0.248885860957817 -0.248885860957819
126464 148.2 -0.24926941610323 -0.24926941610323 -0.249269416103231
126976 148.8 -0.249841614517657 -0.24984161451766 -0.249841614517659
127488 149.4 -0.250557615002505 -0.250557615002506 -0.250557615002507
128000 150 -0.251365421626872 -0.251365421626872 -0.251365421626875
128512 150.6 -0.252266388630026 -0.252266388630026 -0.252266388630028
129024 151.2 -0.253216616189531 -0.253216616189532 -0.253216616189533
129536 151.8 -0.254188351196407 -0.254188351196408 -0.254188351196409
130048 152.4 -0.255198060516656 -0.255198060516657 -0.255198060516658
130560 153 -0.256252071324807 -0.256252071324807 -0.256252071324809
131072 153.6 -0.257346094552278 -0.257346094552278 -0.257346094552279
131584 154.2 -0.258475628199423 -0.258475628199424 -0.258475628199424
132096 154.8 -0.259629321361105 -0.259629321361107 -0.259629321361106
132608 155.4 -0.26096662091171 -0.260966620911712 -0.260966620911712
133120 156 -0.262327480223568 -0.26232748022357 -0.26232748022357
133632 156.6 -0.263470783453869 -0.26347078345387 -0.263470783453872
134144 157.2 -0.264355290683067 -0.264355290683068 -0.264355290683069
134656 157.8 -0.265140337191632 -0.265140337191634 -0.265140337191634
135168 158.4 -0.265808024564836 -0.265808024564839 -0.265808024564838
135680 159 -0.266140657451477 -0.26614065745148 -0.26614065745148
136192 159.6 -0.266429737860331 -0.266429737860331 -0.266429737860332
136704 160.2 -0.266662493267199 -0.266662493267199 -0.2666624932672
137216 160.8 -0.266836028119957 -0.266836028119957 -0.266836028119958
137728 161.4 -0.266950086593335 -0.266950086593337 -0.266950086593337
138240 162 -0.267005283122271 -0.267005283122273 -0.267005283122273
138752 162.6 -0.267002645419527 -0.267002645419527 -0.267002645419527
139264 163.2 -0.266941278802468 -0.266941278802469 -0.266941278802469
139776 163.8 -0.266819709952821 -0.266819709952821 -0.266819709952822
140288 164.4 -0.266464614720748 -0.266464614720747 -0.26646461472075
140800 165 -0.265582564150616 -0.265582564150616 -0.265582564150617
141312 165.6 -0.264320332557247 -0.264320332557248 -0.264320332557247
141824 166.2 -0.263841009620428 -0.263841009620425 -0.263841009620428
142336 166.8 -0.265701478815301 -0.265701478815299 -0.2657014788153
142848 167.4 -0.267486806959693 -0.26748680695969 -0.267486806959694
143360 168 -0.269198236790978 -0.269198236790974 -0.26919823679098
143872 168.6 -0.27083675819367 -0.270836758193666 -0.270836758193672
144384 169.2 -0.272404086388941 -0.272404086388938 -0.272404086388942
144896 169.8 -0.273902481833122 -0.273902481833121 -0.273902481833123
145408 170.4 -0.275333964845704 -0.275333964845702 -0.275333964845704
145920 171 -0.276707328438224 -0.276707328438222 -0.276707328438226
146432 171.6 -0.278028805715611 -0.278028805715611 -0.278028805715614
146944 172.2 -0.279301584020555 -0.279301584020554 -0.279301584020555
147456 172.8 -0.280528331722764 -0.280528331722761 -0.280528331722762
147968 173.4 -0.281710903110999 -0.281710903110996 -0.281710903110998
148480 174 -0.28285095979019 -0.282850959790188 -0.282850959790192
148992 174.6 -0.283950317351872 -0.28395031735187 -0.283950317351874
149504 175.2 -0.285010528809244 -0.285010528809242 -0.285010528809246
150016 175.8 -0.286032742658063 -0.286032742658061 -0.286032742658064
150528 176.4 -0.287017920305305 -0.287017920305303 -0.287017920305307
151040 177 -0.287965202278037 -0.287965202278035 -0.287965202278037
151552 177.6 -0.288807904314267 -0.288807904314264 -0.288807904314266
152064 178.2 -0.289476177093786 -0.289476177093782 -0.289476177093785
152576 178.8 -0.289987969570181 -0.289987969570176 -0.28998796957018
153088 179.4 -0.290360594756612 -0.290360594756609 -0.290360594756612
153600 180 -0.29061453835313 -0.290614538353126 -0.29061453835313
154112 180.6 -0.290773877004838 -0.290773877004835 -0.290773877004838
154624 181.2 -0.29085980390516 -0.290859803905158 -0.290859803905162
155136 181.8 -0.290890034943346 -0.290890034943345 -0.290890034943348
155648 182.4 -0.290879578128983 -0.290879578128981 -0.290879578128985
156160 183 -0.290840073463123 -0.290840073463119 -0.290840073463124
156672 183.6 -0.290781678527699 -0.290781678527694 -0.2907816785277
157184 184.2 -0.290713860298549 -0.290713860298545 -0.290713860298551
157696 184.8 -0.290415128121294 -0.290415128121291 -0.290415128121293
158208 185.4 -0.289811160173324 -0.289811160173324 -0.289811160173322
158720 186 -0.28894161396034 -0.288941613960339 -0.288941613960342
159232 186.6 -0.287925409355352 -0.287925409355347 -0.287925409355356
159744 187.2 -0.287072830989666 -0.28707283098966 -0.287072830989669
160256 187.8 -0.286412570117938 -0.286412570117934 -0.286412570117938
160768 188.4 -0.285920347575484 -0.285920347575481 -0.285920347575483
161280 189 -0.28557874808003 -0.285578748080027 -0.28557874808003
161792 189.6 -0.285375570941145 -0.285375570941141 -0.285375570941145
162304 190.2 -0.285302670181526 -0.28530267018152 -0.285302670181525
162816 190.8 -0.285406444857264 -0.285406444857259 -0.285406444857264
163328 191.4 -0.285794660855194 -0.285794660855194 -0.285794660855196
163840 192 -0.286461164864267 -0.286461164864267 -0.286461164864269
164352 192.6 -0.287427359470673 -0.287427359470669 -0.287427359470671
164864 193.2 -0.288863885901003 -0.288863885900996 -0.288863885900999
165376 193.8 -0.290289453393587 -0.290289453393581 -0.290289453393584
165888 194.4 -0.29167677260961 -0.291676772609606 -0.291676772609609
166400 195 -0.29302983868814 -0.293029838688137 -0.29302983868814
166912 195.6 -0.294349228824218 -0.294349228824217 -0.294349228824219
167424 196.2 -0.295634232414254 -0.295634232414254 -0.295634232414256
167936 196.8 -0.296884187580004 -0.296884187580002 -0.296884187580004
168448 197.4 -0.298098261986255 -0.29809826198625 -0.298098261986254
168960 198 -0.299276072171516 -0.29927607217151 -0.299276072171514
169472 198.6 -0.300442995445378 -0.300442995445375 -0.300442995445375
169984 199.2 -0.301628582881864 -0.301628582881862 -0.301628582881861
170496 199.8 -0.302549563190424 -0.30254956319042 -0.302549563190422
171008 200.4 -0.303438556094782 -0.303438556094779 -0.303438556094782
171520 201 -0.304299192427274 -0.304299192427271 -0.304299192427273
172032 201.6 -0.305130153241111 -0.305130153241108 -0.305130153241108
172544 202.2 -0.305931471505741 -0.305931471505739 -0.305931471505739
173056 202.8 -0.306703923216073 -0.30670392321607 -0.306703923216071
173568 203.4 -0.307448755636443 -0.307448755636439 -0.307448755636441
174080 204 -0.308168460840015 -0.308168460840011 -0.308168460840013
174592 204.6 -0.308864631388271 -0.308864631388268 -0.308864631388269
175104 205.2 -0.309538620421425 -0.309538620421422 -0.309538620421422
175616 205.8 -0.31019167994727 -0.310191679947268 -0.310191679947268
176128 206.4 -0.310825276043725 -0.310825276043724 -0.310825276043725
176640 207 -0.311440520595868 -0.311440520595868 -0.311440520595868
177152 207.6 -0.311989060950446 -0.311989060950442 -0.311989060950444
177664 208.2 -0.312428229820413 -0.312428229820407 -0.312428229820411
178176 208.8 -0.312769351373342 -0.312769351373338 -0.312769351373341
178688 209.4 -0.313024234090098 -0.313024234090096 -0.313024234090098
179200 210 -0.313206119532226 -0.313206119532225 -0.313206119532226
179712 210.6 -0.313327521785981 -0.313327521785976 -0.313327521785978
180224 211.2 -0.313398732099477 -0.313398732099471 -0.313398732099472
180736 211.8 -0.313430833505751 -0.313430833505747 -0.313430833505748
181248 212.4 -0.313433530860007 -0.313433530860005 -0.313433530860007
181760 213 -0.313416202620444 -0.31341620262044 -0.313416202620443
182272 213.6 -0.313395481809924 -0.313395481809919 -0.313395481809921
182784 214.2 -0.313383054749716 -0.313383054749712 -0.313383054749712
183296 214.8 -0.313403283169839 -0.313403283169837 -0.313403283169837
183808 215.4 -0.313414896173319 -0.313414896173316 -0.313414896173317
184320 216 -0.313220182649 -0.313220182648997 -0.313220182648998
184832 216.6 -0.312944492877324 -0.31294449287732 -0.312944492877323
185344 217.2 -0.312560962676973 -0.31256096267697 -0.312560962676971
185856 217.8 -0.312091778109543 -0.312091778109539 -0.31209177810954
186368 218.4 -0.311620723520736 -0.31162072352073 -0.311620723520731
186880 219 -0.311141608748691 -0.311141608748684 -0.311141608748686
187392 219.6 -0.31068867081216 -0.310688670812155 -0.310688670812155
187904 220.2 -0.310280009291084 -0.310280009291081 -0.31028000929108
188416 220.8 -0.3099306059712 -0.309930605971197 -0.309930605971196
188928 221.4 -0.309654169508171 -0.309654169508167 -0.309654169508168
189440 222 -0.309456254153367 -0.309456254153362 -0.309456254153364
189952 222.6 -0.309396330363647 -0.309396330363643 -0.309396330363644
190464 223.2 -0.309535209715494 -0.309535209715489 -0.30953520971549
190976 223.8 -0.309913946952998 -0.309913946952994 -0.309913946952995
191488 224.4 -0.310633968782209 -0.310633968782205 -0.310633968782205
192000 225 -0.311374950628268 -0.311374950628263 -0.311374950628264
192512 225.6 -0.312144867558766 -0.31214486755876 -0.312144867558764
193024 226.2 -0.3129140699575 -0.312914069957494 -0.312914069957497
193536 226.8 -0.313685250327653 -0.313685250327647 -0.313685250327649
194048 227.4 -0.314458689154898 -0.314458689154892 -0.314458689154893
194560 228 -0.315227522293639 -0.315227522293634 -0.315227522293636
195072 228.6 -0.315987636799561 -0.315987636799557 -0.31598763679956
195584 229.2 -0.316741177364147 -0.316741177364143 -0.316741177364145
196096 229.8 -0.317487499601343 -0.317487499601338 -0.31748749960134
196608 230.4 -0.318224551521049 -0.318224551521044 -0.318224551521046
197120 231 -0.318949802772405 -0.318949802772401 -0.318949802772402
197632 231.6 -0.319660643315843 -0.319660643315839 -0.31966064331584
198144 232.2 -0.320354700153142 -0.320354700153138 -0.320354700153141
198656 232.8 -0.321026817116483 -0.321026817116479 -0.321026817116482
199168 233.4 -0.321877244354589 -0.321877244354586 -0.321877244354586
199680 234 -0.322327822533884 -0.32232782253388 -0.32232782253388
200192 234.6 -0.322599580782163 -0.32259958078216 -0.322599580782161
200704 235.2 -0.322839606019863 -0.32283960601986 -0.322839606019863
201216 235.8 -0.323049754778301 -0.323049754778298 -0.323049754778302
201728 236.4 -0.32323275846735 -0.323232758467348 -0.323232758467348
202240 237 -0.323392087795832 -0.32339208779583 -0.323392087795828
202752 237.6 -0.323500417360106 -0.323500417360102 -0.323500417360103
