# Scalar ASCII output created by CarpetIOScalar
# created on malvi-BOHK-WAX9X by malvi on Jul 12 2025 at 20:53:38+0200
# parameter filename: "./TOV_example.par"
# Build ID: build-sim-malvi-BOHK-WAX9X-malvi-2025.07.12-13.11.05-262947
# Simulation ID: run-TOV_example-malvi-BOHK-WAX9X-malvi-2025.07.12-18.53.29-420299
# Run ID: run-TOV_example-malvi-BOHK-WAX9X-malvi-2025.07.12-18.53.29-420299
#
# ML_BSSN::M1 (ml_bssn-ml_mom)
# 1:iteration 2:time 3:data
# data columns: 3:M1 4:M2 5:M3
15872 18.6 2.59468391099762e-06 2.59468391098948e-06 2.59468391098693e-06
16384 19.2 2.8103949912237e-06 2.81039499121825e-06 2.81039499123011e-06
16896 19.8 2.88252723501488e-06 2.88252723501487e-06 2.88252723502248e-06
17408 20.4 2.83950334591073e-06 2.83950334591684e-06 2.83950334591273e-06
17920 21 2.8672389297693e-06 2.86723892976863e-06 2.86723892976722e-06
18432 21.6 2.999219541749e-06 2.99921954174258e-06 2.9992195417483e-06
18944 22.2 3.07013190500106e-06 3.07013190499247e-06 3.07013190500952e-06
19456 22.8 3.08442442252222e-06 3.08442442251509e-06 3.08442442251675e-06
19968 23.4 3.05275134098022e-06 3.05275134097818e-06 3.05275134096968e-06
20480 24 2.93392758329814e-06 2.93392758328369e-06 2.93392758329208e-06
20992 24.6 2.8451373066505e-06 2.84513730664109e-06 2.84513730664543e-06
21504 25.2 2.85173702949246e-06 2.85173702950214e-06 2.85173702949339e-06
22016 25.8 2.85433502588004e-06 2.85433502588709e-06 2.85433502588834e-06
22528 26.4 2.79678074674254e-06 2.79678074673743e-06 2.79678074676019e-06
23040 27 2.70827216822895e-06 2.70827216824144e-06 2.7082721682468e-06
23552 27.6 2.6612429375727e-06 2.66124293758021e-06 2.66124293757125e-06
24064 28.2 2.68729464545279e-06 2.68729464544914e-06 2.6872946454549e-06
24576 28.8 2.76023191873872e-06 2.76023191873384e-06 2.76023191875271e-06
25088 29.4 2.89172796582849e-06 2.89172796583072e-06 2.89172796584179e-06
25600 30 3.04861396740394e-06 3.04861396739928e-06 3.04861396741362e-06
26112 30.6 3.1254610412472e-06 3.12546104122937e-06 3.12546104125419e-06
26624 31.2 3.14361581309363e-06 3.14361581308304e-06 3.14361581308832e-06
27136 31.8 3.20747750853787e-06 3.2074775085349e-06 3.20747750854022e-06
27648 32.4 3.26553129977527e-06 3.26553129977235e-06 3.26553129979009e-06
28160 33 3.25360669412883e-06 3.2536066941315e-06 3.25360669414538e-06
28672 33.6 3.21703647736047e-06 3.21703647737044e-06 3.21703647737797e-06
29184 34.2 3.18807146799202e-06 3.18807146799689e-06 3.18807146801059e-06
29696 34.8 3.15945516815273e-06 3.15945516815503e-06 3.15945516816867e-06
30208 35.4 3.14205418497591e-06 3.1420541849609e-06 3.14205418498268e-06
30720 36 3.16189067703088e-06 3.16189067702779e-06 3.16189067704088e-06
31232 36.6 3.18855137695325e-06 3.18855137696323e-06 3.18855137695967e-06
31744 37.2 3.17675298953295e-06 3.17675298953073e-06 3.1767529895311e-06
32256 37.8 3.13602370800859e-06 3.13602370800137e-06 3.13602370801342e-06
32768 38.4 3.11474381330897e-06 3.11474381331501e-06 3.1147438133219e-06
33280 39 3.14911598067907e-06 3.1491159806803e-06 3.14911598069199e-06
33792 39.6 3.19439441775808e-06 3.19439441774604e-06 3.19439441777318e-06
34304 40.2 3.20027406799702e-06 3.20027406799934e-06 3.20027406801469e-06
34816 40.8 3.19212801692912e-06 3.19212801693321e-06 3.19212801693725e-06
35328 41.4 3.18451454671508e-06 3.18451454671008e-06 3.18451454673004e-06
35840 42 3.16054806439869e-06 3.16054806438952e-06 3.16054806441296e-06
36352 42.6 3.14746145927931e-06 3.14746145927147e-06 3.14746145927985e-06
36864 43.2 3.15594563660056e-06 3.15594563660609e-06 3.15594563660135e-06
37376 43.8 3.13198490134933e-06 3.13198490135574e-06 3.13198490136111e-06
37888 44.4 3.07732272268131e-06 3.07732272269404e-06 3.07732272270291e-06
38400 45 3.06396284974932e-06 3.06396284976453e-06 3.06396284975893e-06
38912 45.6 3.11246696567605e-06 3.11246696567594e-06 3.11246696566634e-06
39424 46.2 3.16057461373141e-06 3.160574613725e-06 3.16057461373198e-06
39936 46.8 3.15482229388475e-06 3.15482229388365e-06 3.15482229389351e-06
40448 47.4 3.13387218676722e-06 3.13387218676584e-06 3.13387218676627e-06
40960 48 3.12244208909724e-06 3.12244208910103e-06 3.12244208910486e-06
41472 48.6 3.10035816953999e-06 3.10035816954951e-06 3.10035816956689e-06
41984 49.2 3.05498054141187e-06 3.05498054140887e-06 3.05498054143274e-06
42496 49.8 3.02124748209486e-06 3.02124748207751e-06 3.02124748209421e-06
43008 50.4 3.03313479137824e-06 3.0331347913615e-06 3.03313479137348e-06
43520 51 3.0501242409951e-06 3.05012424099713e-06 3.05012424100356e-06
44032 51.6 3.07084575141042e-06 3.07084575142163e-06 3.07084575142336e-06
44544 52.2 3.10608303028046e-06 3.10608303028139e-06 3.10608303028838e-06
45056 52.8 3.13124594642925e-06 3.1312459464313e-06 3.1312459464378e-06
45568 53.4 3.12675885382263e-06 3.12675885381933e-06 3.12675885383647e-06
46080 54 3.11116090438002e-06 3.11116090436566e-06 3.11116090437836e-06
46592 54.6 3.11082438370075e-06 3.11082438369998e-06 3.11082438369061e-06
47104 55.2 3.11739928908599e-06 3.11739928910218e-06 3.11739928909064e-06
47616 55.8 3.10849985811206e-06 3.10849985812321e-06 3.10849985812636e-06
48128 56.4 3.08543458480152e-06 3.08543458479964e-06 3.08543458479867e-06
48640 57 3.06303972939022e-06 3.06303972938279e-06 3.0630397293908e-06
49152 57.6 3.05431303026432e-06 3.05431303025944e-06 3.05431303028415e-06
49664 58.2 3.07000946505879e-06 3.0700094650592e-06 3.07000946508201e-06
50176 58.8 3.10193647595949e-06 3.10193647595914e-06 3.1019364759694e-06
50688 59.4 3.10748692257577e-06 3.10748692256915e-06 3.10748692257099e-06
51200 60 3.07227510250572e-06 3.07227510249556e-06 3.07227510248931e-06
51712 60.6 3.04927950877612e-06 3.04927950876682e-06 3.04927950876135e-06
52224 61.2 3.07183922962968e-06 3.07183922962599e-06 3.0718392296161e-06
52736 61.8 3.11365482568795e-06 3.11365482569468e-06 3.11365482568141e-06
53248 62.4 3.13225772484842e-06 3.13225772484733e-06 3.13225772485577e-06
53760 63 3.10596747692418e-06 3.10596747691083e-06 3.10596747693352e-06
54272 63.6 3.06669136116565e-06 3.06669136115841e-06 3.06669136117484e-06
54784 64.2 3.02265879539292e-06 3.02265879540025e-06 3.02265879540741e-06
55296 64.8 2.97697963554914e-06 2.97697963554482e-06 2.97697963554805e-06
55808 65.4 2.97013818061171e-06 2.97013818060333e-06 2.97013818059611e-06
56320 66 3.0061986774614e-06 3.00619867746567e-06 3.00619867745837e-06
56832 66.6 3.03906874986207e-06 3.03906874986611e-06 3.03906874987418e-06
57344 67.2 3.03534756327973e-06 3.03534756327018e-06 3.03534756328357e-06
57856 67.8 3.02345727930675e-06 3.02345727928607e-06 3.02345727929466e-06
58368 68.4 3.01646234855291e-06 3.01646234853654e-06 3.01646234854665e-06
58880 69 3.00912743434506e-06 3.00912743434046e-06 3.0091274343458e-06
59392 69.6 3.01611053153333e-06 3.01611053153483e-06 3.01611053153295e-06
59904 70.2 3.02755242982798e-06 3.02755242982347e-06 3.0275524298272e-06
60416 70.8 3.03552767906961e-06 3.03552767905552e-06 3.03552767907013e-06
60928 71.4 3.05310797980197e-06 3.05310797978123e-06 3.0531079797963e-06
61440 72 3.07948568564242e-06 3.07948568563202e-06 3.0794856856369e-06
61952 72.6 3.10253585209708e-06 3.10253585211047e-06 3.10253585209873e-06
62464 73.2 3.11690539551704e-06 3.11690539552854e-06 3.11690539551741e-06
62976 73.8 3.11526603907474e-06 3.11526603906647e-06 3.11526603906877e-06
63488 74.4 3.1054947137537e-06 3.10549471374698e-06 3.10549471375415e-06
64000 75 3.10227626681868e-06 3.102276266823e-06 3.10227626682746e-06
64512 75.6 3.10445157288058e-06 3.1044515728794e-06 3.1044515728768e-06
65024 76.2 3.12134845665647e-06 3.12134845664468e-06 3.12134845664781e-06
65536 76.8 3.15136001080315e-06 3.15136001078812e-06 3.151360010801e-06
66048 77.4 3.17074006296321e-06 3.17074006295641e-06 3.17074006297126e-06
66560 78 3.16868097334705e-06 3.16868097335426e-06 3.16868097335952e-06
67072 78.6 3.17046086638501e-06 3.17046086640475e-06 3.17046086639788e-06
67584 79.2 3.19972972697058e-06 3.19972972699666e-06 3.19972972697627e-06
68096 79.8 3.23557030855543e-06 3.23557030856359e-06 3.23557030854612e-06
68608 80.4 3.24999136972433e-06 3.24999136970865e-06 3.2499913697105e-06
69120 81 3.24403830035639e-06 3.24403830033461e-06 3.24403830034983e-06
69632 81.6 3.23746599552414e-06 3.23746599551257e-06 3.23746599552571e-06
70144 82.2 3.23732122983102e-06 3.23732122983209e-06 3.23732122983843e-06
70656 82.8 3.25058410313676e-06 3.25058410314615e-06 3.25058410314492e-06
71168 83.4 3.26598783072041e-06 3.26598783073321e-06 3.26598783072592e-06
71680 84 3.26873144356016e-06 3.26873144356848e-06 3.26873144355794e-06
72192 84.6 3.26506698524398e-06 3.26506698525055e-06 3.26506698523978e-06
72704 85.2 3.28288483618117e-06 3.28288483619728e-06 3.28288483618613e-06
73216 85.8 3.32000810151657e-06 3.32000810153221e-06 3.32000810152675e-06
73728 86.4 3.341353507842e-06 3.3413535078441e-06 3.34135350784688e-06
74240 87 3.34528933125347e-06 3.34528933124702e-06 3.34528933124278e-06
74752 87.6 3.33746186194621e-06 3.33746186194307e-06 3.33746186193466e-06
75264 88.2 3.32659079115344e-06 3.32659079115739e-06 3.32659079115955e-06
75776 88.8 3.32896634998203e-06 3.32896634998502e-06 3.3289663499916e-06
76288 89.4 3.34426400502352e-06 3.34426400502563e-06 3.3442640050275e-06
76800 90 3.35340650917715e-06 3.35340650918616e-06 3.35340650917812e-06
77312 90.6 3.35308649852389e-06 3.35308649853375e-06 3.35308649853072e-06
77824 91.2 3.35828599388195e-06 3.35828599388631e-06 3.35828599389282e-06
78336 91.8 3.37534264712099e-06 3.37534264711909e-06 3.3753426471231e-06
78848 92.4 3.39436922385672e-06 3.39436922385272e-06 3.39436922385379e-06
79360 93 3.41611510919873e-06 3.41611510919413e-06 3.41611510919043e-06
79872 93.6 3.43494161171164e-06 3.43494161171022e-06 3.43494161170371e-06
80384 94.2 3.44397024337031e-06 3.44397024337776e-06 3.44397024337799e-06
80896 94.8 3.44444545470618e-06 3.44444545471334e-06 3.44444545472627e-06
81408 95.4 3.44102138325353e-06 3.44102138324847e-06 3.44102138325884e-06
81920 96 3.44341965853136e-06 3.44341965851979e-06 3.44341965851535e-06
82432 96.6 3.45387720391838e-06 3.45387720391247e-06 3.4538772039101e-06
82944 97.2 3.46562100815507e-06 3.46562100815012e-06 3.46562100815997e-06
83456 97.8 3.4690412554005e-06 3.46904125538998e-06 3.46904125539662e-06
83968 98.4 3.46140570465973e-06 3.46140570465277e-06 3.46140570464295e-06
84480 99 3.45317344513812e-06 3.45317344514139e-06 3.45317344512685e-06
84992 99.6 3.45695705762542e-06 3.45695705763374e-06 3.45695705763064e-06
85504 100.2 3.47815777084941e-06 3.47815777086184e-06 3.47815777087004e-06
86016 100.8 3.50791827841636e-06 3.50791827842463e-06 3.50791827843761e-06
86528 101.4 3.52436480958198e-06 3.52436480958019e-06 3.52436480958941e-06
87040 102 3.52356874553354e-06 3.52356874552894e-06 3.52356874552581e-06
87552 102.6 3.51605231241473e-06 3.51605231241714e-06 3.51605231240525e-06
88064 103.2 3.50855340351176e-06 3.50855340351023e-06 3.50855340350867e-06
88576 103.8 3.50905259828282e-06 3.50905259826716e-06 3.50905259828444e-06
89088 104.4 3.51384531590267e-06 3.513845315888e-06 3.5138453159015e-06
89600 105 3.51674344360427e-06 3.51674344360524e-06 3.51674344360245e-06
90112 105.6 3.51436817484246e-06 3.51436817484731e-06 3.51436817484271e-06
90624 106.2 3.50796179408123e-06 3.50796179407976e-06 3.50796179408061e-06
91136 106.8 3.50312990533368e-06 3.50312990534074e-06 3.50312990533612e-06
91648 107.4 3.50016931704075e-06 3.50016931705442e-06 3.50016931704575e-06
92160 108 3.49558917460954e-06 3.49558917461478e-06 3.4955891746135e-06
92672 108.6 3.48572529435775e-06 3.48572529435232e-06 3.4857252943617e-06
93184 109.2 3.4692727924643e-06 3.46927279245519e-06 3.46927279246834e-06
93696 109.8 3.45434189317165e-06 3.45434189316274e-06 3.45434189317139e-06
94208 110.4 3.44329437723516e-06 3.44329437723417e-06 3.44329437723741e-06
94720 111 3.43290547635959e-06 3.43290547636114e-06 3.43290547636276e-06
95232 111.6 3.42374295863218e-06 3.42374295863448e-06 3.42374295863409e-06
95744 112.2 3.41047742465655e-06 3.41047742466136e-06 3.41047742466277e-06
96256 112.8 3.39227237139172e-06 3.3922723713924e-06 3.39227237139398e-06
96768 113.4 3.37216143413823e-06 3.37216143412644e-06 3.37216143412262e-06
97280 114 3.35320479943159e-06 3.3532047994175e-06 3.35320479940787e-06
97792 114.6 3.33825670386532e-06 3.33825670386278e-06 3.33825670385257e-06
98304 115.2 3.32599441585306e-06 3.32599441586673e-06 3.32599441586244e-06
98816 115.8 3.31446662593616e-06 3.31446662596062e-06 3.31446662596636e-06
99328 116.4 3.3017906241983e-06 3.30179062421752e-06 3.30179062422766e-06
99840 117 3.2874071625468e-06 3.28740716254628e-06 3.28740716255557e-06
100352 117.6 3.27505068568581e-06 3.27505068566478e-06 3.27505068566672e-06
100864 118.2 3.26278136631932e-06 3.26278136629583e-06 3.26278136629353e-06
101376 118.8 3.24527305088028e-06 3.24527305086875e-06 3.24527305086602e-06
101888 119.4 3.22812593321754e-06 3.228125933226e-06 3.228125933217e-06
102400 120 3.21618783186319e-06 3.21618783188465e-06 3.21618783186879e-06
102912 120.6 3.20999064089814e-06 3.20999064091222e-06 3.20999064090406e-06
103424 121.2 3.20589205786732e-06 3.20589205787216e-06 3.20589205787695e-06
103936 121.8 3.19953788118017e-06 3.19953788118454e-06 3.19953788119253e-06
104448 122.4 3.19081705914304e-06 3.19081705915301e-06 3.19081705915594e-06
104960 123 3.18146630933212e-06 3.18146630934506e-06 3.18146630933741e-06
105472 123.6 3.17160669915427e-06 3.17160669915048e-06 3.17160669914519e-06
105984 124.2 3.16160517835759e-06 3.16160517834077e-06 3.1616051783414e-06
106496 124.8 3.15148247759559e-06 3.15148247758621e-06 3.15148247758693e-06
107008 125.4 3.1404149277688e-06 3.14041492777474e-06 3.14041492776916e-06
107520 126 3.13182526838152e-06 3.1318252683914e-06 3.13182526838076e-06
108032 126.6 3.12912699158965e-06 3.12912699159035e-06 3.12912699158615e-06
108544 127.2 3.12867988060416e-06 3.12867988060259e-06 3.1286798806085e-06
109056 127.8 3.12535100345742e-06 3.12535100345677e-06 3.12535100346859e-06
109568 128.4 3.11842579464032e-06 3.11842579463659e-06 3.11842579464141e-06
110080 129 3.11057881307832e-06 3.11057881307818e-06 3.11057881307142e-06
110592 129.6 3.10570913947904e-06 3.10570913948627e-06 3.10570913947857e-06
111104 130.2 3.10423752025597e-06 3.10423752026106e-06 3.10423752025983e-06
111616 130.8 3.09994407151047e-06 3.09994407150378e-06 3.09994407150814e-06
112128 131.4 3.09070077665991e-06 3.09070077664515e-06 3.09070077665669e-06
112640 132 3.0815664181992e-06 3.08156641819188e-06 3.08156641820453e-06
113152 132.6 3.07781039062358e-06 3.0778103906296e-06 3.07781039062224e-06
113664 133.2 3.08138385549472e-06 3.08138385550335e-06 3.08138385548099e-06
114176 133.8 3.08791221763485e-06 3.08791221764104e-06 3.08791221762528e-06
114688 134.4 3.08974290588183e-06 3.08974290588588e-06 3.08974290588397e-06
115200 135 3.08343493925325e-06 3.08343493925364e-06 3.08343493926054e-06
115712 135.6 3.07233196472155e-06 3.07233196471757e-06 3.07233196473029e-06
116224 136.2 3.06364387942997e-06 3.06364387943262e-06 3.06364387943771e-06
116736 136.8 3.05982870908784e-06 3.05982870909391e-06 3.05982870908173e-06
117248 137.4 3.05900587079056e-06 3.05900587079368e-06 3.05900587077406e-06
117760 138 3.05883065633131e-06 3.05883065632998e-06 3.05883065632158e-06
118272 138.6 3.05604569467145e-06 3.05604569466273e-06 3.05604569467214e-06
118784 139.2 3.05112554230386e-06 3.05112554228909e-06 3.05112554230819e-06
119296 139.8 3.04668547265515e-06 3.04668547264554e-06 3.04668547265655e-06
119808 140.4 3.0428922998092e-06 3.042892299817e-06 3.04289229980828e-06
120320 141 3.03875467161393e-06 3.03875467163211e-06 3.03875467161116e-06
120832 141.6 3.03385713139795e-06 3.0338571314091e-06 3.03385713139995e-06
121344 142.2 3.02856765177372e-06 3.02856765177125e-06 3.028567651779e-06
121856 142.8 3.02403768020104e-06 3.0240376801912e-06 3.02403768020277e-06
122368 143.4 3.02018928090501e-06 3.02018928089761e-06 3.02018928090074e-06
122880 144 3.01706277410722e-06 3.0170627741099e-06 3.01706277410193e-06
123392 144.6 3.01535294573104e-06 3.01535294573857e-06 3.01535294573049e-06
123904 145.2 3.01402534032576e-06 3.0140253403307e-06 3.01402534033273e-06
124416 145.8 3.0108241656536e-06 3.01082416565237e-06 3.01082416565697e-06
124928 146.4 3.00615916306072e-06 3.00615916305008e-06 3.00615916305011e-06
125440 147 3.00202677672923e-06 3.00202677671591e-06 3.00202677671673e-06
125952 147.6 2.99981385868437e-06 2.99981385867708e-06 2.99981385868318e-06
126464 148.2 2.99900010842287e-06 2.9990001084164e-06 2.9990001084237e-06
126976 148.8 2.99750627499428e-06 2.99750627499263e-06 2.99750627498917e-06
127488 149.4 2.99660109580074e-06 2.99660109580482e-06 2.99660109579561e-06
128000 150 2.99568803566666e-06 2.99568803566958e-06 2.99568803566547e-06
128512 150.6 2.9921389616193e-06 2.9921389616223e-06 2.9921389616229e-06
129024 151.2 2.98678151280408e-06 2.98678151281467e-06 2.98678151281856e-06
129536 151.8 2.9830274402071e-06 2.98302744022572e-06 2.98302744022528e-06
130048 152.4 2.98222076528084e-06 2.98222076529707e-06 2.98222076529339e-06
130560 153 2.98269577501395e-06 2.98269577501702e-06 2.98269577501531e-06
131072 153.6 2.9827173504766e-06 2.98271735046068e-06 2.98271735045743e-06
131584 154.2 2.98274339209959e-06 2.98274339207273e-06 2.98274339207478e-06
132096 154.8 2.98311772719807e-06 2.98311772718983e-06 2.98311772719217e-06
132608 155.4 2.98202427873265e-06 2.98202427875589e-06 2.98202427874774e-06
133120 156 2.97805692987401e-06 2.97805692990817e-06 2.97805692989497e-06
133632 156.6 2.97254707639273e-06 2.97254707640625e-06 2.97254707640096e-06
134144 157.2 2.96909028123797e-06 2.9690902812283e-06 2.96909028122395e-06
134656 157.8 2.96829900148378e-06 2.96829900147044e-06 2.96829900146393e-06
135168 158.4 2.96762457431375e-06 2.96762457430688e-06 2.96762457430707e-06
135680 159 2.966378140988e-06 2.96637814099012e-06 2.9663781409994e-06
136192 159.6 2.96601708515866e-06 2.96601708516901e-06 2.9660170851767e-06
136704 160.2 2.96601998312537e-06 2.96601998313055e-06 2.96601998313133e-06
137216 160.8 2.96562477614133e-06 2.96562477612613e-06 2.96562477612948e-06
137728 161.4 2.96483489621107e-06 2.96483489619359e-06 2.96483489620056e-06
138240 162 2.96353373940074e-06 2.96353373940005e-06 2.96353373940261e-06
138752 162.6 2.9616137545476e-06 2.96161375455678e-06 2.96161375454478e-06
139264 163.2 2.9582620458066e-06 2.95826204581604e-06 2.95826204579985e-06
139776 163.8 2.95299488709101e-06 2.95299488709882e-06 2.95299488709341e-06
140288 164.4 2.94953922674296e-06 2.94953922674677e-06 2.94953922675035e-06
140800 165 2.95124582938112e-06 2.95124582938407e-06 2.95124582938498e-06
141312 165.6 2.95364317370495e-06 2.95364317370905e-06 2.95364317370391e-06
141824 166.2 2.95307348935882e-06 2.95307348936094e-06 2.95307348935997e-06
142336 166.8 2.95083561253131e-06 2.95083561252997e-06 2.95083561253821e-06
142848 167.4 2.94965778944799e-06 2.94965778943705e-06 2.94965778945143e-06
143360 168 2.94997012505789e-06 2.94997012504381e-06 2.9499701250545e-06
143872 168.6 2.95027700349502e-06 2.95027700349196e-06 2.95027700348698e-06
144384 169.2 2.95063277284415e-06 2.95063277285197e-06 2.95063277283473e-06
144896 169.8 2.950115432629e-06 2.95011543263588e-06 2.95011543262511e-06
145408 170.4 2.94878686738474e-06 2.94878686738353e-06 2.94878686738675e-06
145920 171 2.95015019194264e-06 2.95015019193828e-06 2.95015019194205e-06
146432 171.6 2.95068051886348e-06 2.95068051885672e-06 2.95068051885594e-06
146944 172.2 2.94849734234061e-06 2.94849734233975e-06 2.94849734234055e-06
147456 172.8 2.94781726069347e-06 2.94781726070805e-06 2.94781726071074e-06
147968 173.4 2.95118677124458e-06 2.95118677125974e-06 2.9511867712654e-06
148480 174 2.95497507417248e-06 2.95497507415898e-06 2.95497507416888e-06
148992 174.6 2.95805958539842e-06 2.95805958536414e-06 2.9580595853728e-06
149504 175.2 2.96068540434737e-06 2.96068540433097e-06 2.96068540433105e-06
150016 175.8 2.9606274167222e-06 2.96062741673048e-06 2.96062741672763e-06
150528 176.4 2.95923390645133e-06 2.95923390646361e-06 2.95923390646242e-06
151040 177 2.9601064446149e-06 2.96010644463081e-06 2.96010644462323e-06
151552 177.6 2.96238705449782e-06 2.96238705451906e-06 2.9623870545033e-06
152064 178.2 2.96402166678832e-06 2.96402166679346e-06 2.96402166678674e-06
152576 178.8 2.9664278321997e-06 2.96642783218267e-06 2.96642783219238e-06
153088 179.4 2.96913841350018e-06 2.96913841348255e-06 2.96913841349751e-06
153600 180 2.97021006930301e-06 2.97021006930562e-06 2.97021006930877e-06
154112 180.6 2.96996776155125e-06 2.9699677615655e-06 2.96996776155362e-06
154624 181.2 2.9708447945927e-06 2.97084479460138e-06 2.97084479458766e-06
155136 181.8 2.97357482890603e-06 2.97357482889982e-06 2.97357482889827e-06
155648 182.4 2.97639179171379e-06 2.9763917917052e-06 2.97639179171035e-06
156160 183 2.97916237659108e-06 2.97916237658744e-06 2.97916237659077e-06
156672 183.6 2.97931688712169e-06 2.97931688711618e-06 2.97931688712268e-06
157184 184.2 2.97696449037222e-06 2.97696449036586e-06 2.97696449037988e-06
157696 184.8 2.97564928302913e-06 2.97564928303194e-06 2.97564928303828e-06
158208 185.4 2.97603009435968e-06 2.97603009436731e-06 2.97603009435725e-06
158720 186 2.97721328387411e-06 2.97721328387554e-06 2.97721328385826e-06
159232 186.6 2.98064127402557e-06 2.98064127402686e-06 2.98064127401181e-06
159744 187.2 2.98570499146845e-06 2.98570499148372e-06 2.9857049914746e-06
160256 187.8 2.98960291680666e-06 2.98960291682098e-06 2.98960291682609e-06
160768 188.4 2.99004329045587e-06 2.99004329045199e-06 2.99004329046574e-06
161280 189 2.98845017035276e-06 2.98845017033874e-06 2.98845017034633e-06
161792 189.6 2.98794000273434e-06 2.98794000272672e-06 2.98794000272443e-06
162304 190.2 2.9903415575894e-06 2.99034155758723e-06 2.99034155758788e-06
162816 190.8 2.99507463010987e-06 2.99507463010613e-06 2.99507463010845e-06
163328 191.4 2.99968358908117e-06 2.999683589079e-06 2.99968358907384e-06
163840 192 3.00298700009917e-06 3.00298700010625e-06 3.0029870000983e-06
164352 192.6 3.00609785130452e-06 3.0060978513147e-06 3.00609785131481e-06
164864 193.2 3.00966460641445e-06 3.00966460641714e-06 3.00966460642215e-06
165376 193.8 3.01302775226254e-06 3.01302775225936e-06 3.01302775226192e-06
165888 194.4 3.0168350598554e-06 3.01683505985917e-06 3.01683505985622e-06
166400 195 3.02245067114145e-06 3.02245067114826e-06 3.02245067114966e-06
166912 195.6 3.02968609929889e-06 3.02968609929648e-06 3.02968609930431e-06
167424 196.2 3.03605416552443e-06 3.03605416551261e-06 3.03605416551624e-06
167936 196.8 3.03953768256592e-06 3.0395376825556e-06 3.03953768255191e-06
168448 197.4 3.04136795507078e-06 3.04136795506926e-06 3.04136795506819e-06
168960 198 3.04368233837974e-06 3.0436823383887e-06 3.04368233838679e-06
169472 198.6 3.04833809179146e-06 3.04833809180671e-06 3.04833809179778e-06
169984 199.2 3.05443456799199e-06 3.05443456799992e-06 3.05443456800054e-06
170496 199.8 3.0614128309015e-06 3.06141283089999e-06 3.06141283091743e-06
171008 200.4 3.06832488285405e-06 3.06832488285337e-06 3.0683248828653e-06
171520 201 3.07481019199539e-06 3.07481019199782e-06 3.07481019199545e-06
172032 201.6 3.07881601881398e-06 3.07881601880856e-06 3.07881601880655e-06
172544 202.2 3.08141906140108e-06 3.08141906139285e-06 3.08141906139243e-06
173056 202.8 3.08398278008924e-06 3.08398278009023e-06 3.08398278008488e-06
