# Scalar ASCII output created by CarpetIOScalar
# created on malvi-BOHK-WAX9X by malvi on Jul 12 2025 at 20:21:05+0200
# parameter filename: "./TOV_example.par"
# Build ID: build-sim-malvi-BOHK-WAX9X-malvi-2025.07.12-13.11.05-262947
# Simulation ID: run-TOV_example-malvi-BOHK-WAX9X-malvi-2025.07.12-18.20.55-405442
# Run ID: run-TOV_example-malvi-BOHK-WAX9X-malvi-2025.07.12-18.20.55-405442
#
# CARPET::physical_time_per_hour (carpet-timing)
# 1:iteration 2:time 3:data
# data columns: 3:physical_time_per_hour 4:current_physical_time_per_hour 5:time_total 6:time_evolution 7:time_computing 8:time_communicating 9:time_io 10:evolution_steps_count 11:local_grid_points_per_second 12:total_grid_points_per_second 13:local_grid_point_updates_count 14:total_grid_point_updates_count 15:local_interior_points_per_second 16:total_interior_points_per_second 17:local_interior_point_updates_count 18:total_interior_point_updates_count 19:io_per_second 20:io_bytes_per_second 21:io_bytes_ascii_per_second 22:io_bytes_binary_per_second 23:io_count 24:io_bytes_count 25:io_bytes_ascii_count 26:io_bytes_binary_count 27:comm_per_second 28:comm_bytes_per_second 29:comm_count 30:comm_bytes_count 31:time_levels 32:current_walltime 33:syncs_count
25600 30 1336.78945999529 1482.63309181635 90.1098310947418 80.7905831336975 78.123348236084 0 12.0201346874237 150 97159.8383812872 97159.8383812872 7849600 7849600 42084.1126294813 42084.1126294813 3400000 3400000 352.730659181322 372381.79477944 7138.37420108578 365243.420578354 4268 4471236 85764 4385472 0 0 0 0 89.5948910713196 1752344546.09578 32216
26112 30.6 1333.64532423161 1479.24372773072 91.9199199676514 82.6006720066071 79.8919417858124 0 12.0319809913635 153 96931.3179360038 96931.3179360038 8006592 8006592 41985.1305776617 41985.1305776617 3468000 3468000 356.668422169027 371839.134756078 7233.21897368941 364605.915782389 4294 4472681 87209 4385472 0 0 0 0 91.3947911262512 1752344547.90587 32855
26624 31.2 1320.98923366978 1474.86198841972 94.3464360237122 85.0271880626678 82.2398946285248 0 12.1832680702209 156 96011.4545242066 96011.4545242066 8163584 8163584 41586.6980970116 41586.6980970116 3536000 3536000 362.944284132768 377035.261434329 7309.84986638542 369725.411567944 4476 4799425 88705 4710720 0 0 0 0 93.8091142177582 1752344550.33238 33494
27136 31.8 1321.76650437217 1472.01093872428 95.9306120872498 86.6113641262054 83.7387239933014 0 12.1955978870392 159 96067.9477103686 96067.9477103686 8320576 8320576 41611.1677302351 41611.1677302351 3604000 3604000 368.93383250726 393762.964604548 7381.46538965281 386381.499214895 4502 4800922 90202 4710720 0 0 0 0 95.3830533027649 1752344551.91656 34133
27648 32.4 1285.330372389 1464.00156041909 100.066344976425 90.7470970153809 87.8361468315125 0 12.2632286548615 162 93419.7156583766 93419.7156583766 8477568 8477568 40464.1043159499 40464.1043159499 3672000 3672000 372.847597885957 393028.628240128 7480.66375670751 385547.96448342 4600 4814513 91697 4722816 0 0 0 0 99.5092351436615 1752344556.05229 34772
28160 33 1293.52709026005 1461.90355030344 101.161159038544 91.8419110774994 88.8889231681824 0 12.2748687267303 165 94015.4652565304 94015.4652565304 8634560 8634560 40722.1491378164 40722.1491378164 3740000 3740000 376.62248744441 392413.823436251 7576.37002598308 384837.453410268 4626 4815996 93180 4722816 0 0 0 0 100.594283819199 1752344557.1471 35411
28672 33.6 1309.57411926236 1461.01849510822 101.685153961182 92.3659060001373 89.3516364097595 0 12.3875420093536 168 95181.7870977948 95181.7870977948 8791552 8791552 41227.3333841855 41227.3333841855 3808000 3808000 383.183465730348 397928.813052534 7655.72348734467 390273.089565189 4808 5142695 94631 5048064 0 0 0 0 101.108556032181 1752344557.6711 36050
29184 34.2 1323.27518052874 1459.97786075016 102.36111998558 93.0418720245361 89.9669687747955 0 12.396124124527 171 96177.6005285037 96177.6005285037 8948544 8948544 41658.6630907196 41658.6630907196 3876000 3876000 389.699941355978 415032.858040646 7738.81150623187 407294.046534415 4834 5144189 96125 5048064 0 0 0 0 101.773328065872 1752344558.34707 36689
29696 34.8 1311.05888054353 1456.1823183927 104.875597000122 95.5563490390778 92.4430112838745 0 12.4691801071167 174 95289.7017473563 95289.7017473563 9105536 9105536 41274.0758689629 41274.0758689629 3944000 3944000 393.48210514301 414240.699203031 7835.13600655881 406405.563196472 4932 5157779 97619 5060160 0 0 0 0 104.276758432388 1752344560.86154 37328
30208 35.4 1279.85154048678 1449.47234108438 108.893296957016 99.5740489959717 96.4147336483002 0 12.4811282157898 177 93021.5060389351 93021.5060389351 9262528 9262528 40291.62257088 40291.62257088 4012000 4012000 397.000830739851 413434.212927107 7925.992564458 405508.220362649 4958 5159271 99111 5060160 0 0 0 0 108.283871889114 1752344564.87924 37967
30720 36 1249.78159910045 1441.92680986311 113.017366170883 103.698118209839 100.449697732925 0 12.6510219573975 180 90835.9781509157 90835.9781509157 9419520 9419520 39344.9762679772 39344.9762679772 4080000 4080000 402.461285875705 417831.917345944 7987.87782281064 409844.039523134 5140 5485996 100588 5385408 0 0 0 0 112.396891355515 1752344569.00331 38606
31232 36.6 1233.31899792826 1435.66809154047 116.152922153473 106.833674192429 103.494267225266 0 12.6610536575317 183 89639.451908682 89639.451908682 9576512 9576512 38826.7091940377 38826.7091940377 4148000 4148000 407.784241633562 433476.939779182 8044.06159876417 425432.878180418 5166 5487444 102036 5385408 0 0 0 0 115.52426815033 1752344572.13887 39245
31744 37.2 1241.70104759798 1433.78475124367 117.171295166016 107.852047204971 104.477675199509 0 12.7208757400513 186 90248.671696529 90248.671696529 9733504 9733504 39090.5885354921 39090.5885354921 4216000 4216000 411.545328581122 432763.310583944 8139.28574138894 424624.024842555 5264 5501030 103526 5397504 0 0 0 0 116.532748222351 1752344573.15724 39884
32256 37.8 1254.61603521432 1432.75323016994 117.782711029053 108.463463068008 105.055271625519 0 12.7303445339203 189 91187.3521297996 91187.3521297996 9890496 9890496 39497.1714789695 39497.1714789695 4284000 4284000 415.323132360173 432319.245493497 8235.19929475345 424084.046198744 5290 5502526 105022 5397504 0 0 0 0 117.131938695908 1752344573.76866 40523
32768 38.4 1266.02226883805 1431.6163792352 118.511640071869 109.192392110825 105.716526508331 0 12.864009141922 192 92016.3740876958 92016.3740876958 10047488 10047488 39856.2566115682 39856.2566115682 4352000 4352000 421.254565130235 437232.30530306 8308.56244238036 428923.74286068 5472 5829269 106517 5722752 0 0 0 0 117.846344470978 1752344574.49759 41162
33280 39 1277.89373769632 1430.65237095785 119.187538146973 109.868290185928 106.314069509506 0 12.8771674633026 195 92879.2100316763 92879.2100316763 10204480 10204480 40229.9880385879 40229.9880385879 4420000 4420000 426.76920686399 452911.889110524 8373.42312593808 444538.465984586 5498 5830746 107994 5722752 0 0 0 0 118.518510341644 1752344575.17348 41801
33792 39.6 1291.59533079091 1429.99781944629 119.694375991821 110.375128030777 106.780519723892 0 12.9394614696503 198 93875.0621164472 93875.0621164472 10361472 10361472 40661.3344878619 40661.3344878619 4488000 4488000 430.235545814309 451964.067038202 8459.05341778425 443505.013620418 5596 5844295 109447 5734848 0 0 0 0 119.014773368835 1752344575.68032 42440
34304 40.2 1251.04475149409 1422.32192888184 124.998563051224 115.679315090179 112.052098751068 0 12.9482755661011 201 90927.7859382223 90927.7859382223 10518464 10518464 39384.7421766658 39384.7421766658 4556000 4556000 433.940871403203 451519.647718005 8553.30053307827 442966.347184927 5622 5845792 110944 5734848 0 0 0 0 124.307144165039 1752344580.98451 43079
34816 40.8 1264.05788837037 1421.60214337115 125.516458034515 116.197210073471 112.495604276657 0 13.0895075798035 204 91873.6000051116 91873.6000051116 10675456 10675456 39794.4150042524 39794.4150042524 4624000 4624000 439.448910678894 456014.951893343 8619.40407957246 447395.547813771 5804 6172537 112441 6060096 0 0 0 0 124.815042257309 1752344581.5024 43718
35328 41.4 1276.20045910212 1420.84896586493 126.103409051895 116.784161090851 113.005210638046 0 13.1018166542053 207 92756.140034889 92756.140034889 10832448 10832448 40176.6811198816 40176.6811198816 4692000 4692000 444.793995015383 471349.021058678 8682.64446809381 462666.376590584 5830 6174031 113935 6060096 0 0 0 0 125.392371177673 1752344582.08935 44357
35840 42 1287.0437261994 1420.03573788272 126.797774076462 117.478526115417 113.656763076782 0 13.1717648506165 210 93544.2447516183 93544.2447516183 10989440 10989440 40518.0432322032 40518.0432322032 4760000 4760000 448.062938242999 470277.895677181 8768.19903756337 461509.696639618 5928 6187616 115424 6072192 0 0 0 0 126.076811552048 1752344582.78372 44996
36352 42.6 1268.70518984543 1415.90849539496 130.198394060135 120.879146099091 117.018730401993 0 13.1842033863068 213 92211.37276121 92211.37276121 11146432 11146432 39940.7189395783 39940.7189395783 4828000 4828000 451.453098829592 469576.323078371 8851.97096269801 460724.352115673 5954 6189066 116874 6072192 0 0 0 0 129.463768720627 1752344586.18434 45635
36864 43.2 1239.1900628599 1409.69435772286 134.820577144623 125.501329183578 121.560046195984 0 13.3249299526215 216 90066.1696057879 90066.1696057879 11303424 11303424 39011.5390159599 39011.5390159599 4896000 4896000 456.542805370956 473659.239160759 8910.42752795112 464748.811632807 6136 6515806 118366 6397440 0 0 0 0 134.076467514038 1752344590.80652 46274
37376 43.8 1231.18731401446 1406.18473746661 137.390743017197 128.071495056152 124.055450439453 0 13.3377916812897 219 89484.5179637767 89484.5179637767 11460416 11460416 38759.600626381 38759.600626381 4964000 4964000 461.782144193645 488710.162300973 8972.65652796397 479737.505773009 6162 6517299 119859 6397440 0 0 0 0 136.634815692902 1752344593.37669 46913
