# Scalar ASCII output created by CarpetIOScalar
# created on malvi-BOHK-WAX9X by malvi on Jul 12 2025 at 20:39:28+0200
# parameter filename: "./TOV_example.par"
# Build ID: build-sim-malvi-BOHK-WAX9X-malvi-2025.07.12-13.11.05-262947
# Simulation ID: run-TOV_example-malvi-BOHK-WAX9X-malvi-2025.07.12-18.39.19-413798
# Run ID: run-TOV_example-malvi-BOHK-WAX9X-malvi-2025.07.12-18.39.19-413798
#
# CARPET::physical_time_per_hour (carpet-timing)
# 1:iteration 2:time 3:data
# data columns: 3:physical_time_per_hour 4:current_physical_time_per_hour 5:time_total 6:time_evolution 7:time_computing 8:time_communicating 9:time_io 10:evolution_steps_count 11:local_grid_points_per_second 12:total_grid_points_per_second 13:local_grid_point_updates_count 14:total_grid_point_updates_count 15:local_interior_points_per_second 16:total_interior_points_per_second 17:local_interior_point_updates_count 18:total_interior_point_updates_count 19:io_per_second 20:io_bytes_per_second 21:io_bytes_ascii_per_second 22:io_bytes_binary_per_second 23:io_count 24:io_bytes_count 25:io_bytes_ascii_count 26:io_bytes_binary_count 27:comm_per_second 28:comm_bytes_per_second 29:comm_count 30:comm_bytes_count 31:time_levels 32:current_walltime 33:syncs_count
5120 6 2038.92956394501 2690.30328266005 19.7214789390564 10.5937941074371 10.2361948490143 0 9.51296663284302 30 148192.421343914 148192.421343914 1569920 1569920 64188.5233093799 64188.5233093799 680000 680000 95.7272329832736 108726.843625347 2821.31771130549 105905.525914041 948 1038985 26953 1012032 0 0 0 0 19.6231486797333 1752345579.56602 6656
5632 6.6 1896.59909782349 2574.96943925002 21.6553719043732 12.5276870727539 12.1346774101257 0 9.52310037612915 33 137847.632206252 137847.632206252 1726912 1726912 59707.7493759245 59707.7493759245 748000 748000 101.883323804381 109254.634798805 2956.50700870693 106298.127790098 974 1040378 28346 1012032 0 0 0 0 21.5472354888916 1752345581.49991 7295
6144 7.2 1976.96679604728 2547.80169123544 22.2386789321899 13.1109941005707 12.6531708240509 0 9.63721036911011 36 143688.875576414 143688.875576414 1883904 1883904 62237.8435792662 62237.8435792662 816000 816000 112.044138702263 118120.70755421 3087.05596679579 115033.651587414 1156 1367070 29790 1337280 0 0 0 0 22.1202218532562 1752345582.08322 7934
6656 7.8 1645.77513531986 2363.17815602258 26.189553976059 17.0618691444397 16.5456869602203 0 9.64706611633301 39 119617.375020433 119617.375020433 2040896 2040896 51811.4394452549 51811.4394452549 884000 884000 122.150170472624 141884.26673167 3217.90003419094 138666.366697479 1182 1368514 31234 1337280 0 0 0 0 26.0616185665131 1752345586.0341 8573
7168 8.4 1727.61260692191 2346.657651775 26.6316089630127 17.5039241313934 16.9499809741974 0 9.71324372291565 42 125565.443697169 125565.443697169 2197888 2197888 54387.8042919862 54387.8042919862 952000 952000 128.077633372456 141955.464678846 3353.9813797342 138601.483299112 1280 1382049 32673 1349376 0 0 0 0 26.4929172992706 1752345586.47615 9212
7680 9 1806.51237213944 2333.11258695174 27.0627958774567 17.9351110458374 17.3427910804749 0 9.72288680076599 45 131299.99552172 131299.99552172 2354880 2354880 56871.685789575 56871.685789575 1020000 1020000 133.950551177124 142313.715774043 3489.09292828032 138824.622845762 1306 1383483 34107 1349376 0 0 0 0 26.9153099060059 1752345586.90734 9851
8192 9.6 1878.58562855645 2321.34296819935 27.5245039463043 18.3968191146851 17.729572057724 0 9.84757208824158 48 136538.386573303 136538.386573303 2511872 2511872 59140.6586767772 59140.6586767772 1088000 1088000 143.543621945878 150619.219896774 3604.41505888992 147014.804837884 1488 1710129 35505 1674624 0 0 0 0 27.3682460784912 1752345587.36905 10490
8704 10.2 1940.66141321448 2310.26889796125 28.0490689277649 18.9213840961456 18.1951189041138 0 9.85572528839111 51 141050.146566374 141050.146566374 2668864 2668864 61094.8963419374 61094.8963419374 1156000 1156000 153.238041229735 173674.211447431 3729.77333067315 169944.438116758 1514 1711582 36958 1674624 0 0 0 0 27.8835775852203 1752345587.89361 11129
9216 10.8 2010.75119015968 2303.47720350775 28.463742017746 19.3360571861267 18.5752825737 0 9.91551160812378 54 146144.375391458 146144.375391458 2825856 2825856 63301.426356879 63301.426356879 1224000 1224000 158.973195864855 173683.475137688 3866.12295032659 169817.352187361 1612 1725155 38435 1686720 0 0 0 0 28.2884047031403 1752345588.30828 11768
9728 11.4 2074.39191745307 2297.88029756245 28.9117958545685 19.7841110229492 18.9894404411316 0 9.92432379722595 57 150769.8777337 150769.8777337 2982848 2982848 65304.9307346336 65304.9307346336 1292000 1292000 164.678640495706 173992.961153364 4001.06611241098 169991.895040953 1638 1726624 39904 1686720 0 0 0 0 28.7274367809296 1752345588.75634 12407
10240 12 2130.06513033279 2293.51664514149 29.408754825592 20.2810699939728 19.3650846481323 0 10.1148996353149 60 154816.289324632 154816.289324632 3139840 3139840 67057.6059549211 67057.6059549211 1360000 1360000 173.044312416836 181061.003385114 4099.39785681151 176961.605528302 1820 2053342 41374 2011968 0 0 0 0 29.2144839763641 1752345589.2533 13046
10752 12.6 2179.1859564184 2290.12784742859 29.9427969455719 20.8151121139526 19.8210480213165 0 10.1236171722412 63 158386.463736128 158386.463736128 3296832 3296832 68604.0023316902 68604.0023316902 1428000 1428000 181.984359993944 202987.647231247 4210.93235160796 198776.714879639 1846 2054798 42830 2011968 0 0 0 0 29.7403347492218 1752345589.78734 13685
11264 13.2 1957.90100836555 2250.81698097931 33.3985748291016 24.2708899974823 23.2330424785614 0 10.194393157959 66 142303.145882095 142303.145882095 3453824 3453824 61637.6243374341 61637.6243374341 1496000 1496000 187.299585928604 202714.223804571 4340.35311467535 198373.870689895 1944 2068394 44330 2024064 0 0 0 0 33.1841673851013 1752345593.24312 14324
11776 13.8 1920.9004164063 2230.47094835239 34.9905560016632 25.8628711700439 24.7891228199005 0 10.2068121433258 69 139613.888042805 139613.888042805 3610816 3610816 60472.7908868651 60472.7908868651 1564000 1564000 192.718019612642 202881.983651084 4472.21475523274 198409.768895851 1970 2069889 45825 2024064 0 0 0 0 34.7660343647003 1752345594.8351 14963
12288 14.4 1923.00885823575 2218.26595731548 36.0854389667511 26.9577541351318 25.7922987937927 0 10.3480451107025 72 139767.132718587 139767.132718587 3767808 3767808 60539.1677592737 60539.1677592737 1632000 1632000 201.104810117927 210023.662718534 4577.32035203195 205446.342366502 2152 2396631 47319 2349312 0 0 0 0 35.8500764369965 1752345595.92998 15602
12800 15 1965.67630264198 2213.29924184495 36.5991458892822 27.471461057663 26.2444837093353 0 10.3564484119415 75 142868.26578906 142868.26578906 3924800 3924800 61882.4021202104 61882.4021202104 1700000 1700000 209.953735063441 231578.776625265 4694.31055840098 226884.466066864 2178 2398117 48805 2349312 0 0 0 0 36.3548243045807 1752345596.44369 16241
13312 15.6 2012.30305878513 2209.9524781205 37.0360059738159 27.9083211421967 26.645608663559 0 10.4168820381165 78 146257.16750222 146257.16750222 4081792 4081792 63350.2814802726 63350.2814802726 1768000 1768000 215.198700611065 231364.29996059 4816.65893089533 226547.641029695 2276 2411659 50251 2361408 0 0 0 0 36.7821261882782 1752345596.88055 16880
13824 16.2 2059.17515378796 2207.52346177879 37.4497048854828 28.3220200538635 27.0264434814453 0 10.4253664016724 81 149663.900807166 149663.900807166 4238784 4238784 64825.8844711023 64825.8844711023 1836000 1836000 220.468422590828 231495.585351562 4943.84607681808 226551.739274744 2302 2413145 51737 2361408 0 0 0 0 37.1869733333588 1752345597.29425 17519
14336 16.8 2097.50272825878 2205.41586820073 37.9619739055634 28.8342890739441 27.4690537452698 0 10.5545721054077 84 152449.605701297 152449.605701297 4395776 4395776 66032.4932970356 66032.4932970356 1904000 1904000 228.916256228599 238738.212216599 5053.78857266711 233684.423643932 2484 2739890 53234 2686656 0 0 0 0 37.6887323856354 1752345597.80651 18158
14848 17.4 1936.96041101208 2178.84449349412 41.467013835907 32.3393290042877 30.9048278331757 0 10.5644781589508 87 140781.152243337 140781.152243337 4552768 4552768 60978.3833096395 60978.3833096395 1972000 1972000 237.261491073151 259527.715123663 5162.18896219972 254365.526161464 2510 2741386 54730 2686656 0 0 0 0 41.1853122711182 1752345601.31155 18797
15360 18 1976.28753081508 2175.9180971156 41.916435956955 32.7887511253357 31.3188970088959 0 10.6235220432281 90 143639.505573019 143639.505573019 4709760 4709760 62216.4593034378 62216.4593034378 2040000 2040000 242.320411615031 259237.546893202 5285.75552064937 253951.791372553 2608 2754964 56212 2698752 0 0 0 0 41.6252794265747 1752345601.76098 19436
15872 18.6 2016.36702020586 2173.73819217347 42.3359248638153 33.208240032196 31.7055358886719 0 10.6321909427643 93 146552.542238962 146552.542238962 4866752 4866752 63478.2210064807 63478.2210064807 2108000 2108000 247.403929070668 259276.401498075 5404.97625574654 253871.425242329 2634 2756414 57662 2698752 0 0 0 0 42.0357015132904 1752345602.18047 20075
16384 19.2 2050.95531458115 2171.82481751902 42.8290529251099 33.7013680934906 32.1348147392273 0 10.7503778934479 96 149066.470716076 149066.470716076 5023744 5023744 64567.1117553324 64567.1117553324 2176000 2176000 255.651683876758 266342.206942807 5512.40761383275 260829.799328974 2816 3083157 59157 3024000 0 0 0 0 42.5137929916382 1752345602.67359 20714
16896 19.8 2083.21795191134 2170.31593127906 43.3439798355103 34.216295003891 32.5871815681458 0 10.758620262146 99 151411.366993734 151411.366993734 5180736 5180736 65582.7873749866 65582.7873749866 2244000 2244000 263.833152715184 286743.873347335 5619.33007365116 281124.543273684 2842 3084651 60651 3024000 0 0 0 0 43.0250391960144 1752345603.18852 21353
17408 20.4 2110.80380468063 2169.11492141643 43.920117855072 34.7924330234528 33.1282622814178 0 10.8204755783081 102 153416.347640936 153416.347640936 5337728 5337728 66451.2308880938 66451.2308880938 2312000 2312000 268.721164790204 286377.905903862 5739.6060925069 280638.299811355 2940 3098242 62146 3036096 0 0 0 0 43.5914101600647 1752345603.76466 21992
17920 21 2144.15322849761 2168.63483309804 44.3863589763641 35.2586741447449 33.557728767395 0 10.8322081565857 105 155840.233170508 155840.233170508 5494720 5494720 67501.1201564063 67501.1201564063 2380000 2380000 273.534135235927 286234.541228745 5857.8046138708 280376.736614874 2966 3099725 63629 3036096 0 0 0 0 44.0486421585083 1752345604.2309 22631
18432 21.6 2177.34057489324 2168.64608085598 44.8409769535065 35.7132921218872 33.9420938491821 0 10.9517838954926 108 158252.338672981 158252.338672981 5651712 5651712 68545.9069873797 68545.9069873797 2448000 2448000 281.313229131112 292836.795243145 5952.35304196079 286884.442201184 3148 3426423 65079 3361344 0 0 0 0 44.4939739704132 1752345604.68552 23270
18944 22.2 2207.18624090342 2169.02681298277 45.336681842804 36.2089970111847 34.3784894943237 0 10.9600734710693 111 160421.565894403 160421.565894403 5808704 5808704 69485.4927691818 69485.4927691818 2516000 2516000 289.28128829931 312798.761966921 6056.19958926931 306742.562377652 3174 3427915 66571 3361344 0 0 0 0 44.980521440506 1752345605.18122 23909
19456 22.8 2111.33532202579 2166.1438397 48.0035560131073 38.875871181488 37.009149312973 0 11.024760723114 114 153454.979109015 153454.979109015 5965696 5965696 66467.9638415525 66467.9638415525 2584000 2584000 293.967659024341 312323.356198754 6172.04746475053 306151.308734003 3272 3441504 68064 3373440 0 0 0 0 47.6370100975037 1752345607.8481 24548
19968 23.4 2097.65328036784 2163.48856517106 49.2868478298187 40.1591629981995 38.2548682689667 0 11.0340447425842 117 152460.548051624 152460.548051624 6122688 6122688 66037.2329004691 66037.2329004691 2652000 2652000 298.586485030216 312073.185144126 6285.81657693392 305787.368567192 3298 3442989 69549 3373440 0 0 0 0 48.9114372730255 1752345609.13139 25187
20480 24 2081.18600332576 2161.01235405139 50.6424748897552 41.514790058136 39.5501747131348 0 11.1508219242096 120 151263.68196024 151263.68196024 6279680 6279680 65518.8186232184 65518.8186232184 2720000 2720000 306.338626425027 318680.881666961 6386.412094158 312294.469572803 3480 3769725 71037 3698688 0 0 0 0 50.2560174465179 1752345610.48702 25826
20992 24.6 2085.15065827423 2159.35562026858 51.599436044693 42.4717512130737 40.4419374465942 0 11.1601123809814 123 151551.838955457 151551.838955457 6436672 6436672 65643.6318345591 65643.6318345591 2788000 2788000 313.869633879832 337975.843496191 6477.88564475518 331497.957851436 3506 3771171 72483 3698688 0 0 0 0 51.2038242816925 1752345611.44398 26465
21504 25.2 2111.5308102677 2158.7297970778 52.0917749404907 42.9640901088715 40.8635795116425 0 11.2790305614471 126 153469.18748405 153469.18748405 6593664 6593664 66474.1181010203 66474.1181010203 2856000 2856000 317.415209112154 336391.366175877 6570.24545640342 329821.120719473 3604 3784761 73977 3710784 0 0 0 0 51.6810643672943 1752345611.93632 27104
22016 25.8 2139.29224529358 2158.41615530605 52.5439128875732 43.416228055954 41.2483367919922 0 11.2974562644958 129 155486.929709782 155486.929709782 6750656 6750656 67348.0892036868 67348.0892036868 2924000 2924000 321.010630119036 335179.628552203 6663.0510354796 328516.577516723 3630 3786250 75466 3710784 0 0 0 0 52.1295745372772 1752345612.38845 27743
22528 26.4 2166.19423310594 2158.41867159618 53.0018668174744 43.8741819858551 41.6457626819611 0 11.4153273105621 132 157442.206038782 157442.206038782 6907648 6907648 68195.0036348167 68195.0036348167 2992000 2992000 328.457713621644 341504.617580253 6758.83199767177 334745.785582581 3812 4112992 76960 4036032 0 0 0 0 52.5782220363617 1752345612.84641 28382
23040 27 2076.35575903199 2154.75188835004 55.9404718875885 46.8127870559692 44.5187525749207 0 11.4235410690308 135 150912.612649051 150912.612649051 7064640 7064640 65366.7553769331 65366.7553769331 3060000 3060000 335.676258104829 360215.645943675 6850.98257608316 353364.663367592 3838 4114480 78448 4036032 0 0 0 0 55.5074818134308 1752345615.78501 29021
23552 27.6 2071.13506459868 2152.46168593771 57.1013789176941 47.9736940860748 45.642468214035 0 11.4868354797363 138 150533.164843276 150533.164843276 7221632 7221632 65202.4001818104 65202.4001818104 3128000 3128000 339.997413432669 359574.666960647 6954.76228596075 352619.904674686 3936 4128026 79898 4048128 0 0 0 0 56.6591012477875 1752345616.94592 29660
24064 28.2 2096.26567112227 2151.85979060214 57.5566608905792 48.42897605896 46.0632481575012 0 11.4958417415619 141 152359.694555939 152359.694555939 7378624 7378624 65993.5489057011 65993.5489057011 3196000 3196000 344.371170854144 359276.926348937 7064.04632684385 352212.880022093 3962 4129523 81395 4048128 0 0 0 0 57.104368686676 1752345617.4012 30299
24576 28.8 2120.58273134321 2151.50930441711 58.0199060440063 48.8922212123871 46.4643495082855 0 11.6087386608124 144 154127.094518071 154127.094518071 7535616 7535616 66759.0859867305 66759.0859867305 3264000 3264000 351.519200952671 365316.372859291 7155.17247000708 358161.200389283 4144 4456264 82888 4373376 0 0 0 0 57.5589420795441 1752345617.86445 30938
25088 29.4 2143.20779196684 2151.34457440364 58.5116038322449 49.3839190006256 46.8963418006897 0 11.6173317432404 147 155771.517442805 155771.517442805 7692608 7692608 67471.3564137708 67471.3564137708 3332000 3332000 358.666036864449 383766.80507854 7247.01687928513 376519.788199255 4170 4457758 84382 4373376 0 0 0 0 58.0408651828766 1752345618.35614 31577
25600 30 2167.53490910327 2151.43059106836 58.9538719654083 49.8261871337891 47.3050076961517 0 11.6758594512939 150 157539.648356454 157539.648356454 7849600 7849600 68237.2101013992 68237.2101013992 3400000 3400000 362.95383844058 383183.96513387 7354.70840930895 375829.256724561 4268 4471343 85871 4385472 0 0 0 0 58.474240064621 1752345618.79841 32216
26112 30.6 2191.18228329541 2151.71793605411 59.4019138813019 50.2742290496826 47.7194519042969 0 11.6843211650848 153 159258.374545886 159258.374545886 8006592 8006592 68981.6644741148 68981.6644741148 3468000 3468000 367.217116430095 382845.842666001 7456.476226626 375389.366439375 4294 4472788 87316 4385472 0 0 0 0 58.9132325649261 1752345619.24645 32855
26624 31.2 2214.08987007465 2152.22706201233 59.85733294487 50.7296481132507 48.1071138381958 0 11.803426027298 156 160923.331890166 160923.331890166 8163584 8163584 69702.8292430908 69702.8292430908 3536000 3536000 373.950473613227 388477.266556436 7540.02961099477 380937.236945441 4476 4799522 88802 4710720 0 0 0 0 59.3589885234833 1752345619.70187 33494
27136 31.8 2234.30157094882 2152.96358016943 60.3651728630066 51.2374880313873 48.5552906990051 0 11.8116884231567 159 162392.348252962 162392.348252962 8320576 8320576 70339.1235298702 70339.1235298702 3604000 3604000 380.867475012636 406507.78164694 7628.27255589447 398879.509091046 4502 4801015 90295 4710720 0 0 0 0 59.8575298786163 1752345620.20971 34133
27648 32.4 2258.15221242075 2153.75411947269 60.7805359363556 51.6528511047363 48.934916973114 0 11.8753316402435 162 164125.848209425 164125.848209425 8477568 8477568 71089.9770576903 71089.9770576903 3672000 3672000 384.952446482556 405796.270749248 7731.12830019133 398065.142449056 4600 4814601 91785 4722816 0 0 0 0 60.2636716365814 1752345620.62508 34772
28160 33 2176.8200118868 2156.06912255364 63.7027068138123 54.575021982193 51.8190693855286 0 11.8863322734833 165 158214.503382469 158214.503382469 8634560 8634560 68529.5188927328 68529.5188927328 3740000 3740000 388.938153649773 405253.528565078 7831.77714413336 397421.751420945 4626 4816084 93268 4722816 0 0 0 0 63.176130771637 1752345623.54725 35411
28672 33.6 2163.64573822874 2156.05173546277 65.0333249568939 55.9056401252747 53.0783038139343 0 12.0086970329285 168 157256.977655558 157256.977655558 8791552 8791552 68114.7732405343 68114.7732405343 3808000 3808000 395.31506832869 410534.531165621 7905.38125109524 402629.149914525 4808 5142777 94713 5048064 0 0 0 0 64.4974770545959 1752345624.87787 36050
29184 34.2 2182.3794201652 2156.22884068946 65.5431728363037 56.4154880046844 53.5278465747833 0 12.0171258449554 171 158618.569412303 158618.569412303 8948544 8948544 68704.537301497 68704.537301497 3876000 3876000 401.986587369524 428125.120203693 7989.71229832028 420135.407905372 4834 5144268 96204 5048064 0 0 0 0 64.9980618953705 1752345625.38771 36689
29696 34.8 2203.34286381895 2156.55447666582 65.9867429733276 56.8590581417084 53.9356999397278 0 12.0810596942902 174 160142.223554011 160142.223554011 9105536 9105536 69364.4975646707 69364.4975646707 3944000 3944000 405.93996605609 427362.095184682 8089.50725079927 419272.587933883 4932 5157853 97693 5060160 0 0 0 0 65.4319198131561 1752345625.83128 37328
30208 35.4 2222.74500235412 2157.05006763479 66.4621968269348 57.3345119953156 54.3732695579529 0 12.0907051563263 177 161552.399726656 161552.399726656 9262528 9262528 69975.3056296667 69975.3056296667 4012000 4012000 409.796493085958 426765.740682174 8187.65782915787 418578.082853016 4958 5159345 99185 5060160 0 0 0 0 65.8972697257996 1752345626.30674 37967
30720 36 2242.30181985551 2157.69644123679 66.9254348278046 57.7977499961853 54.7761273384094 0 12.2043499946594 180 162973.81819572 162973.81819572 9419520 9419520 70590.9832176734 70590.9832176734 4080000 4080000 416.320025187857 432226.775442444 8269.77176169916 423957.003680745 5140 5486076 100668 5385408 0 0 0 0 66.3512191772461 1752345626.76998 38606
31232 36.6 2259.32778655363 2158.54288946898 67.4459159374237 58.3182311058044 55.2351076602936 0 12.2125885486603 183 164211.290678994 164211.290678994 9576512 9576512 71126.9858729845 71126.9858729845 4148000 4148000 422.740238225508 449381.799751725 8345.63918187658 441036.160569849 5166 5487520 102112 5385408 0 0 0 0 66.8626251220703 1752345627.29046 39245
31744 37.2 2279.66881892326 2159.3807030199 67.8730599880219 58.7453751564026 55.6239130496979 0 12.2761068344116 186 165689.707046482 165689.707046482 9733504 9733504 71767.3517068433 71767.3517068433 4216000 4216000 426.478678580926 448473.434734685 8441.48580473704 440031.948929948 5264 5501111 103607 5397504 0 0 0 0 67.2799773216248 1752345627.7176 39884
32256 37.8 2299.15768735324 2160.3756989553 68.3145778179169 59.1868929862976 56.0320575237274 0 12.2848627567291 189 167106.186876371 167106.186876371 9890496 9890496 72380.890157417 72380.890157417 4284000 4284000 430.367699249858 447986.070302122 8540.10394345716 439445.966358665 5290 5502604 105100 5397504 0 0 0 0 67.7124512195587 1752345628.15912 40523
32768 38.4 2297.75810002901 2162.63354775772 69.2906758785248 60.1629910469055 56.9270985126495 0 12.4262354373932 192 167004.462796183 167004.462796183 10047488 10047488 72336.8290749874 72336.8290749874 4352000 4352000 435.957962691038 452499.85780341 8605.03370922761 443894.824094182 5472 5829346 106594 5722752 0 0 0 0 68.654292345047 1752345629.13522 41162
33280 39 2221.71725388952 2165.37985290153 72.3220448493958 63.1943600177765 59.8881614208221 0 12.4358613491058 195 161477.701445659 161477.701445659 10204480 10204480 69942.9505854108 69942.9505854108 4420000 4420000 441.85712625989 468931.129481313 8676.53300915466 460254.596472158 5498 5830833 108081 5722752 0 0 0 0 71.6995732784271 1752345632.16659 41801
33792 39.6 2239.72283262253 2165.8762604734 72.7784178256989 63.6507329940796 60.3102824687958 0 12.4943225383759 198 162786.373582905 162786.373582905 10361472 10361472 70509.7928788573 70509.7928788573 4488000 4488000 445.615951460126 468128.138885537 8768.35203264547 459359.786852892 5596 5844376 109528 5734848 0 0 0 0 72.1464221477509 1752345632.62296 42440
34304 40.2 2256.85269475904 2166.50306199691 73.2523839473724 64.1246991157532 60.7512114048004 0 12.5029706954956 201 164031.397340561 164031.397340561 10518464 10518464 71049.0663164882 71049.0663164882 4556000 4556000 449.397844951602 467609.576629145 8864.76845452768 458744.808174618 5622 5845873 111025 5734848 0 0 0 0 72.6105785369873 1752345633.09693 43079
34816 40.8 2274.06333629064 2167.24643632504 73.7169148921967 64.5892300605774 61.1452264785767 0 12.6249189376831 204 165282.292264324 165282.292264324 10675456 10675456 71590.8828091496 71590.8828091496 4624000 4624000 455.149683299569 472314.203521548 8933.96306882053 463380.240452727 5804 6172617 112521 6060096 0 0 0 0 73.0655126571655 1752345633.56146 43718
35328 41.4 2288.82698558865 2168.18377835538 74.2440090179443 65.1163241863251 61.6125783920288 0 12.6332397460938 207 166355.336167377 166355.336167377 10832448 10832448 72055.6643611243 72055.6643611243 4692000 4692000 461.230415820594 488773.13923042 9009.90579535018 479763.23343507 5830 6174110 114014 6060096 0 0 0 0 73.5825681686401 1752345634.08855 44357
35840 42 2304.26776269964 2169.17753016956 74.7450590133667 65.6173741817474 62.0786890983582 0 12.6937072277069 210 167477.594723028 167477.594723028 10989440 10989440 72541.7628998033 72541.7628998033 4760000 4760000 464.852995728731 487906.167391909 9102.52904136206 478803.638350547 5928 6187685 115493 6072192 0 0 0 0 74.0741038322449 1752345634.5896 44996
36352 42.6 2320.81947911845 2170.19584755149 75.2077920436859 66.0801072120667 62.5076158046722 0 12.7020401954651 213 168680.597993409 168680.597993409 11146432 11146432 73062.8354537291 73062.8354537291 4828000 4828000 468.497435627877 487310.796600461 9192.07716514857 478118.719435312 5954 6189139 116947 6072192 0 0 0 0 74.5275528430939 1752345635.05233 45635
36864 43.2 2337.74666510788 2171.28770210915 75.6532850265503 66.525600194931 62.8886451721191 0 12.8171515464783 216 169910.890948433 169910.890948433 11303424 11303424 73595.7283459887 73595.7283459887 4896000 4896000 474.278950995895 492066.448535137 9262.69768268907 482803.750852448 6136 6515877 118437 6397440 0 0 0 0 74.9628877639771 1752345635.49783 46274
37376 43.8 2347.54326815878 2172.90951942069 76.2957758903503 67.1680910587311 63.4720520973206 0 12.8269183635712 219 170622.922571659 170622.922571659 11460416 11460416 73904.1399235171 73904.1399235171 4964000 4964000 480.203730163552 508211.741393116 9336.36765204476 498875.373741071 6162 6517373 119933 6397440 0 0 0 0 75.5959055423737 1752345636.14032 46913
