# Scalar ASCII output created by CarpetIOScalar
# created on malvi-BOHK-WAX9X by malvi on Jul 12 2025 at 20:39:28+0200
# parameter filename: "./TOV_example.par"
# Build ID: build-sim-malvi-BOHK-WAX9X-malvi-2025.07.12-13.11.05-262947
# Simulation ID: run-TOV_example-malvi-BOHK-WAX9X-malvi-2025.07.12-18.39.19-413798
# Run ID: run-TOV_example-malvi-BOHK-WAX9X-malvi-2025.07.12-18.39.19-413798
#
# ML_BSSN::M1 (ml_bssn-ml_mom)
# 1:iteration 2:time 3:data
# data columns: 3:M1 4:M2 5:M3
18944 22.2 7.28923972846179e-05 7.28923972853092e-05 7.28923972846169e-05
19456 22.8 7.51231774176196e-05 7.5123177417307e-05 7.51231774185318e-05
19968 23.4 6.08563236773406e-05 6.08563236773079e-05 6.08563236777657e-05
20480 24 5.44014474881848e-05 5.44014474897597e-05 5.44014474821133e-05
20992 24.6 5.50886314785961e-05 5.50886314781211e-05 5.50886314785441e-05
21504 25.2 7.85916627460463e-05 7.85916627486694e-05 7.85916627449594e-05
22016 25.8 8.26566610634998e-05 8.26566610671255e-05 8.26566610633266e-05
22528 26.4 7.13336559290842e-05 7.1333655930007e-05 7.13336559302219e-05
23040 27 6.05521547143374e-05 6.05521547159025e-05 6.05521547162401e-05
23552 27.6 5.83673397802017e-05 5.83673397798091e-05 5.83673397810849e-05
24064 28.2 5.82772660216306e-05 5.82772660210398e-05 5.82772660221168e-05
24576 28.8 5.89890275859222e-05 5.89890275870667e-05 5.89890275865316e-05
25088 29.4 5.85314413841459e-05 5.85314413857316e-05 5.85314413837444e-05
25600 30 5.6506296963866e-05 5.65062969632146e-05 5.650629696165e-05
26112 30.6 5.36311881991323e-05 5.3631188201481e-05 5.36311881992945e-05
26624 31.2 6.59203950015792e-05 6.59203950002976e-05 6.59203950001959e-05
27136 31.8 7.72049084272941e-05 7.7204908423052e-05 7.72049084237957e-05
27648 32.4 8.54035875397385e-05 8.54035875370949e-05 8.54035875375359e-05
28160 33 8.45425579568458e-05 8.45425579595641e-05 8.45425579599165e-05
28672 33.6 7.32762845824219e-05 7.32762845799788e-05 7.32762845828253e-05
29184 34.2 7.45992005924637e-05 7.45992005914925e-05 7.45992005944884e-05
29696 34.8 6.34378607584361e-05 6.34378607596131e-05 6.34378607595299e-05
30208 35.4 5.51957917166969e-05 5.51957917182236e-05 5.51957917193503e-05
30720 36 6.64828136438033e-05 6.64828136409167e-05 6.64828136419149e-05
31232 36.6 8.56285311652751e-05 8.56285311635804e-05 8.56285311620328e-05
31744 37.2 9.46750573706436e-05 9.46750573724799e-05 9.46750573704949e-05
32256 37.8 9.09082400035501e-05 9.09082400060936e-05 9.09082400079528e-05
32768 38.4 7.95315064984411e-05 7.95315064979051e-05 7.95315065021655e-05
33280 39 6.62788869958746e-05 6.6278886994413e-05 6.62788869944665e-05
33792 39.6 6.43999233233644e-05 6.43999233222885e-05 6.43999233262826e-05
34304 40.2 7.80881076958308e-05 7.80881076918872e-05 7.80881076961041e-05
34816 40.8 8.49738999500736e-05 8.4973899947429e-05 8.49738999483267e-05
35328 41.4 7.92278621998025e-05 7.92278622000512e-05 7.92278621988829e-05
35840 42 7.73627258157121e-05 7.73627258166404e-05 7.73627258158297e-05
36352 42.6 8.82222082031767e-05 8.82222082071378e-05 8.82222082048532e-05
36864 43.2 9.24565794950001e-05 9.24565794981046e-05 9.24565794983241e-05
37376 43.8 9.58929010704815e-05 9.58929010699601e-05 9.58929010719438e-05
37888 44.4 0.000103347014795975 0.000103347014792202 0.00010334701479342
38400 45 0.000113722537241203 0.000113722537237702 0.000113722537237622
38912 45.6 0.000123439633444656 0.00012343963344367 0.000123439633444196
39424 46.2 0.00013100279898124 0.000131002798981875 0.000131002798983256
39936 46.8 0.000136091543704092 0.000136091543705807 0.00013609154370555
40448 47.4 0.000136246955947528 0.000136246955949898 0.000136246955947371
40960 48 0.000128391556538678 0.000128391556539505 0.000128391556537298
41472 48.6 0.000113929916268028 0.000113929916267378 0.000113929916267502
41984 49.2 9.98224043990666e-05 9.98224044004361e-05 9.98224043980616e-05
42496 49.8 0.00010495363749382 0.000104953637496613 0.000104953637492757
43008 50.4 0.000102831874750898 0.00010283187475377 0.000102831874752145
43520 51 0.000103516050567484 0.000103516050563183 0.000103516050566908
44032 51.6 0.000116897765365712 0.000116897765365899 0.000116897765367551
44544 52.2 0.000133346951465393 0.000133346951467421 0.000133346951466108
45056 52.8 0.000147951086212233 0.000147951086210853 0.000147951086210827
45568 53.4 0.000153629258386251 0.000153629258384619 0.000153629258386378
46080 54 0.000147183812830258 0.000147183812833337 0.00014718381283275
46592 54.6 0.000133876330729859 0.000133876330734156 0.000133876330731232
47104 55.2 0.000123594177966947 0.000123594177966978 0.000123594177965304
47616 55.8 0.000127306060630753 0.000127306060631921 0.000127306060635389
48128 56.4 0.000131460260882577 0.000131460260881017 0.000131460260882058
48640 57 0.000137051231835292 0.000137051231831468 0.000137051231830068
49152 57.6 0.000147212917377887 0.000147212917375466 0.000147212917375119
49664 58.2 0.000161961445268865 0.000161961445264783 0.000161961445264095
50176 58.8 0.000174838024664195 0.000174838024664137 0.000174838024663232
50688 59.4 0.000179037665517478 0.000179037665521461 0.000179037665522036
51200 60 0.000173520888650235 0.000173520888653743 0.000173520888655605
51712 60.6 0.000164735680471733 0.000164735680471718 0.000164735680472358
52224 61.2 0.000159767020413778 0.000159767020412068 0.000159767020411587
52736 61.8 0.000159892454658618 0.000159892454657028 0.00015989245465782
53248 62.4 0.000162448864327317 0.000162448864325073 0.000162448864326899
53760 63 0.000165773494437071 0.00016577349443376 0.000165773494434489
54272 63.6 0.000168937807500398 0.000168937807498664 0.000168937807498112
54784 64.2 0.000168787925324427 0.00016878792532777 0.000168787925326411
55296 64.8 0.000163077992463526 0.000163077992470351 0.000163077992468352
55808 65.4 0.000162976141085705 0.000162976141080539 0.000162976141083447
56320 66 0.000167771425868732 0.000167771425870689 0.000167771425866995
56832 66.6 0.000163517818960705 0.000163517818967646 0.000163517818957783
57344 67.2 0.00016366972813858 0.000163669728136872 0.000163669728139024
57856 67.8 0.00017679608159387 0.000176796081594168 0.000176796081594895
58368 68.4 0.000184796113021886 0.000184796113021622 0.000184796113020557
58880 69 0.000187936248363858 0.000187936248361798 0.000187936248362074
59392 69.6 0.000182817332396904 0.000182817332393964 0.000182817332397823
59904 70.2 0.000166488808696359 0.000166488808695221 0.000166488808698912
60416 70.8 0.000150293630601184 0.000150293630604057 0.000150293630602532
60928 71.4 0.000152892779872084 0.000152892779874771 0.000152892779874164
61440 72 0.000150902246237808 0.000150902246240115 0.000150902246237026
61952 72.6 0.000146366092472894 0.000146366092473043 0.000146366092470871
62464 73.2 0.000143535153423131 0.000143535153418144 0.000143535153421702
62976 73.8 0.000168140028087068 0.000168140028088947 0.000168140028086672
63488 74.4 0.000214559477609113 0.000214559477611156 0.000214559477609979
64000 75 0.000234857855812471 0.000234857855814222 0.000234857855813031
64512 75.6 0.000230309891825574 0.000230309891826374 0.000230309891824775
65024 76.2 0.000203678570670411 0.000203678570669627 0.00020367857066856
65536 76.8 0.000161912289761351 0.000161912289758766 0.000161912289758962
66048 77.4 0.00013337186685443 0.00013337186685679 0.000133371866856403
66560 78 0.000177864590136581 0.000177864590138217 0.000177864590137309
67072 78.6 0.000209253378568459 0.000209253378568625 0.00020925337856746
67584 79.2 0.000223411212224962 0.00022341121222541 0.000223411212224836
68096 79.8 0.00021796938863924 0.000217969388639974 0.000217969388640988
68608 80.4 0.000196615918803473 0.000196615918800635 0.000196615918803269
69120 81 0.000168801411176092 0.000168801411169833 0.000168801411172822
69632 81.6 0.000157910035181339 0.000157910035183948 0.000157910035181909
70144 82.2 0.000153380718104702 0.000153380718102536 0.000153380718102913
70656 82.8 0.000160698428731745 0.00016069842872823 0.000160698428731248
71168 83.4 0.000155653105558506 0.000155653105555968 0.0001556531055626
71680 84 0.000141754721302183 0.000141754721300878 0.000141754721305711
72192 84.6 0.000129678388577771 0.000129678388576145 0.000129678388580959
72704 85.2 0.000129071511328366 0.000129071511328968 0.000129071511332814
73216 85.8 0.000126083760229729 0.000126083760228565 0.000126083760231107
73728 86.4 0.000121569058770992 0.000121569058767914 0.000121569058768574
74240 87 0.000118477553748229 0.00011847755374721 0.000118477553747785
74752 87.6 0.000120340146310833 0.000120340146313772 0.000120340146313146
75264 88.2 0.00012806445879271 0.000128064458796647 0.000128064458792728
75776 88.8 0.000139343372272195 0.000139343372274204 0.000139343372268837
76288 89.4 0.000150865512956406 0.000150865512956647 0.000150865512953607
76800 90 0.000160456573384442 0.000160456573383477 0.000160456573385039
77312 90.6 0.000167190293133494 0.00016719029313141 0.000167190293136786
77824 91.2 0.000170118410895135 0.00017011841089318 0.000170118410898319
78336 91.8 0.00016785245064567 0.000167852450644713 0.000167852450646284
78848 92.4 0.000159908515058727 0.000159908515057813 0.000159908515057025
79360 93 0.000148028608111154 0.000148028608109501 0.000148028608109513
79872 93.6 0.000135649845679689 0.000135649845678672 0.000135649845678643
80384 94.2 0.000128619088901625 0.000128619088901468 0.000128619088903081
80896 94.8 0.000129987906198885 0.000129987906197913 0.000129987906199807
81408 95.4 0.000128266900660186 0.000128266900659545 0.000128266900660517
81920 96 0.000135263259740806 0.000135263259739925 0.000135263259741188
82432 96.6 0.000147123097490649 0.000147123097487353 0.00014712309749247
82944 97.2 0.00015612779506272 0.000156127795059511 0.000156127795065427
83456 97.8 0.000159334130249861 0.000159334130248806 0.00015933413025201
83968 98.4 0.000157307273840382 0.000157307273841376 0.000157307273840607
84480 99 0.000152005751668581 0.000152005751670013 0.000152005751666591
84992 99.6 0.000144407359159155 0.000144407359160019 0.00014440735915661
85504 100.2 0.000134905452429632 0.000134905452430376 0.000134905452428829
86016 100.8 0.000125067400972638 0.000125067400973673 0.000125067400973488
86528 101.4 0.000120739466813166 0.000120739466813864 0.000120739466813472
87040 102 0.000118210904005276 0.000118210904005829 0.00011821090400606
87552 102.6 0.000114258378986104 0.000114258378986902 0.000114258378986913
88064 103.2 0.000116017146859914 0.000116017146858139 0.000116017146862253
88576 103.8 0.000121449799037246 0.000121449799037465 0.000121449799041182
89088 104.4 0.0001288755906036 0.000128875590605557 0.000128875590605995
89600 105 0.000134651633706287 0.000134651633707308 0.000134651633704001
90112 105.6 0.00013461031992064 0.000134610319919453 0.000134610319915134
90624 106.2 0.000128601045880582 0.00012860104587934 0.000128601045877519
91136 106.8 0.00012097544595558 0.000120975445956265 0.000120975445957322
91648 107.4 0.000116092664790279 0.000116092664791328 0.00011609266479266
92160 108 0.000114656732369016 0.000114656732367504 0.000114656732369337
92672 108.6 0.000114923650365311 0.00011492365036548 0.000114923650365916
93184 109.2 0.000116089836410525 0.000116089836411313 0.000116089836411874
93696 109.8 0.000118476838986047 0.000118476838985328 0.000118476838985747
94208 110.4 0.000121475116500924 0.000121475116497896 0.000121475116498241
94720 111 0.000123231283128941 0.000123231283127201 0.000123231283125867
95232 111.6 0.000122859927502236 0.000122859927503273 0.000122859927501165
95744 112.2 0.000121699165010107 0.00012169916501166 0.000121699165012716
96256 112.8 0.000121354416839297 0.000121354416840248 0.000121354416843889
96768 113.4 0.000121813242869526 0.000121813242871224 0.000121813242872812
97280 114 0.000121772394585479 0.000121772394586094 0.000121772394585386
97792 114.6 0.000119778997231601 0.00011977899722929 0.0001197789972288
98304 115.2 0.000115795404826315 0.000115795404824157 0.000115795404823088
98816 115.8 0.000110958070503296 0.000110958070504077 0.000110958070501443
99328 116.4 0.00010631851633634 0.000106318516337641 0.000106318516337242
99840 117 0.000103066846683547 0.000103066846683194 0.000103066846685564
100352 117.6 0.000102409736406345 0.000102409736406448 0.000102409736405992
100864 118.2 0.000104172011711908 0.000104172011713282 0.000104172011709095
101376 118.8 0.000107320119592682 0.000107320119592536 0.000107320119590848
101888 119.4 0.000110586580315731 0.000110586580312934 0.000110586580316845
102400 120 0.000111991539191994 0.000111991539190188 0.000111991539195396
102912 120.6 0.000109477636491648 0.000109477636494126 0.00010947763649593
103424 121.2 0.000103426918900953 0.000103426918904407 0.000103426918903826
103936 121.8 9.68994415987641e-05 9.68994415979327e-05 9.68994415977676e-05
104448 122.4 9.29089234731534e-05 9.29089234696273e-05 9.29089234699896e-05
104960 123 9.20703587772605e-05 9.20703587763538e-05 9.20703587752204e-05
105472 123.6 9.30872369328394e-05 9.30872369346477e-05 9.30872369305675e-05
105984 124.2 9.44407634711438e-05 9.44407634728374e-05 9.44407634677398e-05
106496 124.8 9.54678171856627e-05 9.54678171863635e-05 9.5467817184963e-05
107008 125.4 9.63099075184015e-05 9.63099075188143e-05 9.63099075219211e-05
107520 126 9.67879954262225e-05 9.6787995425879e-05 9.67879954289401e-05
108032 126.6 9.60162902142322e-05 9.60162902143768e-05 9.6016290214618e-05
108544 127.2 9.38314837791647e-05 9.38314837799257e-05 9.38314837803841e-05
109056 127.8 9.1501283474379e-05 9.15012834739811e-05 9.15012834766499e-05
109568 128.4 9.02355155771467e-05 9.02355155752928e-05 9.02355155764575e-05
110080 129 8.99541865966123e-05 8.99541865935104e-05 8.9954186592821e-05
110592 129.6 8.99247256832066e-05 8.99247256799807e-05 8.99247256796069e-05
111104 130.2 8.95777038042908e-05 8.95777038040417e-05 8.95777038023376e-05
111616 130.8 8.85862252159039e-05 8.85862252209526e-05 8.85862252164091e-05
112128 131.4 8.70440637605573e-05 8.70440637667767e-05 8.70440637635209e-05
112640 132 8.55993890648441e-05 8.55993890666721e-05 8.55993890683206e-05
113152 132.6 8.51245770474429e-05 8.51245770462685e-05 8.51245770494365e-05
113664 133.2 8.61517681849035e-05 8.61517681845643e-05 8.61517681851086e-05
114176 133.8 8.85589768041449e-05 8.85589768026696e-05 8.85589768023331e-05
114688 134.4 9.1510305637488e-05 9.15103056327556e-05 9.15103056340948e-05
115200 135 9.35328344526602e-05 9.35328344485277e-05 9.3532834449488e-05
115712 135.6 9.32266799424098e-05 9.32266799429899e-05 9.32266799422978e-05
116224 136.2 9.04623219788278e-05 9.04623219818745e-05 9.04623219815658e-05
116736 136.8 8.65818277059931e-05 8.65818277073276e-05 8.65818277083093e-05
117248 137.4 8.2992818004514e-05 8.29928180041273e-05 8.29928180037188e-05
117760 138 8.00386441730171e-05 8.0038644173979e-05 8.00386441720158e-05
118272 138.6 7.78147660863798e-05 7.78147660886419e-05 7.78147660883495e-05
118784 139.2 7.73506177274099e-05 7.73506177276029e-05 7.73506177299658e-05
119296 139.8 7.96602693900699e-05 7.96602693879853e-05 7.9660269389083e-05
119808 140.4 8.37012880977527e-05 8.37012880972013e-05 8.37012880951059e-05
120320 141 8.65510513755355e-05 8.65510513767023e-05 8.65510513742027e-05
120832 141.6 8.61045283314891e-05 8.61045283301608e-05 8.61045283305373e-05
121344 142.2 8.31420538305565e-05 8.31420538271959e-05 8.31420538300308e-05
121856 142.8 8.02901372140274e-05 8.02901372145852e-05 8.02901372163542e-05
122368 143.4 7.9244435874889e-05 7.92444358797426e-05 7.92444358784913e-05
122880 144 7.97281061572667e-05 7.9728106159507e-05 7.97281061573563e-05
123392 144.6 8.08382824199313e-05 8.08382824174435e-05 8.08382824171696e-05
123904 145.2 8.22139930046746e-05 8.22139930036999e-05 8.22139930037649e-05
124416 145.8 8.35817682890248e-05 8.35817682920317e-05 8.3581768289918e-05
124928 146.4 8.39274900419786e-05 8.39274900433357e-05 8.39274900410344e-05
125440 147 8.19114073578088e-05 8.19114073557483e-05 8.19114073568434e-05
125952 147.6 7.77248668152439e-05 7.77248668134389e-05 7.77248668164793e-05
126464 148.2 7.68615834000656e-05 7.68615834028416e-05 7.68615834007014e-05
126976 148.8 8.07325129006009e-05 8.07325129022121e-05 8.07325129017482e-05
127488 149.4 7.83380228768403e-05 7.83380228787934e-05 7.83380228789932e-05
128000 150 7.41214400643913e-05 7.41214400662672e-05 7.41214400655851e-05
128512 150.6 7.68033591341542e-05 7.68033591357725e-05 7.68033591353912e-05
129024 151.2 7.96146151786054e-05 7.96146151823593e-05 7.96146151784628e-05
129536 151.8 8.18642136572915e-05 8.18642136612645e-05 8.18642136571593e-05
130048 152.4 8.26302744666938e-05 8.26302744688823e-05 8.26302744672148e-05
130560 153 8.27060669865047e-05 8.27060669867064e-05 8.27060669874036e-05
131072 153.6 8.59109232769432e-05 8.59109232774626e-05 8.59109232770483e-05
131584 154.2 8.77610272402626e-05 8.77610272414676e-05 8.77610272407728e-05
132096 154.8 8.87681552925614e-05 8.87681552941069e-05 8.87681552927471e-05
132608 155.4 8.97489181818203e-05 8.97489181826398e-05 8.97489181804872e-05
133120 156 9.1034055143238e-05 9.10340551426672e-05 9.10340551408984e-05
133632 156.6 9.27302882813403e-05 9.27302882801493e-05 9.27302882801746e-05
134144 157.2 9.47195146020878e-05 9.4719514601095e-05 9.47195146025889e-05
134656 157.8 9.62819395546634e-05 9.62819395546243e-05 9.62819395552419e-05
135168 158.4 9.66472413117339e-05 9.66472413126619e-05 9.66472413112525e-05
135680 159 9.59771289136855e-05 9.59771289145622e-05 9.59771289130732e-05
136192 159.6 9.50028507102512e-05 9.50028507097668e-05 9.50028507110137e-05
136704 160.2 9.46148189227144e-05 9.46148189213573e-05 9.46148189248362e-05
137216 160.8 9.50267666067941e-05 9.50267666058676e-05 9.50267666082151e-05
137728 161.4 9.5812485855044e-05 9.58124858554442e-05 9.58124858544883e-05
138240 162 9.66739504413584e-05 9.66739504427853e-05 9.66739504399546e-05
138752 162.6 9.75368359321691e-05 9.75368359340547e-05 9.75368359317222e-05
139264 163.2 9.83056488485258e-05 9.83056488501433e-05 9.83056488489414e-05
139776 163.8 9.89017942018624e-05 9.89017942025621e-05 9.89017942020112e-05
140288 164.4 9.95416165084595e-05 9.95416165077682e-05 9.95416165081298e-05
140800 165 0.000100669502461783 0.000100669502459676 0.000100669502461715
141312 165.6 0.000102523218711372 0.000102523218708825 0.000102523218712175
141824 166.2 0.00010492600636601 0.000104926006364966 0.000104926006367201
142336 166.8 0.000107547516371803 0.000107547516372832 0.000107547516371799
142848 167.4 0.000110159861494731 0.000110159861496548 0.000110159861492969
143360 168 0.000112637317297849 0.00011263731729925 0.000112637317295778
143872 168.6 0.000114866344118711 0.000114866344119445 0.00011486634411835
144384 169.2 0.000116774658283319 0.000116774658282899 0.000116774658284423
144896 169.8 0.000118307802838039 0.000118307802836631 0.00011830780283929
145408 170.4 0.000119332342127281 0.000119332342125906 0.000119332342128849
145920 171 0.000119746507805278 0.000119746507805159 0.000119746507807611
146432 171.6 0.000119649141035869 0.000119649141037162 0.000119649141037242
146944 172.2 0.000119389012787948 0.000119389012789353 0.000119389012786318
147456 172.8 0.000119308168729123 0.000119308168729396 0.000119308168725605
147968 173.4 0.000119415951308651 0.000119415951307965 0.000119415951306766
148480 174 0.000119611289728751 0.000119611289727938 0.000119611289729466
148992 174.6 0.000120057596303531 0.000120057596302337 0.000120057596304364
149504 175.2 0.000121047798018997 0.000121047798016538 0.000121047798017569
150016 175.8 0.000122417777383876 0.000122417777381637 0.000122417777382395
150528 176.4 0.00012349571398127 0.000123495713982086 0.000123495713982666
151040 177 0.000123928330177549 0.00012392833018106 0.000123928330180239
151552 177.6 0.000124137221118271 0.000124137221120433 0.000124137221118487
152064 178.2 0.000125325438028652 0.000125325438026046 0.00012532543802966
152576 178.8 0.000127064705822425 0.000127064705820261 0.000127064705821248
153088 179.4 0.00012853495529975 0.000128534955297315 0.000128534955296742
153600 180 0.000129507057934574 0.000129507057932779 0.000129507057933482
154112 180.6 0.000130275055930103 0.00013027505593194 0.000130275055932502
154624 181.2 0.000131556278287656 0.000131556278292012 0.000131556278289787
155136 181.8 0.000133142450239806 0.000133142450242525 0.00013314245023972
155648 182.4 0.000134405261684419 0.000134405261683827 0.000134405261684678
156160 183 0.000135362530813694 0.000135362530811438 0.000135362530814956
156672 183.6 0.000136530748205241 0.000136530748204179 0.000136530748205127
157184 184.2 0.000138140729343484 0.000138140729343493 0.000138140729340635
157696 184.8 0.000139806315906413 0.000139806315905535 0.000139806315902993
158208 185.4 0.000140876318330447 0.000140876318328651 0.000140876318329317
158720 186 0.000141230252788984 0.000141230252788606 0.000141230252790654
159232 186.6 0.000141563854585593 0.000141563854587679 0.000141563854589353
159744 187.2 0.000142547243431554 0.0001425472434338 0.000142547243435651
160256 187.8 0.000143765391945142 0.000143765391946852 0.000143765391946906
160768 188.4 0.000144229042495918 0.000144229042498211 0.000144229042494161
161280 189 0.000143735979225006 0.000143735979226511 0.000143735979221883
161792 189.6 0.000142909742960569 0.0001429097429598 0.00014290974295989
162304 190.2 0.000142304209930499 0.000142304209928263 0.000142304209932381
162816 190.8 0.000141958327129823 0.00014195832712662 0.000141958327130402
163328 191.4 0.000141894468032917 0.000141894468029049 0.000141894468030571
163840 192 0.000142171002190158 0.000142171002188044 0.000142171002188147
164352 192.6 0.000142730428961767 0.00014273042896318 0.000142730428962236
164864 193.2 0.000143166518483466 0.000143166518487133 0.000143166518484997
165376 193.8 0.00014284668855014 0.000142846688553137 0.000142846688550199
165888 194.4 0.000141787352342028 0.000141787352344196 0.000141787352340781
166400 195 0.000144316380550631 0.00014431638054778 0.000144316380549014
166912 195.6 0.000147363350914257 0.000147363350913542 0.000147363350911278
167424 196.2 0.000149219458892981 0.000149219458895799 0.000149219458892126
167936 196.8 0.000149447903050591 0.00014944790305413 0.00014944790305323
168448 197.4 0.000148405439984429 0.000148405439984852 0.000148405439987544
168960 198 0.000149446439510472 0.00014944643951092 0.000149446439510524
169472 198.6 0.000149824962352053 0.000149824962353279 0.00014982496235433
169984 199.2 0.000149561757005561 0.000149561757005217 0.000149561757004948
170496 199.8 0.000149025610048858 0.000149025610047602 0.000149025610046427
171008 200.4 0.000148453060488773 0.000148453060488591 0.000148453060487901
171520 201 0.000148385476085359 0.000148385476084684 0.00014838547608639
172032 201.6 0.00014951632303179 0.000149516323029739 0.000149516323031599
172544 202.2 0.000152526297074111 0.000152526297072448 0.000152526297071681
173056 202.8 0.000157439559249551 0.000157439559249342 0.000157439559248622
173568 203.4 0.00016351205004134 0.000163512050041476 0.000163512050041977
174080 204 0.000170294124385159 0.000170294124385014 0.000170294124385231
174592 204.6 0.000177922999031077 0.000177922999031153 0.000177922999030061
175104 205.2 0.000186602201498758 0.000186602201499306 0.000186602201498054
175616 205.8 0.000196116592488484 0.000196116592489463 0.000196116592489751
176128 206.4 0.000203694647033679 0.000203694647035207 0.000203694647033958
176640 207 0.000206800778671558 0.000206800778675515 0.000206800778668846
177152 207.6 0.000207587998587003 0.000207587998591363 0.000207587998584078
177664 208.2 0.000217745146233812 0.00021774514623194 0.00021774514623598
178176 208.8 0.000236417823471814 0.000236417823465087 0.000236417823474913
178688 209.4 0.000255683928643609 0.000255683928633549 0.000255683928649205
179200 210 0.000275690873541664 0.000275690873531228 0.000275690873548982
179712 210.6 0.000297176525858898 0.000297176525845136 0.000297176525865901
180224 211.2 0.000320308187572582 0.000320308187551657 0.00032030818758066
180736 211.8 0.000338609110603843 0.000338609110577044 0.000338609110615583
181248 212.4 0.000351441799050405 0.000351441799024442 0.000351441799064821
181760 213 0.000359644564090139 0.000359644564071335 0.000359644564102229
182272 213.6 0.000364526710610112 0.000364526710597395 0.000364526710618229
182784 214.2 0.000368066942122712 0.000368066942109446 0.000368066942130977
183296 214.8 0.000371125372341909 0.000371125372326774 0.000371125372352686
183808 215.4 0.000372598526291681 0.000372598526285489 0.000372598526297331
184320 216 0.000370931395350351 0.00037093139536975 0.000370931395340097
184832 216.6 0.00036593595604308 0.00036593595609159 0.000365935956015112
185344 217.2 0.000358672245974278 0.000358672246035099 0.000358672245938854
185856 217.8 0.000350089895050954 0.000350089895102208 0.000350089895019888
186368 218.4 0.000340480337689189 0.000340480337722331 0.000340480337667995
186880 219 0.000330016701341731 0.000330016701358713 0.00033001670133132
187392 219.6 0.000319377146393703 0.000319377146392627 0.000319377146396783
187904 220.2 0.000309117617298791 0.000309117617277143 0.000309117617314714
188416 220.8 0.000298983550434395 0.000298983550398801 0.000298983550455672
188928 221.4 0.000288300248286378 0.000288300248249948 0.000288300248304709
189440 222 0.000276877896323409 0.000276877896298073 0.000276877896335086
189952 222.6 0.000265232257501238 0.00026523225749703 0.000265232257503583
190464 223.2 0.000254096724155494 0.000254096724175911 0.000254096724145994
