# Scalar ASCII output created by CarpetIOScalar
# created on malvi-BOHK-WAX9X by malvi on Jul 12 2025 at 20:39:28+0200
# parameter filename: "./TOV_example.par"
# Build ID: build-sim-malvi-BOHK-WAX9X-malvi-2025.07.12-13.11.05-262947
# Simulation ID: run-TOV_example-malvi-BOHK-WAX9X-malvi-2025.07.12-18.39.19-413798
# Run ID: run-TOV_example-malvi-BOHK-WAX9X-malvi-2025.07.12-18.39.19-413798
#
# GRHYDRO::dens (grhydro-dens)
# 1:iteration 2:time 3:data
# data columns: 3:dens
114688 134.4 0.0136261674160223
115200 135 0.0136261677796704
115712 135.6 0.0136261681370652
116224 136.2 0.0136261684877707
116736 136.8 0.0136261688502239
117248 137.4 0.0136261692170208
117760 138 0.013626169590194
118272 138.6 0.0136261699535495
118784 139.2 0.0136261703183441
119296 139.8 0.0136261706876461
119808 140.4 0.0136261710541151
120320 141 0.0136261714245155
120832 141.6 0.0136261718033853
121344 142.2 0.0136261721714027
121856 142.8 0.0136261725466668
122368 143.4 0.0136261729233359
122880 144 0.013626173298091
123392 144.6 0.0136261736724219
123904 145.2 0.0136261740428098
124416 145.8 0.0136261744165567
124928 146.4 0.0136261747955002
125440 147 0.0136261751881662
125952 147.6 0.0136261755817678
126464 148.2 0.0136261759718031
126976 148.8 0.0136261763596451
127488 149.4 0.0136261767490999
128000 150 0.0136261771441257
128512 150.6 0.0136261775408682
129024 151.2 0.0136261779289256
129536 151.8 0.0136261783060064
130048 152.4 0.013626178698
130560 153 0.0136261790947924
131072 153.6 0.0136261794943812
131584 154.2 0.0136261799054576
132096 154.8 0.0136261803178904
132608 155.4 0.0136261807243951
133120 156 0.0136261811289514
133632 156.6 0.0136261815404382
134144 157.2 0.0136261819606069
134656 157.8 0.0136261823832472
135168 158.4 0.0136261827944736
135680 159 0.0136261831969541
136192 159.6 0.013626183592089
136704 160.2 0.0136261839931015
137216 160.8 0.0136261843900589
137728 161.4 0.0136261848072809
138240 162 0.0136261852222546
138752 162.6 0.0136261856320835
139264 163.2 0.0136261860394053
139776 163.8 0.0136261864406471
140288 164.4 0.0136261868297567
140800 165 0.0136261872322428
141312 165.6 0.0136261876542085
141824 166.2 0.0136261880702101
142336 166.8 0.01362618847888
142848 167.4 0.0136261888823285
143360 168 0.0136261892716863
143872 168.6 0.0136261896710995
144384 169.2 0.0136261900755164
144896 169.8 0.0136261904866802
145408 170.4 0.0136261908915576
145920 171 0.0136261913022523
146432 171.6 0.0136261917184633
146944 172.2 0.0136261921322346
147456 172.8 0.0136261925384738
147968 173.4 0.0136261929468211
148480 174 0.013626193354074
148992 174.6 0.0136261937655409
149504 175.2 0.0136261941813774
150016 175.8 0.0136261945961609
150528 176.4 0.0136261950035731
151040 177 0.0136261954102573
151552 177.6 0.0136261958176029
152064 178.2 0.0136261962342535
152576 178.8 0.0136261966474918
153088 179.4 0.0136261970597886
153600 180 0.0136261974792779
154112 180.6 0.013626197909086
154624 181.2 0.013626198339233
155136 181.8 0.0136261987715494
155648 182.4 0.0136261992028071
156160 183 0.0136261996297949
156672 183.6 0.0136262000507677
157184 184.2 0.0136262004554453
157696 184.8 0.0136262008746383
158208 185.4 0.0136262012947008
158720 186 0.013626201732859
159232 186.6 0.0136262021791133
159744 187.2 0.0136262026210859
160256 187.8 0.0136262030473529
160768 188.4 0.0136262034609591
161280 189 0.0136262038635788
161792 189.6 0.0136262042811754
162304 190.2 0.0136262047067851
162816 190.8 0.0136262051458794
163328 191.4 0.0136262055758743
163840 192 0.0136262059967937
164352 192.6 0.0136262064093454
164864 193.2 0.0136262068134962
165376 193.8 0.0136262072294146
165888 194.4 0.0136262076589803
166400 195 0.0136262080875873
166912 195.6 0.0136262085129449
167424 196.2 0.0136262089286041
167936 196.8 0.0136262093466333
168448 197.4 0.0136262097561366
168960 198 0.0136262101699693
169472 198.6 0.0136262105937421
169984 199.2 0.0136262110183384
170496 199.8 0.0136262114416639
171008 200.4 0.0136262118654485
171520 201 0.0136262122791381
172032 201.6 0.0136262126858259
172544 202.2 0.0136262130999038
173056 202.8 0.0136262135160062
173568 203.4 0.0136262139388121
174080 204 0.0136262143618757
174592 204.6 0.0136262147868386
175104 205.2 0.0136262152099728
175616 205.8 0.0136262156339885
176128 206.4 0.0136262160574333
176640 207 0.0136262164886653
177152 207.6 0.0136262169090492
177664 208.2 0.0136262173274942
178176 208.8 0.0136262177542923
178688 209.4 0.013626218162117
179200 210 0.0136262185891394
179712 210.6 0.0136262190139579
180224 211.2 0.0136262194394847
180736 211.8 0.0136262198656756
181248 212.4 0.0136262202901698
181760 213 0.0136262207110018
182272 213.6 0.0136262211332354
182784 214.2 0.0136262215493676
183296 214.8 0.0136262219613523
183808 215.4 0.0136262223765435
184320 216 0.0136262227950201
184832 216.6 0.0136262232128468
185344 217.2 0.0136262236320465
185856 217.8 0.0136262240545078
186368 218.4 0.013626224469616
186880 219 0.0136262248901786
187392 219.6 0.0136262253054543
187904 220.2 0.0136262257159683
188416 220.8 0.0136262261305507
188928 221.4 0.0136262265491888
189440 222 0.0136262269659352
189952 222.6 0.0136262273886599
190464 223.2 0.0136262278067671
190976 223.8 0.0136262282250463
191488 224.4 0.0136262286386539
192000 225 0.0136262290510018
192512 225.6 0.0136262294629937
193024 226.2 0.0136262298714027
193536 226.8 0.0136262302770844
194048 227.4 0.0136262306867675
194560 228 0.0136262310950973
195072 228.6 0.0136262315057398
195584 229.2 0.0136262319254236
196096 229.8 0.0136262323410527
196608 230.4 0.0136262327512348
197120 231 0.013626233171512
197632 231.6 0.0136262335790109
198144 232.2 0.0136262339926816
198656 232.8 0.0136262344097241
199168 233.4 0.013626234829816
199680 234 0.0136262352464531
200192 234.6 0.0136262356677028
200704 235.2 0.013626236075835
201216 235.8 0.0136262364813324
201728 236.4 0.0136262368907265
202240 237 0.013626237313646
202752 237.6 0.013626237725032
203264 238.2 0.0136262381407125
203776 238.8 0.0136262385647935
204288 239.4 0.0136262389898997
204800 240 0.013626239413548
205312 240.6 0.0136262398285495
205824 241.2 0.0136262402210187
206336 241.8 0.0136262406155026
206848 242.4 0.0136262410185583
207360 243 0.0136262414255797
207872 243.6 0.0136262418349253
208384 244.2 0.0136262422462351
208896 244.8 0.0136262426673898
209408 245.4 0.0136262430796378
209920 246 0.0136262434866671
210432 246.6 0.0136262438809225
210944 247.2 0.0136262442840508
211456 247.8 0.0136262446940186
211968 248.4 0.0136262451070271
212480 249 0.0136262455047797
212992 249.6 0.0136262459043156
213504 250.2 0.0136262463016283
214016 250.8 0.0136262467025492
214528 251.4 0.013626247100378
215040 252 0.0136262475083424
215552 252.6 0.0136262479131798
216064 253.2 0.0136262483072036
216576 253.8 0.0136262487046205
217088 254.4 0.0136262490999309
217600 255 0.0136262494823913
218112 255.6 0.0136262498787133
218624 256.2 0.0136262502755996
219136 256.8 0.0136262506786052
219648 257.4 0.0136262510804285
220160 258 0.0136262514808764
220672 258.6 0.013626251877392
221184 259.2 0.0136262522692802
221696 259.8 0.0136262526623312
222208 260.4 0.01362625305403
222720 261 0.0136262534449993
223232 261.6 0.0136262538370931
223744 262.2 0.013626254232025
224256 262.8 0.0136262546248534
224768 263.4 0.0136262550180694
225280 264 0.0136262554095595
225792 264.6 0.0136262558121616
226304 265.2 0.0136262562128097
226816 265.8 0.0136262566149631
227328 266.4 0.0136262570080968
227840 267 0.0136262574175209
228352 267.6 0.0136262578285977
228864 268.2 0.0136262582319233
229376 268.8 0.0136262586308043
229888 269.4 0.0136262590170074
230400 270 0.0136262594082855
230912 270.6 0.0136262597902976
231424 271.2 0.0136262601778164
231936 271.8 0.0136262605773903
232448 272.4 0.0136262609821128
232960 273 0.0136262613836222
233472 273.6 0.0136262617954137
233984 274.2 0.0136262622019286
234496 274.8 0.0136262625944323
235008 275.4 0.0136262629899335
235520 276 0.0136262633778595
236032 276.6 0.0136262637746784
236544 277.2 0.0136262641823756
237056 277.8 0.0136262645822826
237568 278.4 0.0136262649830831
238080 279 0.0136262653896249
238592 279.6 0.0136262657959248
239104 280.2 0.0136262661946708
239616 280.8 0.0136262665829617
240128 281.4 0.0136262669709229
240640 282 0.0136262673564083
241152 282.6 0.0136262677403661
241664 283.2 0.0136262681334067
242176 283.8 0.0136262685256751
242688 284.4 0.0136262689218878
243200 285 0.013626269310111
243712 285.6 0.0136262697029897
244224 286.2 0.013626270100631
244736 286.8 0.0136262704954565
245248 287.4 0.0136262708904489
245760 288 0.013626271280987
246272 288.6 0.013626271657059
246784 289.2 0.0136262720348605
247296 289.8 0.0136262724036787
247808 290.4 0.0136262727798324
248320 291 0.0134790215151326
248832 291.6 0.0134790218773718
249344 292.2 0.00209488596462239
249856 292.8 -nan
250368 293.4 -nan
250880 294 -nan
251392 294.6 -nan
251904 295.2 -nan
252416 295.8 -nan
252928 296.4 -nan
253440 297 -nan
253952 297.6 -nan
254464 298.2 -nan
254976 298.8 -nan
255488 299.4 -nan
256000 300 -nan
256512 300.6 -nan
257024 301.2 -nan
257536 301.8 -nan
258048 302.4 -nan
258560 303 -nan
259072 303.6 -nan
259584 304.2 -nan
260096 304.8 -nan
260608 305.4 -nan
261120 306 -nan
261632 306.6 -nan
262144 307.2 -nan
